"Date","Time","Temp","SpCond","DO Conc","DO Charge","DO%","Battery","Cond"
"M/D/Y","hh:mm:ss","C","mS/cm","mg/L","","%","V","mS/cm"
"06/05/10","11:12:40",20.60,0.191,9.37,39,104.3,5.4,0.175
"06/05/10","11:16:40",20.65,0.191,9.33,39,104.0,5.4,0.175
"06/05/10","11:20:40",20.68,0.191,9.33,39,104.0,5.4,0.175
"06/05/10","11:24:40",20.73,0.191,9.36,39,104.5,5.4,0.175
"06/05/10","11:28:40",20.76,0.191,9.35,39,104.4,5.4,0.175
"06/05/10","11:32:40",20.80,0.191,9.36,39,104.6,5.4,0.175
"06/05/10","11:36:40",20.79,0.191,9.36,39,104.6,5.4,0.175
"06/05/10","11:40:40",20.81,0.191,9.37,39,104.8,5.4,0.176
"06/05/10","11:44:40",20.85,0.191,9.35,39,104.6,5.4,0.176
"06/05/10","11:48:40",20.88,0.191,9.37,39,104.9,5.4,0.176
"06/05/10","11:52:40",20.91,0.191,9.38,39,105.1,5.4,0.176
"06/05/10","11:56:40",20.95,0.191,9.44,39,105.8,5.4,0.176
"06/05/10","12:00:40",20.97,0.191,9.45,39,106.0,5.4,0.176
"06/05/10","12:04:40",21.02,0.191,9.54,39,107.1,5.4,0.176
"06/05/10","12:08:40",21.07,0.191,9.53,39,107.1,5.4,0.176
"06/05/10","12:12:40",21.10,0.191,9.53,39,107.2,5.4,0.176
"06/05/10","12:16:40",21.10,0.190,9.54,39,107.3,5.4,0.176
"06/05/10","12:20:40",21.11,0.190,9.56,39,107.5,5.4,0.176
"06/05/10","12:24:40",21.10,0.191,9.50,39,106.8,5.4,0.176
"06/05/10","12:28:40",21.09,0.191,9.48,39,106.6,5.4,0.176
"06/05/10","12:32:40",21.23,0.190,9.57,39,107.9,5.4,0.177
"06/05/10","12:36:40",21.16,0.191,9.52,39,107.2,5.4,0.177
"06/05/10","12:40:40",21.16,0.191,9.51,39,107.1,5.4,0.177
"06/05/10","12:44:40",21.13,0.191,9.50,39,106.9,5.4,0.177
"06/05/10","12:48:40",21.14,0.191,9.53,39,107.2,5.4,0.176
"06/05/10","12:52:40",21.18,0.190,9.59,39,108.0,5.4,0.177
"06/05/10","12:56:40",21.23,0.190,9.60,39,108.2,5.4,0.177
"06/05/10","13:00:40",21.24,0.190,9.59,39,108.1,5.4,0.177
"06/05/10","13:04:40",21.30,0.191,9.58,39,108.1,5.4,0.177
"06/05/10","13:08:40",21.33,0.191,9.57,39,108.1,5.4,0.177
"06/05/10","13:12:40",21.32,0.191,9.53,39,107.6,5.4,0.177
"06/05/10","13:16:40",21.40,0.191,9.54,39,107.8,5.4,0.177
"06/05/10","13:20:40",21.40,0.191,9.56,39,108.1,5.4,0.177
"06/05/10","13:24:40",21.38,0.191,9.55,39,108.0,5.4,0.177
"06/05/10","13:28:40",21.36,0.191,9.55,39,107.9,5.4,0.177
"06/05/10","13:32:40",21.36,0.191,9.53,39,107.7,5.4,0.177
"06/05/10","13:36:40",21.34,0.191,9.54,39,107.8,5.4,0.177
"06/05/10","13:40:40",21.30,0.191,9.57,39,108.1,5.4,0.177
"06/05/10","13:44:40",21.30,0.190,9.56,39,107.9,5.4,0.177
"06/05/10","13:48:40",21.28,0.191,9.56,39,107.9,5.4,0.177
"06/05/10","13:52:40",21.28,0.190,9.65,39,108.8,5.4,0.177
"06/05/10","13:56:40",21.29,0.190,9.61,39,108.4,5.4,0.177
"06/05/10","14:00:40",21.28,0.191,9.60,39,108.3,5.4,0.177
"06/05/10","14:04:40",21.29,0.191,9.58,39,108.1,5.4,0.177
"06/05/10","14:08:40",21.28,0.191,9.56,39,107.8,5.4,0.177
"06/05/10","14:12:40",21.29,0.191,9.55,39,107.7,5.4,0.177
"06/05/10","14:16:40",21.28,0.191,9.55,39,107.7,5.4,0.177
"06/05/10","14:20:40",21.27,0.191,9.56,39,107.9,5.4,0.177
"06/05/10","14:24:40",21.13,0.191,9.57,39,107.7,5.4,0.177
"06/05/10","14:28:40",20.94,0.191,9.63,39,107.9,5.4,0.176
"06/05/10","14:32:40",20.96,0.190,9.61,39,107.7,5.4,0.176
"06/05/10","14:36:40",20.96,0.191,9.62,39,107.9,5.4,0.176
"06/05/10","14:40:40",21.19,0.191,9.60,39,108.1,5.4,0.177
"06/05/10","14:44:40",21.14,0.191,9.64,39,108.4,5.4,0.177
"06/05/10","14:48:40",21.22,0.191,9.61,39,108.4,5.4,0.177
"06/05/10","14:52:40",21.29,0.191,9.66,39,109.1,5.4,0.177
"06/05/10","14:56:40",21.21,0.191,9.68,39,109.1,5.4,0.177
"06/05/10","15:00:40",21.32,0.190,9.66,39,109.1,5.3,0.177
"06/05/10","15:04:40",21.30,0.190,9.71,39,109.6,5.3,0.177
"06/05/10","15:08:40",21.29,0.190,9.74,39,110.0,5.4,0.177
"06/05/10","15:12:40",21.31,0.190,9.75,39,110.1,5.3,0.177
"06/05/10","15:16:40",21.35,0.190,9.71,39,109.7,5.4,0.177
"06/05/10","15:20:40",21.38,0.190,9.69,39,109.6,5.3,0.177
"06/05/10","15:24:40",21.37,0.190,9.71,39,109.7,5.3,0.177
"06/05/10","15:28:40",21.38,0.190,9.72,39,109.9,5.3,0.177
"06/05/10","15:32:40",21.38,0.190,9.70,39,109.7,5.3,0.177
"06/05/10","15:36:40",21.35,0.190,9.72,39,109.8,5.4,0.177
"06/05/10","15:40:40",21.35,0.190,9.70,39,109.6,5.3,0.177
"06/05/10","15:44:40",21.34,0.190,9.72,39,109.8,5.4,0.177
"06/05/10","15:48:40",21.32,0.190,9.71,39,109.6,5.4,0.177
"06/05/10","15:52:40",21.32,0.190,9.70,39,109.6,5.3,0.177
"06/05/10","15:56:40",21.29,0.190,9.72,39,109.7,5.3,0.177
"06/05/10","16:00:40",21.30,0.190,9.72,39,109.7,5.3,0.177
"06/05/10","16:04:40",21.29,0.190,9.73,39,109.7,5.3,0.177
"06/05/10","16:08:40",21.28,0.190,9.73,40,109.8,5.3,0.177
"06/05/10","16:12:40",21.27,0.190,9.74,39,109.9,5.3,0.177
"06/05/10","16:16:40",21.24,0.190,9.73,39,109.6,5.3,0.177
"06/05/10","16:20:40",21.26,0.190,9.73,39,109.7,5.3,0.177
"06/05/10","16:24:40",21.24,0.190,9.76,39,110.0,5.3,0.177
"06/05/10","16:28:40",21.24,0.190,9.75,39,109.9,5.3,0.177
"06/05/10","16:32:40",21.24,0.190,9.76,39,110.0,5.3,0.177
"06/05/10","16:36:40",21.24,0.190,9.74,39,109.8,5.3,0.177
"06/05/10","16:40:40",21.22,0.190,9.77,39,110.1,5.3,0.177
"06/05/10","16:44:40",21.22,0.190,9.73,39,109.7,5.3,0.177
"06/05/10","16:48:40",21.20,0.190,9.76,39,109.9,5.3,0.176
"06/05/10","16:52:40",21.20,0.190,9.74,39,109.7,5.3,0.177
"06/05/10","16:56:40",21.18,0.190,9.78,39,110.1,5.3,0.176
"06/05/10","17:00:40",21.18,0.190,9.77,39,110.0,5.3,0.176
"06/05/10","17:04:40",21.17,0.190,9.76,39,109.9,5.3,0.176
"06/05/10","17:08:40",21.17,0.190,9.75,39,109.8,5.3,0.176
"06/05/10","17:12:40",21.16,0.190,9.78,39,110.1,5.3,0.176
"06/05/10","17:16:40",21.15,0.190,9.68,39,109.0,5.3,0.176
"06/05/10","17:20:40",21.13,0.190,9.64,39,108.4,5.3,0.176
"06/05/10","17:24:40",21.15,0.190,9.71,39,109.3,5.3,0.176
"06/05/10","17:28:40",21.14,0.190,9.70,39,109.1,5.3,0.176
"06/05/10","17:32:40",21.13,0.190,9.65,39,108.5,5.3,0.176
"06/05/10","17:36:40",21.12,0.190,9.69,39,109.0,5.3,0.176
"06/05/10","17:40:40",21.12,0.190,9.80,39,110.2,5.3,0.176
"06/05/10","17:44:40",21.10,0.190,9.81,39,110.3,5.3,0.176
"06/05/10","17:48:40",21.11,0.190,9.82,39,110.4,5.3,0.176
"06/05/10","17:52:40",21.10,0.190,9.80,39,110.2,5.3,0.176
"06/05/10","17:56:40",21.10,0.190,9.80,39,110.2,5.3,0.176
"06/05/10","18:00:40",21.09,0.190,9.71,39,109.1,5.3,0.176
"06/05/10","18:04:40",21.07,0.190,9.80,39,110.2,5.3,0.176
"06/05/10","18:08:40",21.06,0.190,9.83,39,110.4,5.3,0.176
"06/05/10","18:12:40",21.04,0.190,9.81,39,110.1,5.3,0.176
"06/05/10","18:16:40",21.04,0.190,9.79,39,109.9,5.3,0.176
"06/05/10","18:20:40",21.04,0.190,9.77,40,109.8,5.3,0.176
"06/05/10","18:24:40",21.03,0.190,9.78,39,109.8,5.3,0.176
"06/05/10","18:28:40",21.02,0.190,9.78,39,109.8,5.3,0.176
"06/05/10","18:32:40",21.02,0.190,9.83,39,110.4,5.3,0.176
"06/05/10","18:36:40",21.02,0.190,9.79,39,109.9,5.3,0.176
"06/05/10","18:40:40",21.00,0.190,9.76,39,109.5,5.3,0.176
"06/05/10","18:44:40",20.99,0.190,9.79,39,109.9,5.3,0.176
"06/05/10","18:48:40",20.98,0.190,9.81,39,110.1,5.3,0.175
"06/05/10","18:52:40",20.98,0.190,9.81,39,110.0,5.3,0.175
"06/05/10","18:56:40",20.97,0.190,9.79,39,109.8,5.3,0.175
"06/05/10","19:00:40",20.96,0.190,9.82,39,110.1,5.3,0.175
"06/05/10","19:04:40",20.96,0.190,9.83,39,110.3,5.3,0.175
"06/05/10","19:08:40",20.95,0.190,9.80,39,109.9,5.3,0.175
"06/05/10","19:12:40",20.95,0.190,9.83,39,110.1,5.3,0.175
"06/05/10","19:16:40",20.94,0.190,9.87,39,110.6,5.3,0.175
"06/05/10","19:20:40",20.94,0.190,9.87,39,110.6,5.3,0.175
"06/05/10","19:24:40",20.93,0.190,9.84,39,110.3,5.3,0.175
"06/05/10","19:28:40",20.91,0.190,9.88,39,110.6,5.3,0.175
"06/05/10","19:32:40",20.90,0.190,9.90,39,110.9,5.3,0.175
"06/05/10","19:36:40",20.89,0.190,9.88,39,110.6,5.3,0.175
"06/05/10","19:40:40",20.90,0.190,9.84,39,110.3,5.3,0.175
"06/05/10","19:44:40",20.89,0.190,9.91,39,110.9,5.3,0.175
"06/05/10","19:48:40",20.87,0.190,9.98,39,111.7,5.3,0.175
"06/05/10","19:52:40",20.88,0.190,9.95,39,111.4,5.3,0.175
"06/05/10","19:56:40",20.87,0.190,9.98,39,111.7,5.3,0.175
"06/05/10","20:00:40",20.87,0.190,9.99,39,111.8,5.3,0.175
"06/05/10","20:04:40",20.86,0.190,10.01,39,112.0,5.3,0.175
"06/05/10","20:08:40",20.85,0.190,10.03,39,112.2,5.3,0.175
"06/05/10","20:12:40",20.84,0.189,10.02,39,112.1,5.3,0.174
"06/05/10","20:16:40",20.82,0.189,9.99,39,111.7,5.3,0.174
"06/05/10","20:20:40",20.82,0.189,10.01,39,111.9,5.3,0.174
"06/05/10","20:24:40",20.83,0.190,9.97,39,111.5,5.3,0.174
"06/05/10","20:28:40",20.82,0.190,9.99,40,111.8,5.3,0.174
"06/05/10","20:32:40",20.81,0.190,10.00,39,111.8,5.3,0.175
"06/05/10","20:36:40",20.80,0.190,9.99,39,111.7,5.3,0.174
"06/05/10","20:40:40",20.78,0.190,10.04,39,112.2,5.3,0.174
"06/05/10","20:44:40",20.78,0.189,10.03,39,112.1,5.3,0.174
"06/05/10","20:48:40",20.78,0.189,10.02,39,112.0,5.3,0.174
"06/05/10","20:52:40",20.77,0.190,10.03,39,112.1,5.3,0.174
"06/05/10","20:56:40",20.77,0.189,10.03,39,112.1,5.3,0.174
"06/05/10","21:00:40",20.75,0.190,10.05,39,112.2,5.3,0.174
"06/05/10","21:04:40",20.75,0.190,10.01,39,111.7,5.3,0.174
"06/05/10","21:08:40",20.75,0.189,10.01,39,111.8,5.3,0.174
"06/05/10","21:12:40",20.75,0.189,10.04,39,112.1,5.3,0.174
"06/05/10","21:16:40",20.75,0.189,10.00,39,111.6,5.3,0.174
"06/05/10","21:20:40",20.72,0.189,10.05,39,112.1,5.3,0.174
"06/05/10","21:24:40",20.72,0.189,10.00,39,111.6,5.3,0.174
"06/05/10","21:28:40",20.70,0.189,9.99,39,111.4,5.3,0.174
"06/05/10","21:32:40",20.68,0.189,10.00,39,111.5,5.3,0.174
"06/05/10","21:36:40",20.69,0.189,10.01,39,111.7,5.3,0.174
"06/05/10","21:40:40",20.69,0.189,9.96,39,111.1,5.3,0.174
"06/05/10","21:44:40",20.66,0.189,9.97,39,111.2,5.3,0.174
"06/05/10","21:48:40",20.67,0.190,9.94,39,110.8,5.3,0.174
"06/05/10","21:52:40",20.66,0.190,9.95,39,110.9,5.3,0.174
"06/05/10","21:56:40",20.65,0.189,9.96,39,111.0,5.3,0.174
"06/05/10","22:00:40",20.65,0.190,9.94,39,110.8,5.3,0.174
"06/05/10","22:04:40",20.64,0.190,9.95,39,110.8,5.3,0.174
"06/05/10","22:08:40",20.62,0.189,9.96,39,111.0,5.3,0.174
"06/05/10","22:12:40",20.60,0.189,9.94,39,110.7,5.3,0.173
"06/05/10","22:16:40",20.60,0.189,9.97,39,111.0,5.3,0.173
"06/05/10","22:20:40",20.57,0.189,9.97,39,110.9,5.3,0.173
"06/05/10","22:24:40",20.57,0.189,9.97,39,111.0,5.3,0.173
"06/05/10","22:28:40",20.58,0.189,9.97,39,111.0,5.3,0.173
"06/05/10","22:32:40",20.56,0.189,9.99,39,111.1,5.3,0.173
"06/05/10","22:36:40",20.55,0.189,9.99,39,111.1,5.3,0.173
"06/05/10","22:40:40",20.56,0.189,9.99,39,111.1,5.3,0.173
"06/05/10","22:44:40",20.55,0.189,9.95,39,110.7,5.3,0.173
"06/05/10","22:48:40",20.53,0.189,9.98,39,111.0,5.3,0.173
"06/05/10","22:52:40",20.53,0.189,9.92,39,110.3,5.3,0.173
"06/05/10","22:56:40",20.52,0.189,9.94,39,110.5,5.3,0.173
"06/05/10","23:00:40",20.51,0.189,9.98,39,110.9,5.3,0.173
"06/05/10","23:04:40",20.51,0.189,9.96,39,110.6,5.3,0.173
"06/05/10","23:08:40",20.49,0.189,9.97,39,110.7,5.3,0.173
"06/05/10","23:12:40",20.48,0.189,9.92,39,110.2,5.3,0.173
"06/05/10","23:16:40",20.47,0.189,9.92,39,110.2,5.3,0.173
"06/05/10","23:20:40",20.44,0.189,9.93,39,110.3,5.3,0.173
"06/05/10","23:24:40",20.42,0.189,9.94,39,110.3,5.3,0.173
"06/05/10","23:28:40",20.41,0.189,9.89,39,109.7,5.3,0.173
"06/05/10","23:32:40",20.42,0.189,9.88,39,109.6,5.3,0.173
"06/05/10","23:36:40",20.41,0.189,9.88,39,109.6,5.3,0.173
"06/05/10","23:40:40",20.40,0.189,9.87,39,109.4,5.3,0.173
"06/05/10","23:44:40",20.39,0.189,9.85,39,109.2,5.3,0.173
"06/05/10","23:48:40",20.39,0.189,9.79,39,108.6,5.3,0.173
"06/05/10","23:52:40",20.39,0.189,9.73,39,107.9,5.3,0.173
"06/05/10","23:56:40",20.38,0.190,9.72,39,107.8,5.3,0.173
"06/06/10","00:00:40",20.37,0.190,9.69,39,107.4,5.3,0.173
"06/06/10","00:04:40",20.36,0.190,9.64,39,106.8,5.3,0.173
"06/06/10","00:08:40",20.36,0.190,9.67,39,107.2,5.3,0.173
"06/06/10","00:12:40",20.35,0.190,9.66,39,107.0,5.3,0.173
"06/06/10","00:16:40",20.35,0.190,9.63,38,106.7,5.3,0.173
"06/06/10","00:20:40",20.34,0.190,9.65,39,106.9,5.3,0.173
"06/06/10","00:24:40",20.33,0.190,9.63,39,106.7,5.3,0.173
"06/06/10","00:28:40",20.32,0.190,9.53,39,105.5,5.3,0.173
"06/06/10","00:32:40",20.32,0.190,9.53,38,105.5,5.3,0.173
"06/06/10","00:36:40",20.31,0.190,9.53,39,105.5,5.3,0.173
"06/06/10","00:40:40",20.29,0.190,9.55,38,105.7,5.3,0.173
"06/06/10","00:44:40",20.28,0.190,9.51,38,105.3,5.3,0.173
"06/06/10","00:48:40",20.27,0.190,9.52,39,105.3,5.3,0.173
"06/06/10","00:52:40",20.27,0.190,9.46,39,104.7,5.3,0.173
"06/06/10","00:56:40",20.26,0.190,9.44,39,104.5,5.3,0.173
"06/06/10","01:00:40",20.24,0.190,9.43,39,104.3,5.3,0.173
"06/06/10","01:04:40",20.24,0.190,9.44,39,104.4,5.3,0.173
"06/06/10","01:08:40",20.24,0.190,9.43,39,104.3,5.3,0.173
"06/06/10","01:12:40",20.22,0.190,9.41,39,104.0,5.3,0.173
"06/06/10","01:16:40",20.22,0.190,9.42,38,104.1,5.3,0.173
"06/06/10","01:20:40",20.20,0.190,9.45,39,104.4,5.3,0.173
"06/06/10","01:24:40",20.20,0.190,9.39,39,103.7,5.3,0.173
"06/06/10","01:28:40",20.20,0.190,9.41,38,103.9,5.3,0.173
"06/06/10","01:32:40",20.17,0.190,9.39,38,103.7,5.3,0.173
"06/06/10","01:36:40",20.17,0.190,9.44,39,104.2,5.3,0.172
"06/06/10","01:40:40",20.17,0.190,9.46,39,104.5,5.3,0.173
"06/06/10","01:44:40",20.15,0.190,9.44,39,104.2,5.3,0.172
"06/06/10","01:48:40",20.16,0.190,9.42,39,104.0,5.3,0.172
"06/06/10","01:52:40",20.15,0.190,9.37,38,103.4,5.3,0.173
"06/06/10","01:56:40",20.14,0.190,9.37,39,103.4,5.3,0.172
"06/06/10","02:00:40",20.14,0.190,9.36,38,103.3,5.3,0.172
"06/06/10","02:04:40",20.12,0.190,9.38,38,103.5,5.3,0.172
"06/06/10","02:08:40",20.10,0.190,9.37,38,103.3,5.3,0.172
"06/06/10","02:12:40",20.08,0.190,9.38,39,103.4,5.3,0.172
"06/06/10","02:16:40",20.09,0.190,9.39,38,103.5,5.3,0.172
"06/06/10","02:20:40",20.09,0.190,9.40,39,103.6,5.3,0.172
"06/06/10","02:24:40",20.09,0.190,9.38,39,103.4,5.3,0.172
"06/06/10","02:28:40",20.08,0.190,9.36,39,103.2,5.3,0.172
"06/06/10","02:32:40",20.07,0.190,9.35,38,103.0,5.3,0.172
"06/06/10","02:36:40",20.07,0.190,9.36,38,103.1,5.3,0.172
"06/06/10","02:40:40",20.06,0.190,9.36,38,103.1,5.3,0.172
"06/06/10","02:44:40",20.06,0.190,9.34,38,102.8,5.3,0.172
"06/06/10","02:48:40",20.04,0.190,9.33,38,102.8,5.3,0.172
"06/06/10","02:52:40",20.01,0.190,9.36,38,103.1,5.3,0.172
"06/06/10","02:56:40",20.01,0.190,9.39,38,103.3,5.3,0.172
"06/06/10","03:00:40",19.99,0.190,9.35,38,102.9,5.3,0.172
"06/06/10","03:04:40",19.98,0.190,9.36,38,102.9,5.3,0.172
"06/06/10","03:08:40",20.00,0.190,9.34,38,102.8,5.3,0.172
"06/06/10","03:12:40",19.98,0.190,9.32,38,102.5,5.3,0.172
"06/06/10","03:16:40",19.97,0.190,9.31,38,102.4,5.3,0.172
"06/06/10","03:20:40",19.95,0.190,9.30,38,102.2,5.3,0.172
"06/06/10","03:24:40",19.95,0.190,9.31,38,102.3,5.3,0.172
"06/06/10","03:28:40",19.96,0.190,9.32,38,102.5,5.3,0.172
"06/06/10","03:32:40",19.95,0.190,9.31,38,102.4,5.3,0.172
"06/06/10","03:36:40",19.91,0.190,9.31,38,102.3,5.3,0.172
"06/06/10","03:40:40",19.92,0.190,9.32,38,102.4,5.3,0.171
"06/06/10","03:44:40",19.93,0.190,9.30,38,102.2,5.3,0.171
"06/06/10","03:48:40",19.92,0.190,9.27,38,101.9,5.3,0.171
"06/06/10","03:52:40",19.88,0.190,9.28,38,101.9,5.3,0.171
"06/06/10","03:56:40",19.91,0.190,9.25,38,101.6,5.3,0.171
"06/06/10","04:00:40",19.89,0.190,9.26,38,101.7,5.3,0.171
"06/06/10","04:04:40",19.87,0.190,9.25,38,101.5,5.3,0.171
"06/06/10","04:08:40",19.87,0.190,9.24,38,101.4,5.3,0.171
"06/06/10","04:12:40",19.88,0.190,9.24,38,101.4,5.3,0.171
"06/06/10","04:16:40",19.87,0.190,9.21,38,101.0,5.3,0.171
"06/06/10","04:20:40",19.86,0.190,9.21,38,101.1,5.3,0.171
"06/06/10","04:24:40",19.84,0.190,9.22,38,101.2,5.3,0.171
"06/06/10","04:28:40",19.83,0.190,9.21,38,100.9,5.3,0.171
"06/06/10","04:32:40",19.83,0.190,9.22,38,101.1,5.3,0.171
"06/06/10","04:36:40",19.84,0.190,9.25,39,101.5,5.3,0.171
"06/06/10","04:40:40",19.81,0.190,9.31,38,102.0,5.3,0.171
"06/06/10","04:44:40",19.81,0.190,9.26,38,101.5,5.3,0.171
"06/06/10","04:48:40",19.82,0.190,9.23,38,101.2,5.3,0.171
"06/06/10","04:52:40",19.82,0.190,9.20,38,100.9,5.3,0.171
"06/06/10","04:56:40",19.81,0.190,9.20,38,100.9,5.3,0.171
"06/06/10","05:00:40",19.80,0.190,9.23,38,101.1,5.3,0.171
"06/06/10","05:04:40",19.79,0.190,9.19,38,100.7,5.3,0.171
"06/06/10","05:08:40",19.78,0.190,9.18,38,100.6,5.3,0.171
"06/06/10","05:12:40",19.78,0.190,9.18,38,100.6,5.3,0.171
"06/06/10","05:16:40",19.78,0.190,9.17,38,100.5,5.3,0.171
"06/06/10","05:20:40",19.78,0.190,9.18,38,100.5,5.3,0.171
"06/06/10","05:24:40",19.77,0.190,9.16,38,100.3,5.3,0.171
"06/06/10","05:28:40",19.76,0.190,9.17,38,100.4,5.3,0.171
"06/06/10","05:32:40",19.72,0.190,9.19,38,100.5,5.3,0.171
"06/06/10","05:36:40",19.75,0.190,9.16,38,100.3,5.3,0.171
"06/06/10","05:40:40",19.72,0.190,9.18,38,100.5,5.3,0.171
"06/06/10","05:44:40",19.71,0.190,9.21,38,100.7,5.3,0.170
"06/06/10","05:48:40",19.71,0.190,9.19,38,100.6,5.3,0.170
"06/06/10","05:52:40",19.71,0.190,9.19,38,100.6,5.3,0.170
"06/06/10","05:56:40",19.70,0.190,9.19,38,100.5,5.3,0.170
"06/06/10","06:00:40",19.70,0.190,9.17,38,100.3,5.3,0.170
"06/06/10","06:04:40",19.70,0.190,9.19,38,100.5,5.3,0.170
"06/06/10","06:08:40",19.69,0.190,9.18,38,100.4,5.3,0.170
"06/06/10","06:12:40",19.69,0.190,9.19,39,100.5,5.3,0.170
"06/06/10","06:16:40",19.68,0.190,9.19,38,100.5,5.3,0.170
"06/06/10","06:20:40",19.68,0.189,9.19,38,100.5,5.3,0.170
"06/06/10","06:24:40",19.67,0.189,9.19,38,100.5,5.3,0.170
"06/06/10","06:28:40",19.67,0.190,9.17,38,100.2,5.3,0.170
"06/06/10","06:32:40",19.66,0.189,9.18,38,100.3,5.3,0.170
"06/06/10","06:36:40",19.63,0.189,9.22,38,100.7,5.3,0.170
"06/06/10","06:40:40",19.64,0.189,9.21,38,100.7,5.3,0.170
"06/06/10","06:44:40",19.62,0.189,9.20,38,100.5,5.3,0.170
"06/06/10","06:48:40",19.62,0.189,9.22,38,100.7,5.3,0.170
"06/06/10","06:52:40",19.63,0.189,9.23,38,100.9,5.3,0.170
"06/06/10","06:56:40",19.63,0.189,9.21,38,100.6,5.3,0.170
"06/06/10","07:00:40",19.62,0.189,9.21,38,100.6,5.3,0.170
"06/06/10","07:04:40",19.61,0.189,9.20,38,100.4,5.3,0.170
"06/06/10","07:08:40",19.61,0.189,9.18,38,100.2,5.3,0.170
"06/06/10","07:12:40",19.60,0.189,9.21,38,100.5,5.3,0.170
"06/06/10","07:16:40",19.59,0.190,9.20,38,100.4,5.3,0.170
"06/06/10","07:20:40",19.58,0.189,9.21,38,100.4,5.3,0.170
"06/06/10","07:24:40",19.58,0.190,9.20,38,100.4,5.3,0.170
"06/06/10","07:28:40",19.58,0.190,9.18,38,100.1,5.3,0.170
"06/06/10","07:32:40",19.57,0.190,9.17,38,100.0,5.3,0.170
"06/06/10","07:36:40",19.56,0.190,9.19,38,100.2,5.3,0.170
"06/06/10","07:40:40",19.56,0.190,9.19,38,100.3,5.3,0.170
"06/06/10","07:44:40",19.54,0.190,9.20,38,100.3,5.3,0.170
"06/06/10","07:48:40",19.55,0.190,9.19,38,100.2,5.3,0.170
"06/06/10","07:52:40",19.54,0.190,9.19,38,100.2,5.3,0.170
"06/06/10","07:56:40",19.54,0.190,9.24,38,100.7,5.3,0.170
"06/06/10","08:00:40",19.53,0.190,9.23,38,100.6,5.3,0.170
"06/06/10","08:04:40",19.52,0.190,9.23,38,100.5,5.3,0.170
"06/06/10","08:08:40",19.51,0.190,9.25,38,100.8,5.3,0.170
"06/06/10","08:12:40",19.53,0.190,9.25,38,100.8,5.3,0.170
"06/06/10","08:16:40",19.53,0.190,9.24,38,100.7,5.3,0.170
"06/06/10","08:20:40",19.53,0.190,9.27,37,101.1,5.3,0.170
"06/06/10","08:24:40",19.51,0.190,9.25,38,100.8,5.3,0.170
"06/06/10","08:28:40",19.52,0.190,9.27,38,101.0,5.3,0.170
"06/06/10","08:32:40",19.52,0.190,9.25,38,100.8,5.3,0.170
"06/06/10","08:36:40",19.50,0.190,9.25,38,100.8,5.3,0.170
"06/06/10","08:40:40",19.51,0.190,9.26,38,100.9,5.3,0.170
"06/06/10","08:44:40",19.50,0.190,9.26,38,100.9,5.3,0.170
"06/06/10","08:48:40",19.49,0.190,9.27,38,100.9,5.3,0.170
"06/06/10","08:52:40",19.49,0.190,9.23,38,100.6,5.3,0.170
"06/06/10","08:56:40",19.50,0.190,9.24,38,100.6,5.3,0.170
"06/06/10","09:00:40",19.48,0.190,9.25,38,100.7,5.3,0.170
"06/06/10","09:04:40",19.49,0.190,9.26,38,100.8,5.3,0.170
"06/06/10","09:08:40",19.49,0.190,9.27,38,101.0,5.3,0.170
"06/06/10","09:12:40",19.50,0.190,9.29,38,101.2,5.3,0.170
"06/06/10","09:16:40",19.49,0.190,9.27,38,101.0,5.3,0.170
"06/06/10","09:20:40",19.49,0.190,9.29,38,101.2,5.3,0.170
"06/06/10","09:24:40",19.49,0.190,9.27,38,101.0,5.3,0.170
"06/06/10","09:28:40",19.49,0.190,9.25,38,100.8,5.3,0.170
"06/06/10","09:32:40",19.49,0.190,9.24,38,100.6,5.3,0.170
"06/06/10","09:36:40",19.50,0.190,9.21,38,100.3,5.3,0.170
"06/06/10","09:40:40",19.50,0.190,9.25,38,100.8,5.3,0.170
"06/06/10","09:44:40",19.50,0.190,9.20,38,100.2,5.3,0.170
"06/06/10","09:48:40",19.49,0.190,9.20,38,100.2,5.3,0.170
"06/06/10","09:52:40",19.50,0.190,9.20,38,100.2,5.3,0.170
"06/06/10","09:56:40",19.51,0.190,9.22,38,100.5,5.3,0.170
"06/06/10","10:00:40",19.51,0.190,9.22,38,100.4,5.3,0.170
"06/06/10","10:04:40",19.51,0.190,9.26,38,100.9,5.3,0.170
"06/06/10","10:08:40",19.51,0.190,9.25,38,100.8,5.2,0.170
"06/06/10","10:12:40",19.52,0.190,9.24,38,100.7,5.3,0.170
"06/06/10","10:16:40",19.52,0.190,9.26,38,100.9,5.3,0.170
"06/06/10","10:20:40",19.51,0.190,9.24,38,100.7,5.3,0.170
"06/06/10","10:24:40",19.52,0.190,9.27,38,101.0,5.2,0.170
"06/06/10","10:28:40",19.52,0.190,9.29,38,101.2,5.3,0.170
"06/06/10","10:32:40",19.52,0.190,9.28,38,101.1,5.3,0.170
"06/06/10","10:36:40",19.52,0.190,9.26,38,101.0,5.3,0.170
"06/06/10","10:40:40",19.52,0.190,9.29,38,101.2,5.3,0.170
"06/06/10","10:44:40",19.52,0.190,9.27,38,101.1,5.3,0.170
"06/06/10","10:48:40",19.51,0.190,9.29,38,101.2,5.2,0.170
"06/06/10","10:52:40",19.51,0.190,9.30,38,101.3,5.2,0.170
