  Date        	Time        	Fo	Fm	Blank	Fv	Yield

Configuration: Ward12

04/24/12	06:40:00	4855	6502	672	1647	0.253
04/24/12	06:45:00	4755	6458	672	1703	0.263
04/24/12	06:50:00	4853	6503	672	1650	0.253
04/24/12	06:55:00	4674	6321	672	1647	0.260
04/24/12	07:00:00	4623	6267	672	1644	0.262
04/24/12	07:05:00	4740	6359	672	1619	0.254
04/24/12	07:10:00	4848	6696	672	1848	0.275
04/24/12	07:15:00	4665	6335	672	1670	0.263
04/24/12	07:20:00	4874	6788	672	1914	0.281
04/24/12	07:25:00	4589	6361	672	1772	0.278
04/24/12	07:30:00	4441	6320	672	1879	0.297
04/24/12	07:35:00	4501	6521	672	2020	0.309
04/24/12	07:40:00	4653	7064	672	2411	0.341
04/24/12	07:45:00	3976	5805	672	1829	0.315
04/24/12	07:50:00	4060	5746	672	1686	0.293
04/24/12	07:55:00	3846	5578	672	1732	0.310
04/24/12	08:00:00	3803	5361	672	1558	0.290
04/24/12	08:05:00	3581	5196	672	1615	0.310
04/24/12	08:10:00	3602	5241	672	1639	0.312
04/24/12	08:15:00	3831	5781	672	1950	0.337
04/24/12	08:20:00	3775	5652	672	1877	0.332
04/24/12	08:25:00	4098	6181	672	2083	0.337
04/24/12	08:30:00	3822	5984	672	2162	0.361
04/24/12	08:35:00	3907	5832	672	1925	0.330
04/24/12	08:40:00	3456	4747	672	1291	0.271
04/24/12	08:45:00	4091	6261	672	2170	0.346
04/24/12	08:50:00	3994	6006	672	2012	0.334
04/24/12	08:55:00	3787	5624	672	1837	0.326
04/24/12	09:00:00	4848	8761	672	3913	0.446
04/24/12	09:05:00	3613	5011	672	1398	0.278
04/24/12	09:10:00	3841	5596	672	1755	0.313
04/24/12	09:15:00	3693	5315	672	1622	0.305
04/24/12	09:20:00	3708	5334	672	1626	0.304
04/24/12	09:25:00	3269	4734	672	1465	0.309
04/24/12	09:30:00	3578	4981	672	1403	0.281
04/24/12	09:35:00	3423	4529	672	1106	0.244
04/24/12	09:40:00	3542	4869	672	1327	0.272
04/24/12	09:45:00	3185	4036	672	851	0.210
04/24/12	09:50:00	3047	3836	672	789	0.205
04/24/12	09:55:00	3231	4275	672	1044	0.244
04/24/12	10:00:00	3238	4263	672	1025	0.240
04/24/12	10:05:00	3294	4316	672	1022	0.236
04/24/12	10:10:00	3273	4461	672	1188	0.266
04/24/12	10:15:00	2922	3583	672	661	0.184
04/24/12	10:20:00	3045	3784	672	739	0.195
04/24/12	10:25:00	2874	3892	672	1018	0.261
04/24/12	10:30:00	2902	3435	672	533	0.155
04/24/12	10:35:00	2906	3459	672	553	0.159
04/24/12	10:40:00	3081	4038	672	957	0.236
04/24/12	10:45:00	3054	4008	672	954	0.238
04/24/12	10:50:00	3165	3990	672	825	0.206
04/24/12	10:55:00	2985	3744	672	759	0.202
04/24/12	11:00:00	3009	3838	672	829	0.215
04/24/12	11:05:00	2952	3650	672	698	0.191
04/24/12	11:10:00	3109	4020	672	911	0.226
04/24/12	11:15:00	3148	3954	672	806	0.203
04/24/12	11:20:00	3256	4334	672	1078	0.248
04/24/12	11:25:00	3068	3727	672	659	0.176
04/24/12	11:30:00	2899	3501	672	602	0.171
04/24/12	11:35:00	3105	3827	672	722	0.188
04/24/12	11:40:00	2861	3525	672	664	0.188
04/24/12	11:45:00	2767	3540	672	773	0.218
04/24/12	11:50:00	2662	2992	672	330	0.110
04/24/12	11:55:00	2953	3645	672	692	0.189
04/24/12	12:00:00	2821	3368	672	547	0.162
04/24/12	12:05:00	2779	3283	672	504	0.153
04/24/12	12:10:00	2817	3335	672	518	0.155
04/24/12	12:15:00	2679	3177	672	498	0.156
04/24/12	12:20:00	2703	3156	672	453	0.143
04/24/12	12:25:00	3289	4580	672	1291	0.281
04/24/12	12:30:00	3076	3935	672	859	0.218
04/24/12	12:35:00	2843	3535	672	692	0.195
04/24/12	12:40:00	2698	3168	672	470	0.148
04/24/12	12:45:00	3291	4410	672	1119	0.253
04/24/12	12:50:00	2838	3439	672	601	0.174
04/24/12	12:55:00	2838	3405	672	567	0.166
04/24/12	13:00:00	2844	3430	672	586	0.170
04/24/12	13:05:00	3249	4255	672	1006	0.236
04/24/12	13:10:00	2888	3371	672	483	0.143
04/24/12	13:15:00	3247	4135	672	888	0.214
04/24/12	13:20:00	3185	4082	672	897	0.219
04/24/12	13:25:00	3196	4106	672	910	0.221
04/24/12	13:30:00	2943	3556	672	613	0.172
04/24/12	13:35:00	3155	4128	672	973	0.235
04/24/12	13:40:00	3151	4075	672	924	0.226
04/24/12	13:45:00	3116	3885	672	769	0.197
04/24/12	13:50:00	3013	3843	672	830	0.215
04/24/12	13:55:00	3194	4158	672	964	0.231
04/24/12	14:00:00	3221	4302	672	1081	0.251
04/24/12	14:05:00	3085	3909	672	824	0.210
04/24/12	14:10:00	3333	4499	672	1166	0.259
04/24/12	14:15:00	3248	4032	672	784	0.194
04/24/12	14:20:00	3538	5086	672	1548	0.304
04/24/12	14:25:00	3127	3953	672	826	0.208
04/24/12	14:30:00	3532	4897	672	1365	0.278
04/24/12	14:35:00	3362	4771	672	1409	0.295
04/24/12	14:40:00	3590	4878	672	1288	0.264
04/24/12	14:45:00	3337	4538	672	1201	0.264
04/24/12	14:50:00	3425	4855	672	1430	0.294
04/24/12	14:55:00	3444	5109	672	1665	0.325
04/24/12	15:00:00	3715	5525	672	1810	0.327
04/24/12	15:05:00	3474	5312	672	1838	0.346
04/24/12	15:10:00	3335	4611	672	1276	0.276
04/24/12	15:15:00	3206	4247	672	1041	0.245
04/24/12	15:20:00	3423	4872	672	1449	0.297
04/24/12	15:25:00	3359	4865	672	1506	0.309
04/24/12	15:30:00	3479	4976	672	1497	0.300
04/24/12	15:35:00	3046	4002	672	956	0.238
04/24/12	15:40:00	3269	4712	672	1443	0.306
04/24/12	15:45:00	3237	4459	672	1222	0.274
04/24/12	15:50:00	3358	4566	672	1208	0.264
04/24/12	15:55:00	3458	5022	672	1564	0.311
04/24/12	16:00:00	3410	4572	672	1162	0.254
04/24/12	16:05:00	3309	4608	672	1299	0.281
04/24/12	16:10:00	3321	4880	672	1559	0.319
04/24/12	16:15:00	3032	3923	672	891	0.227
04/24/12	16:20:00	3463	4761	672	1298	0.272
04/24/12	16:25:00	3258	4567	672	1309	0.286
04/24/12	16:30:00	2978	3797	672	819	0.215
04/24/12	16:35:00	3155	4131	672	976	0.236
04/24/12	16:40:00	3135	4078	672	943	0.231
04/24/12	16:45:00	3155	4574	672	1419	0.310
04/24/12	16:50:00	3409	4931	672	1522	0.308
04/24/12	16:55:00	3559	5184	672	1625	0.313
04/24/12	17:00:00	3373	4641	672	1268	0.273
04/24/12	17:05:00	3499	5205	672	1706	0.327
04/24/12	17:10:00	3144	4263	672	1119	0.262
04/24/12	17:15:00	3425	4999	672	1574	0.314
04/24/12	17:20:00	3250	4487	672	1237	0.275
04/24/12	17:25:00	3373	5087	672	1714	0.336
04/24/12	17:30:00	3590	5302	672	1712	0.322
04/24/12	17:35:00	3611	5384	672	1773	0.329
04/24/12	17:40:00	3297	4601	672	1304	0.283
04/24/12	17:45:00	3413	5087	672	1674	0.329
04/24/12	17:50:00	3454	5095	672	1641	0.322
04/24/12	17:55:00	3546	5504	672	1958	0.355
04/24/12	18:00:00	3771	5843	672	2072	0.354
04/24/12	18:05:00	3676	5783	672	2107	0.364
04/24/12	18:10:00	3509	5739	672	2230	0.388
04/24/12	18:15:00	3661	5806	672	2145	0.369
04/24/12	18:20:00	3666	5991	672	2325	0.388
04/24/12	18:25:00	3871	6195	672	2324	0.375
04/24/12	18:30:00	3724	5650	672	1926	0.340
04/24/12	18:35:00	3772	5530	672	1758	0.317
04/24/12	18:40:00	3572	5775	672	2203	0.381
04/24/12	18:45:00	3732	5756	672	2024	0.351
04/24/12	18:50:00	3792	6140	672	2348	0.382
04/24/12	18:55:00	3798	5752	672	1954	0.339
04/24/12	19:00:00	3641	5774	672	2133	0.369
04/24/12	19:05:00	3666	5900	672	2234	0.378
04/24/12	19:10:00	3648	5608	672	1960	0.349
04/24/12	19:15:00	3571	5520	672	1949	0.353
04/24/12	19:20:00	3928	5994	672	2066	0.344
04/24/12	19:25:00	3907	5606	672	1699	0.303
04/24/12	19:30:00	4075	5766	672	1691	0.293
04/24/12	19:35:00	3982	5551	672	1569	0.282
04/24/12	19:40:00	3538	5783	672	2245	0.388
04/24/12	19:45:00	3886	5808	672	1922	0.330
04/24/12	19:50:00	4041	5693	672	1652	0.290
04/24/12	19:55:00	4108	5748	672	1640	0.285
04/24/12	20:00:00	4240	5870	672	1630	0.277
04/24/12	20:05:00	4115	5608	672	1493	0.266
04/24/12	20:10:00	3814	4941	672	1127	0.228
04/24/12	20:15:00	3650	4851	672	1201	0.247
04/24/12	20:20:00	3644	4828	672	1184	0.245
04/24/12	20:25:00	3917	5164	672	1247	0.241
04/24/12	20:30:00	3973	5248	672	1275	0.242
04/24/12	20:35:00	4055	5381	672	1326	0.246
04/24/12	20:40:00	4161	5622	672	1461	0.259
04/24/12	20:45:00	3935	5208	672	1273	0.244
04/24/12	20:50:00	3935	5109	672	1174	0.229
04/24/12	20:55:00	4003	5311	672	1308	0.246
04/24/12	21:00:00	3762	5000	672	1238	0.247
04/24/12	21:05:00	3300	4217	672	917	0.217
04/24/12	21:10:00	4086	5337	672	1251	0.234
04/24/12	21:15:00	4176	5582	672	1406	0.251
04/24/12	21:20:00	4025	5319	672	1294	0.243
04/24/12	21:25:00	4000	5176	672	1176	0.227
04/24/12	21:30:00	3831	5011	672	1180	0.235
04/24/12	21:35:00	4242	5558	672	1316	0.236
04/24/12	21:40:00	3762	4886	672	1124	0.230
04/24/12	21:45:00	4022	5288	672	1266	0.239
04/24/12	21:50:00	3715	4843	672	1128	0.232
04/24/12	21:55:00	3771	4964	672	1193	0.240
04/24/12	22:00:00	3902	5153	672	1251	0.242
04/24/12	22:05:00	3886	5110	672	1224	0.239
04/24/12	22:10:00	4100	5423	672	1323	0.243
04/24/12	22:15:00	4082	5423	672	1341	0.247
04/24/12	22:20:00	4250	5727	672	1477	0.257
04/24/12	22:25:00	4246	5640	672	1394	0.247
04/24/12	22:30:00	4459	5988	672	1529	0.255
04/24/12	22:35:00	4493	6282	672	1789	0.284
04/24/12	22:40:00	3894	5244	672	1350	0.257
04/24/12	22:45:00	4003	5264	672	1261	0.239
04/24/12	22:50:00	4231	5678	672	1447	0.254
04/24/12	22:55:00	3977	5194	672	1217	0.234
04/24/12	23:00:00	3950	5150	672	1200	0.233
04/24/12	23:05:00	4031	5296	672	1265	0.238
04/24/12	23:10:00	4006	5228	672	1222	0.233
04/24/12	23:15:00	4066	5494	672	1428	0.259
04/24/12	23:20:00	3769	4983	672	1214	0.243
04/24/12	23:25:00	3691	4749	672	1058	0.222
04/24/12	23:30:00	3650	4775	672	1125	0.235
04/24/12	23:35:00	4291	5801	672	1510	0.260
04/24/12	23:40:00	4051	5387	672	1336	0.248
04/24/12	23:45:00	4165	5673	672	1508	0.265
04/24/12	23:50:00	4267	5789	672	1522	0.262
04/24/12	23:55:00	4141	5370	672	1229	0.228
04/25/12	00:00:00	4054	5356	672	1302	0.243
04/25/12	00:05:00	3887	5215	672	1328	0.254
04/25/12	00:10:00	4308	5687	672	1379	0.242
04/25/12	00:15:00	4411	5868	672	1457	0.248
04/25/12	00:20:00	4059	5509	672	1450	0.263
04/25/12	00:25:00	4096	5426	672	1330	0.245
04/25/12	00:30:00	4117	5469	672	1352	0.247
04/25/12	00:35:00	3637	4807	672	1170	0.243
04/25/12	00:40:00	4270	5623	672	1353	0.240
04/25/12	00:45:00	3832	4957	672	1125	0.226
04/25/12	00:50:00	4228	5548	672	1320	0.237
04/25/12	00:55:00	4240	5619	672	1379	0.245
04/25/12	01:00:00	4505	5921	672	1416	0.239
04/25/12	01:05:00	4150	5547	672	1397	0.251
04/25/12	01:10:00	4291	5760	672	1469	0.255
04/25/12	01:15:00	4515	5785	672	1270	0.219
04/25/12	01:20:00	4078	5526	672	1448	0.262
04/25/12	01:25:00	4205	5544	672	1339	0.241
04/25/12	01:30:00	4396	5916	672	1520	0.256
04/25/12	01:35:00	4449	5899	672	1450	0.245
04/25/12	01:40:00	4158	5472	672	1314	0.240
04/25/12	01:45:00	4023	5354	672	1331	0.248
04/25/12	01:50:00	4118	5464	672	1346	0.246
04/25/12	01:55:00	4034	5294	672	1260	0.238
04/25/12	02:00:00	4145	5525	672	1380	0.249
04/25/12	02:05:00	4378	5805	672	1427	0.245
04/25/12	02:10:00	4118	5438	672	1320	0.242
04/25/12	02:15:00	4374	5805	672	1431	0.246
04/25/12	02:20:00	4317	5723	672	1406	0.245
04/25/12	02:25:00	4293	5778	672	1485	0.257
04/25/12	02:30:00	3677	4745	672	1068	0.225
04/25/12	02:35:00	3704	4741	672	1037	0.218
04/25/12	02:40:00	4076	5297	672	1221	0.230
04/25/12	02:45:00	4311	5768	672	1457	0.252
04/25/12	02:50:00	4074	5366	672	1292	0.240
04/25/12	02:55:00	4497	5988	672	1491	0.248
04/25/12	03:00:00	4123	5470	672	1347	0.246
04/25/12	03:05:00	3854	4981	672	1127	0.226
04/25/12	03:10:00	4232	5568	672	1336	0.239
04/25/12	03:15:00	3789	4909	672	1120	0.228
04/25/12	03:20:00	4660	6371	672	1711	0.268
04/25/12	03:25:00	4164	5616	672	1452	0.258
04/25/12	03:30:00	4282	5714	672	1432	0.250
04/25/12	03:35:00	4313	5607	672	1294	0.230
04/25/12	03:40:00	4153	5449	672	1296	0.237
04/25/12	03:45:00	4193	5521	672	1328	0.240
04/25/12	03:50:00	4216	5511	672	1295	0.234
04/25/12	03:55:00	4071	5315	672	1244	0.234
04/25/12	04:00:00	4121	5379	672	1258	0.233
04/25/12	04:05:00	4114	5322	672	1208	0.226
04/25/12	04:10:00	4095	5442	672	1347	0.247
04/25/12	04:15:00	3945	5119	672	1174	0.229
04/25/12	04:20:00	3758	4974	672	1216	0.244
04/25/12	04:25:00	3786	4917	672	1131	0.230
04/25/12	04:30:00	4136	5421	672	1285	0.237
04/25/12	04:35:00	4263	5667	672	1404	0.247
04/25/12	04:40:00	4432	5764	672	1332	0.231
04/25/12	04:45:00	4204	5504	672	1300	0.236
04/25/12	04:50:00	4507	5978	672	1471	0.246
04/25/12	04:55:00	4359	5837	672	1478	0.253
04/25/12	05:00:00	4085	5347	672	1262	0.236
04/25/12	05:05:00	4381	5779	672	1398	0.241
04/25/12	05:10:00	4280	5661	672	1381	0.243
04/25/12	05:15:00	4314	5779	672	1465	0.253
04/25/12	05:20:00	4451	5798	672	1347	0.232
04/25/12	05:25:00	4522	6031	672	1509	0.250
04/25/12	05:30:00	3962	5272	672	1310	0.248
04/25/12	05:35:00	4522	6023	672	1501	0.249
04/25/12	05:40:00	4082	5430	672	1348	0.248
04/25/12	05:45:00	4418	5874	672	1456	0.247
04/25/12	05:50:00	4449	5855	672	1406	0.240
04/25/12	05:55:00	4382	5945	672	1563	0.262
04/25/12	06:00:00	4527	6115	672	1588	0.259
04/25/12	06:05:00	4248	5775	672	1527	0.264
04/25/12	06:10:00	4128	5576	672	1448	0.259
04/25/12	06:15:00	4122	5600	672	1478	0.263
04/25/12	06:20:00	4514	6155	672	1641	0.266
04/25/12	06:25:00	4423	6080	672	1657	0.272
04/25/12	06:30:00	4406	5940	672	1534	0.258
04/25/12	06:35:00	4767	6428	672	1661	0.258
04/25/12	06:40:00	4328	6522	672	2194	0.336
04/25/12	06:45:00	4082	6509	672	2427	0.372
04/25/12	06:50:00	4499	6630	672	2131	0.321
04/25/12	06:55:00	4475	6645	672	2170	0.326
04/25/12	07:00:00	4311	6340	672	2029	0.320
04/25/12	07:05:00	4167	6003	672	1836	0.305
04/25/12	07:10:00	3882	5507	672	1625	0.295
04/25/12	07:15:00	3952	6212	672	2260	0.363
04/25/12	07:20:00	4219	6068	672	1849	0.304
04/25/12	07:25:00	4256	6715	672	2459	0.366
04/25/12	07:30:00	3901	6169	672	2268	0.367
04/25/12	07:35:00	4087	6564	672	2477	0.377
04/25/12	07:40:00	3729	5714	672	1985	0.347
04/25/12	07:45:00	3759	5912	672	2153	0.364
04/25/12	07:50:00	3896	6303	672	2407	0.381
04/25/12	07:55:00	4017	6244	672	2227	0.356
04/25/12	08:00:00	3805	5606	672	1801	0.321
04/25/12	08:05:00	3591	5759	672	2168	0.376
04/25/12	08:10:00	3643	5859	672	2216	0.378
04/25/12	08:15:00	3636	5708	672	2072	0.362
04/25/12	08:20:00	3654	5919	672	2265	0.382
04/25/12	08:25:00	3654	6005	672	2351	0.391
04/25/12	08:30:00	3389	5289	672	1900	0.359
04/25/12	08:35:00	3704	5454	672	1750	0.320
04/25/12	08:40:00	3752	5412	672	1660	0.306
04/25/12	08:45:00	3446	5331	672	1885	0.353
04/25/12	08:50:00	3518	5646	672	2128	0.376
04/25/12	08:55:00	3660	5760	672	2100	0.364
04/25/12	09:00:00	3815	5829	672	2014	0.345
04/25/12	09:05:00	4007	6250	672	2243	0.358
04/25/12	09:10:00	4188	6162	672	1974	0.320
04/25/12	09:15:00	3980	6403	672	2423	0.378
04/25/12	09:20:00	3656	5535	672	1879	0.339
04/25/12	09:25:00	3955	5575	672	1620	0.290
04/25/12	09:30:00	3775	5532	672	1757	0.317
04/25/12	09:35:00	3671	5937	672	2266	0.381
04/25/12	09:40:00	3997	6178	672	2181	0.353
04/25/12	09:45:00	4111	6455	672	2344	0.363
04/25/12	09:50:00	4089	5952	672	1863	0.313
04/25/12	09:55:00	3973	5971	672	1998	0.334
04/25/12	10:00:00	3799	6076	672	2277	0.374
04/25/12	10:05:00	3598	5574	672	1976	0.354
04/25/12	10:10:00	4106	5817	672	1711	0.294
04/25/12	10:15:00	3734	5677	672	1943	0.342
04/25/12	10:20:00	3763	5962	672	2199	0.368
04/25/12	10:25:00	3623	5724	672	2101	0.367
04/25/12	10:30:00	3798	5975	672	2177	0.364
04/25/12	10:35:00	3988	5953	672	1965	0.330
04/25/12	10:40:00	3776	5776	672	2000	0.346
04/25/12	10:45:00	3683	6101	672	2418	0.396
04/25/12	10:50:00	3906	6210	672	2304	0.371
04/25/12	10:55:00	3731	5439	672	1708	0.314
04/25/12	11:00:00	3977	5955	672	1978	0.332
04/25/12	11:05:00	3862	6175	672	2313	0.374
04/25/12	11:10:00	3700	6001	672	2301	0.383
04/25/12	11:15:00	3758	6318	672	2560	0.405
04/25/12	11:20:00	3963	6168	672	2205	0.357
04/25/12	11:25:00	3933	6243	672	2310	0.370
04/25/12	11:30:00	3963	6279	672	2316	0.368
04/25/12	11:35:00	4155	6204	672	2049	0.330
04/25/12	11:40:00	3803	5966	672	2163	0.362
04/25/12	11:45:00	3733	5821	672	2088	0.358
04/25/12	11:50:00	3570	5868	672	2298	0.391
04/25/12	11:55:00	3659	5996	672	2337	0.389
04/25/12	12:00:00	4047	6394	672	2347	0.367
04/25/12	12:05:00	4042	6438	672	2396	0.372
04/25/12	12:10:00	3757	6052	672	2295	0.379
04/25/12	12:15:00	3711	5955	672	2244	0.376
04/25/12	12:20:00	3613	5761	672	2148	0.372
04/25/12	12:25:00	3684	5934	672	2250	0.379
04/25/12	12:30:00	3503	5622	672	2119	0.376
04/25/12	12:35:00	3852	5755	672	1903	0.330
04/25/12	12:40:00	3905	6001	672	2096	0.349
04/25/12	12:45:00	3641	6261	672	2620	0.418
04/25/12	12:50:00	3794	6322	672	2528	0.399
04/25/12	12:55:00	4145	6721	672	2576	0.383
04/25/12	13:00:00	3939	6533	672	2594	0.397
04/25/12	13:05:00	4017	6542	672	2525	0.385
04/25/12	13:10:00	3667	5905	672	2238	0.379
04/25/12	13:15:00	4018	6178	672	2160	0.349
04/25/12	13:20:00	3890	6176	672	2286	0.370
04/25/12	13:25:00	3799	6276	672	2477	0.394
04/25/12	13:30:00	3757	6149	672	2392	0.389
04/25/12	13:35:00	3637	6043	672	2406	0.398
04/25/12	13:40:00	3672	6113	672	2441	0.399
04/25/12	13:45:00	3703	6036	672	2333	0.386
04/25/12	13:50:00	3614	6057	672	2443	0.403
04/25/12	13:55:00	3930	5771	672	1841	0.319
04/25/12	14:00:00	3826	5729	672	1903	0.332
04/25/12	14:05:00	3745	6142	672	2397	0.390
04/25/12	14:10:00	3452	5117	672	1665	0.325
04/25/12	14:15:00	3863	6351	672	2488	0.391
04/25/12	14:20:00	3667	5943	672	2276	0.382
04/25/12	14:25:00	3508	5131	672	1623	0.316
04/25/12	14:30:00	3612	5590	672	1978	0.353
04/25/12	14:35:00	3681	6035	672	2354	0.390
04/25/12	14:40:00	3908	6554	672	2646	0.403
04/25/12	14:45:00	3640	5782	672	2142	0.370
04/25/12	14:50:00	3590	5549	672	1959	0.353
04/25/12	14:55:00	3596	5748	672	2152	0.374
04/25/12	15:00:00	3760	6002	672	2242	0.373
04/25/12	15:05:00	3847	6407	672	2560	0.399
04/25/12	15:10:00	3756	5996	672	2240	0.373
04/25/12	15:15:00	3968	6017	672	2049	0.340
04/25/12	15:20:00	3973	6116	672	2143	0.350
04/25/12	15:25:00	3870	6233	672	2363	0.379
04/25/12	15:30:00	3725	6031	672	2306	0.382
04/25/12	15:35:00	3753	6123	672	2370	0.387
04/25/12	15:40:00	3791	6142	672	2351	0.382
04/25/12	15:45:00	3752	5991	672	2239	0.373
04/25/12	15:50:00	3806	6065	672	2259	0.372
04/25/12	15:55:00	3908	6258	672	2350	0.375
04/25/12	16:00:00	3642	5949	672	2307	0.387
04/25/12	16:05:00	3830	6107	672	2277	0.372
04/25/12	16:10:00	3731	6151	672	2420	0.393
04/25/12	16:15:00	3710	5840	672	2130	0.364
04/25/12	16:20:00	3791	6049	672	2258	0.373
04/25/12	16:25:00	3552	5962	672	2410	0.404
04/25/12	16:30:00	3721	6154	672	2433	0.395
04/25/12	16:35:00	3782	6156	672	2374	0.385
04/25/12	16:40:00	3929	6407	672	2478	0.386
04/25/12	16:45:00	3709	6367	672	2658	0.417
04/25/12	16:50:00	3586	5930	672	2344	0.395
04/25/12	16:55:00	3864	6350	672	2486	0.391
04/25/12	17:00:00	3905	6225	672	2320	0.372
04/25/12	17:05:00	3934	6327	672	2393	0.378
04/25/12	17:10:00	3961	6524	672	2563	0.392
04/25/12	17:15:00	3802	6188	672	2386	0.385
04/25/12	17:20:00	3957	6416	672	2459	0.383
04/25/12	17:25:00	3806	6288	672	2482	0.394
04/25/12	17:30:00	3786	6137	672	2351	0.383
04/25/12	17:35:00	3567	5923	672	2356	0.397
04/25/12	17:40:00	3706	6003	672	2297	0.382
04/25/12	17:45:00	3880	6533	672	2653	0.406
04/25/12	17:50:00	3618	5821	672	2203	0.378
04/25/12	17:55:00	3689	5924	672	2235	0.377
04/25/12	18:00:00	3782	6108	672	2326	0.380
04/25/12	18:05:00	3708	6195	672	2487	0.401
04/25/12	18:10:00	4073	6376	672	2303	0.361
04/25/12	18:15:00	4169	6348	672	2179	0.343
04/25/12	18:20:00	4026	6024	672	1998	0.331
04/25/12	18:25:00	4360	6194	672	1834	0.296
04/25/12	18:30:00	4187	6182	672	1995	0.322
04/25/12	18:35:00	4243	5999	672	1756	0.292
04/25/12	18:40:00	4068	5758	672	1690	0.293
04/25/12	18:45:00	4510	6458	672	1948	0.301
04/25/12	18:50:00	4277	6455	672	2178	0.337
04/25/12	18:55:00	4251	5845	672	1594	0.272
04/25/12	19:00:00	4384	6023	672	1639	0.272
04/25/12	19:05:00	4318	5991	672	1673	0.279
04/25/12	19:10:00	4425	5946	672	1521	0.255
04/25/12	19:15:00	4365	5946	672	1581	0.265
04/25/12	19:20:00	4502	6280	672	1778	0.283
04/25/12	19:25:00	4660	6526	672	1866	0.285
04/25/12	19:30:00	4843	7276	672	2433	0.334
04/25/12	19:35:00	4246	5716	672	1470	0.257
04/25/12	19:40:00	4115	5620	672	1505	0.267
04/25/12	19:45:00	4529	6278	672	1749	0.278
04/25/12	19:50:00	4617	6280	672	1663	0.264
04/25/12	19:55:00	4712	6410	672	1698	0.264
04/25/12	20:00:00	4670	6323	672	1653	0.261
04/25/12	20:05:00	4769	6435	672	1666	0.258
04/25/12	20:10:00	4269	5745	672	1476	0.256
04/25/12	20:15:00	4248	5636	672	1388	0.246
04/25/12	20:20:00	4631	6210	672	1579	0.254
04/25/12	20:25:00	4360	5768	672	1408	0.244
04/25/12	20:30:00	4097	5481	672	1384	0.252
04/25/12	20:35:00	4719	6357	672	1638	0.257
04/25/12	20:40:00	4669	6632	672	1963	0.295
04/25/12	20:45:00	4650	6178	672	1528	0.247
04/25/12	20:50:00	4643	6254	672	1611	0.257
04/25/12	20:55:00	4739	6351	672	1612	0.253
04/25/12	21:00:00	4676	6102	672	1426	0.233
04/25/12	21:05:00	4838	6469	672	1631	0.252
04/25/12	21:10:00	4356	5786	672	1430	0.247
04/25/12	21:15:00	4645	6246	672	1601	0.256
04/25/12	21:20:00	3861	5106	672	1245	0.243
04/25/12	21:25:00	3800	5159	672	1359	0.263
04/25/12	21:30:00	4804	6518	672	1714	0.262
04/25/12	21:35:00	4645	6226	672	1581	0.253
04/25/12	21:40:00	4466	6025	672	1559	0.258
04/25/12	21:45:00	4127	5581	672	1454	0.260
04/25/12	21:50:00	4695	6476	672	1781	0.275
04/25/12	21:55:00	4837	6519	672	1682	0.258
04/25/12	22:00:00	4605	6209	672	1604	0.258
04/25/12	22:05:00	4658	6258	672	1600	0.255
04/25/12	22:10:00	4714	6270	672	1556	0.248
04/25/12	22:15:00	4631	6254	672	1623	0.259
04/25/12	22:20:00	4754	6390	672	1636	0.256
04/25/12	22:25:00	4876	6590	672	1714	0.260
04/25/12	22:30:00	4918	6508	672	1590	0.244
04/25/12	22:35:00	4467	5990	672	1523	0.254
04/25/12	22:40:00	4280	5785	672	1505	0.260
04/25/12	22:45:00	4733	6320	672	1587	0.251
04/25/12	22:50:00	4600	6448	672	1848	0.286
04/25/12	22:55:00	4784	6384	672	1600	0.250
04/25/12	23:00:00	5033	6820	672	1787	0.262
04/25/12	23:05:00	4909	6608	672	1699	0.257
04/25/12	23:10:00	4900	6510	672	1610	0.247
04/25/12	23:15:00	4722	6293	672	1571	0.249
04/25/12	23:20:00	5042	6859	672	1817	0.264
04/25/12	23:25:00	4738	6315	672	1577	0.249
04/25/12	23:30:00	4679	6257	672	1578	0.252
04/25/12	23:35:00	4654	6285	672	1631	0.259
04/25/12	23:40:00	4728	6475	672	1747	0.269
04/25/12	23:45:00	5140	6996	672	1856	0.265
04/25/12	23:50:00	5093	7004	672	1911	0.272
04/25/12	23:55:00	4798	6868	672	2070	0.301
04/26/12	00:00:00	5025	6742	672	1717	0.254
04/26/12	00:05:00	4845	6558	672	1713	0.261
04/26/12	00:10:00	5040	6814	672	1774	0.260
04/26/12	00:15:00	4550	6008	672	1458	0.242
04/26/12	00:20:00	4931	6725	672	1794	0.266
04/26/12	00:25:00	4924	6640	672	1716	0.258
04/26/12	00:30:00	4977	6737	672	1760	0.261
04/26/12	00:35:00	4622	6207	672	1585	0.255
04/26/12	00:40:00	4263	5679	672	1416	0.249
04/26/12	00:45:00	4793	6503	672	1710	0.262
04/26/12	00:50:00	4381	5926	672	1545	0.260
04/26/12	00:55:00	4782	6432	672	1650	0.256
04/26/12	01:00:00	4459	5963	672	1504	0.252
04/26/12	01:05:00	4902	6522	672	1620	0.248
04/26/12	01:10:00	4746	6364	672	1618	0.254
04/26/12	01:15:00	4895	6885	672	1990	0.289
04/26/12	01:20:00	4883	6723	672	1840	0.273
04/26/12	01:25:00	4764	6438	672	1674	0.260
04/26/12	01:30:00	4839	6447	672	1608	0.249
04/26/12	01:35:00	4843	6529	672	1686	0.258
04/26/12	01:40:00	4625	6424	672	1799	0.280
04/26/12	01:45:00	4572	6341	672	1769	0.278
