, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC
7/17/2012 17:45,26.48,26.36,26.52,25.18,21.9,18.73,15.63,11.22
7/17/2012 17:50,26.54,26.43,26.52,25.18,21.9,18.73,15.63,11.28
7/17/2012 17:55,26.48,26.36,26.52,25.11,21.9,18.79,15.57,11.28
7/17/2012 18:00,26.54,26.43,26.52,25.11,21.9,18.79,15.57,11.35
7/17/2012 18:05,26.54,26.43,26.52,25.11,21.9,18.73,15.57,11.35
7/17/2012 18:10,26.54,26.43,26.52,25.11,21.97,18.73,15.57,11.35
7/17/2012 18:15,26.48,26.43,26.52,25.11,21.97,18.73,15.63,11.35
7/17/2012 18:20,26.54,26.43,26.52,25.05,21.9,18.67,15.7,11.35
7/17/2012 18:25,26.54,26.43,26.46,25.05,21.9,18.73,15.63,11.35
7/17/2012 18:30,26.48,26.43,26.46,25.05,21.84,18.73,15.63,11.35
7/17/2012 18:35,26.48,26.43,26.46,25.05,21.84,18.73,15.63,11.35
7/17/2012 18:40,26.48,26.43,26.46,24.99,21.84,18.73,15.63,11.41
7/17/2012 18:45,26.48,26.43,26.52,24.99,21.78,18.79,15.63,11.41
7/17/2012 18:50,26.48,26.43,26.58,25.05,21.84,18.73,15.57,11.41
7/17/2012 18:55,26.48,26.43,26.52,24.99,21.84,18.67,15.63,11.35
7/17/2012 19:00,26.48,26.43,26.52,24.99,21.9,18.67,15.63,11.35
7/17/2012 19:05,26.48,26.43,26.52,25.05,21.9,18.67,15.57,11.35
7/17/2012 19:10,26.48,26.36,26.52,25.05,21.9,18.67,15.63,11.35
7/17/2012 19:15,26.48,26.36,26.52,25.05,21.9,18.67,15.63,11.35
7/17/2012 19:20,26.48,26.43,26.52,25.05,21.9,18.67,15.63,11.35
7/17/2012 19:25,26.48,26.36,26.52,25.11,21.97,18.6,15.63,11.35
7/17/2012 19:30,26.48,26.36,26.52,25.18,21.97,18.6,15.63,11.35
7/17/2012 19:35,26.48,26.36,26.52,25.11,22.03,18.6,15.7,11.35
7/17/2012 19:40,26.42,26.36,26.46,25.11,21.97,18.6,15.7,11.35
7/17/2012 19:45,26.42,26.36,26.52,25.11,21.97,18.6,15.7,11.35
7/17/2012 19:50,26.42,26.36,26.46,25.11,21.97,18.6,15.7,11.35
7/17/2012 19:55,26.42,26.36,26.52,25.11,21.97,18.67,15.7,11.35
7/17/2012 20:00,26.42,26.36,26.46,25.11,21.9,18.67,15.7,11.35
7/17/2012 20:05,26.42,26.36,26.52,25.11,21.9,18.67,15.7,11.41
7/17/2012 20:10,26.42,26.36,26.46,25.11,21.9,18.67,15.63,11.41
7/17/2012 20:15,26.42,26.3,26.46,25.11,21.9,18.67,15.63,11.35
7/17/2012 20:20,26.42,26.3,26.52,25.11,21.9,18.73,15.57,11.35
7/17/2012 20:25,26.35,26.3,26.46,25.11,21.9,18.73,15.51,11.28
7/17/2012 20:30,26.35,26.3,26.46,25.18,21.9,18.73,15.57,11.35
7/17/2012 20:35,26.35,26.3,26.46,25.05,21.84,18.73,15.63,11.35
7/17/2012 20:40,26.35,26.3,26.46,25.05,21.84,18.73,15.63,11.41
7/17/2012 20:45,26.35,26.3,26.46,25.05,21.9,18.73,15.57,11.41
7/17/2012 20:50,26.35,26.3,26.46,25.05,21.84,18.73,15.63,11.35
7/17/2012 20:55,26.35,26.24,26.46,24.99,21.9,18.73,15.63,11.35
7/17/2012 21:00,26.35,26.24,26.46,25.05,21.9,18.73,15.63,11.35
7/17/2012 21:05,26.35,26.24,26.46,25.05,21.9,18.67,15.63,11.35
7/17/2012 21:10,26.29,26.24,26.4,25.05,21.9,18.6,15.63,11.35
7/17/2012 21:15,26.29,26.24,26.4,25.05,21.9,18.6,15.63,11.35
7/17/2012 21:20,26.29,26.24,26.65,25.05,21.9,18.6,15.7,11.41
7/17/2012 21:25,26.29,26.24,26.46,25.05,21.9,18.6,15.63,11.41
7/17/2012 21:30,26.29,26.24,26.46,25.05,21.9,18.67,15.63,11.41
7/17/2012 21:35,26.29,26.18,26.4,25.05,21.97,18.67,15.63,11.35
7/17/2012 21:40,26.29,26.18,26.4,25.05,21.97,18.67,15.63,11.35
7/17/2012 21:45,26.29,26.18,26.4,25.05,21.97,18.67,15.63,11.35
7/17/2012 21:50,26.29,26.18,26.4,25.05,21.9,18.67,15.63,11.35
7/17/2012 21:55,26.23,26.18,26.4,25.05,21.9,18.67,15.63,11.41
7/17/2012 22:00,26.23,26.18,26.33,25.11,21.9,18.67,15.63,11.35
7/17/2012 22:05,26.23,26.18,26.4,25.11,21.84,18.67,15.7,11.35
7/17/2012 22:10,26.23,26.11,26.4,25.11,21.84,18.67,15.7,11.35
7/17/2012 22:15,26.23,26.18,26.46,25.05,21.84,18.73,15.7,11.35
7/17/2012 22:20,26.23,26.11,26.33,25.05,21.84,18.73,15.63,11.35
7/17/2012 22:25,26.23,26.11,26.33,25.05,21.84,18.67,15.63,11.35
7/17/2012 22:30,26.23,26.11,26.4,25.11,21.84,18.73,15.57,11.35
7/17/2012 22:35,26.17,26.11,26.4,25.05,21.9,18.73,15.57,11.35
7/17/2012 22:40,26.17,26.11,26.65,25.05,21.9,18.73,15.57,11.28
7/17/2012 22:45,26.17,26.11,26.58,25.11,21.84,18.73,15.57,11.28
7/17/2012 22:50,26.17,26.11,26.58,25.11,21.9,18.73,15.63,11.28
7/17/2012 22:55,26.17,26.05,26.52,25.11,21.9,18.73,15.63,11.35
7/17/2012 23:00,26.17,26.05,26.52,25.11,21.97,18.73,15.63,11.35
7/17/2012 23:05,26.17,26.05,26.52,25.18,21.97,18.73,15.63,11.41
7/17/2012 23:10,26.1,26.05,26.52,25.18,21.97,18.73,15.63,11.41
7/17/2012 23:15,26.1,26.05,26.46,25.11,21.97,18.73,15.7,11.41
7/17/2012 23:20,26.1,26.05,26.46,25.11,21.97,18.67,15.7,11.41
7/17/2012 23:25,26.1,25.99,26.46,25.11,21.97,18.67,15.63,11.41
7/17/2012 23:30,26.1,25.99,26.46,25.11,21.9,18.67,15.7,11.41
7/17/2012 23:35,26.1,25.99,26.4,25.11,21.9,18.67,15.7,11.35
7/17/2012 23:40,26.04,25.99,26.33,25.18,21.9,18.6,15.7,11.35
7/17/2012 23:45,26.04,25.99,26.4,25.11,21.9,18.6,15.63,11.35
7/17/2012 23:50,26.04,25.99,26.33,25.18,21.9,18.6,15.63,11.35
7/17/2012 23:55,26.04,25.99,26.33,25.11,21.84,18.54,15.63,11.35
7/18/2012 0:00,26.04,25.99,26.46,25.11,21.9,18.6,15.63,11.41
7/18/2012 0:05,26.04,25.99,26.46,25.18,21.97,18.67,15.63,11.41
7/18/2012 0:10,26.04,25.93,26.52,25.18,21.97,18.67,15.63,11.35
7/18/2012 0:15,26.04,25.93,26.4,25.18,21.84,18.6,15.63,11.35
7/18/2012 0:20,25.98,25.93,26.27,25.24,21.9,18.67,15.63,11.35
7/18/2012 0:25,25.98,25.93,26.4,25.18,21.9,18.73,15.63,11.35
7/18/2012 0:30,25.98,25.93,26.33,25.18,21.84,18.73,15.63,11.35
7/18/2012 0:35,25.98,25.86,26.46,25.24,21.84,18.73,15.57,11.35
7/18/2012 0:40,25.98,25.93,26.46,25.24,21.9,18.73,15.63,11.35
7/18/2012 0:45,25.98,25.93,26.46,25.24,21.84,18.67,15.63,11.35
7/18/2012 0:50,25.98,25.93,26.46,25.24,21.9,18.73,15.63,11.35
7/18/2012 0:55,25.98,25.86,26.46,25.18,21.84,18.73,15.7,11.35
7/18/2012 1:00,25.92,25.86,26.46,25.24,21.9,18.67,15.7,11.35
7/18/2012 1:05,25.92,25.86,26.4,25.24,21.84,18.67,15.7,11.35
7/18/2012 1:10,25.92,25.86,26.4,25.24,21.84,18.67,15.7,11.35
7/18/2012 1:15,25.92,25.86,26.4,25.18,21.9,18.67,15.7,11.35
7/18/2012 1:20,25.92,25.8,26.4,25.18,21.97,18.6,15.7,11.41
7/18/2012 1:25,25.92,25.8,26.4,25.18,21.97,18.6,15.63,11.41
7/18/2012 1:30,25.92,25.8,26.4,25.11,21.9,18.67,15.7,11.41
7/18/2012 1:35,25.85,25.8,26.33,25.11,21.9,18.67,15.7,11.41
7/18/2012 1:40,25.85,25.8,26.33,25.24,21.9,18.6,15.7,11.47
7/18/2012 1:45,25.85,25.8,26.27,25.24,21.84,18.67,15.7,11.41
7/18/2012 1:50,25.85,25.8,26.27,25.24,21.84,18.67,15.63,11.41
7/18/2012 1:55,25.85,25.8,26.27,25.18,21.84,18.73,15.63,11.41
7/18/2012 2:00,25.85,25.74,26.27,25.18,21.9,18.67,15.63,11.41
7/18/2012 2:05,25.85,25.74,26.27,25.11,21.9,18.67,15.63,11.41
7/18/2012 2:10,25.79,25.74,26.27,25.18,21.9,18.73,15.63,11.41
7/18/2012 2:15,25.79,25.74,26.27,25.05,21.9,18.73,15.63,11.35
7/18/2012 2:20,25.79,25.74,26.27,25.11,21.9,18.73,15.63,11.35
7/18/2012 2:25,25.79,25.74,26.27,25.11,21.84,18.73,15.63,11.35
7/18/2012 2:30,25.79,25.74,26.27,25.11,21.84,18.73,15.63,11.35
7/18/2012 2:35,25.79,25.74,26.27,25.11,21.84,18.67,15.7,11.28
7/18/2012 2:40,25.73,25.68,26.21,25.11,21.9,18.73,15.63,11.28
7/18/2012 2:45,25.73,25.68,26.27,25.18,21.9,18.67,15.63,11.28
7/18/2012 2:50,25.73,25.68,26.21,25.18,21.9,18.6,15.63,11.28
7/18/2012 2:55,25.73,25.68,26.21,25.18,21.9,18.67,15.63,11.28
7/18/2012 3:00,25.73,25.61,26.21,25.11,21.9,18.67,15.63,11.28
7/18/2012 3:05,25.73,25.61,26.21,25.11,21.84,18.67,15.63,11.35
7/18/2012 3:10,25.73,25.61,26.21,25.11,21.84,18.67,15.63,11.35
7/18/2012 3:15,25.67,25.61,26.15,25.11,21.84,18.73,15.7,11.35
7/18/2012 3:20,25.67,25.61,26.21,25.11,21.84,18.67,15.63,11.35
7/18/2012 3:25,25.67,25.61,26.15,25.11,21.9,18.67,15.63,11.28
7/18/2012 3:30,25.67,25.61,26.15,25.05,21.9,18.67,15.63,11.35
7/18/2012 3:35,25.67,25.55,26.15,25.05,21.9,18.67,15.63,11.35
7/18/2012 3:40,25.6,25.55,26.15,25.05,21.84,18.73,15.63,11.35
7/18/2012 3:45,25.6,25.55,26.08,25.05,21.84,18.73,15.7,11.41
7/18/2012 3:50,25.6,25.55,26.15,24.99,21.9,18.67,15.7,11.41
7/18/2012 3:55,25.6,25.49,26.08,24.99,21.9,18.67,15.7,11.41
7/18/2012 4:00,25.6,25.49,26.02,24.99,21.9,18.67,15.7,11.35
7/18/2012 4:05,25.6,25.49,26.08,25.05,21.9,18.67,15.7,11.41
7/18/2012 4:10,25.6,25.49,26.08,24.99,21.9,18.67,15.7,11.35
7/18/2012 4:15,25.54,25.49,26.15,24.99,21.9,18.6,15.7,11.41
7/18/2012 4:20,25.54,25.49,26.15,24.93,21.97,18.67,15.63,11.41
7/18/2012 4:25,25.54,25.49,26.08,24.93,21.97,18.6,15.63,11.35
7/18/2012 4:30,25.54,25.49,26.08,24.86,21.9,18.67,15.63,11.41
7/18/2012 4:35,25.54,25.49,26.02,24.86,21.9,18.67,15.63,11.41
7/18/2012 4:40,25.54,25.43,25.96,24.99,21.9,18.67,15.7,11.41
7/18/2012 4:45,25.48,25.43,26.02,24.93,21.9,18.67,15.7,11.41
7/18/2012 4:50,25.48,25.43,26.02,24.86,21.9,18.67,15.7,11.41
7/18/2012 4:55,25.48,25.43,26.02,24.86,21.9,18.67,15.63,11.41
7/18/2012 5:00,25.48,25.43,26.02,24.86,21.9,18.73,15.63,11.41
7/18/2012 5:05,25.48,25.43,25.96,24.86,21.84,18.67,15.63,11.35
7/18/2012 5:10,25.48,25.43,25.96,24.86,21.9,18.73,15.63,11.28
7/18/2012 5:15,25.48,25.43,25.96,24.86,21.84,18.73,15.63,11.28
7/18/2012 5:20,25.48,25.36,25.83,24.93,21.9,18.67,15.63,11.35
7/18/2012 5:25,25.48,25.36,26.02,24.99,21.9,18.67,15.63,11.35
7/18/2012 5:30,25.42,25.36,25.96,24.93,21.9,18.67,15.63,11.35
7/18/2012 5:35,25.42,25.36,25.96,24.86,21.9,18.67,15.63,11.35
7/18/2012 5:40,25.42,25.36,25.96,24.8,21.9,18.67,15.63,11.28
7/18/2012 5:45,25.35,25.36,26.02,24.86,21.9,18.67,15.63,11.28
7/18/2012 5:50,25.35,25.3,25.96,24.8,21.9,18.67,15.7,11.28
7/18/2012 5:55,25.42,25.3,25.9,24.8,21.9,18.67,15.7,11.35
7/18/2012 6:00,25.35,25.3,25.96,24.8,21.9,18.67,15.7,11.28
7/18/2012 6:05,25.35,25.3,25.96,24.8,21.84,18.67,15.7,11.35
7/18/2012 6:10,25.35,25.3,26.02,24.8,21.84,18.67,15.7,11.35
7/18/2012 6:15,25.35,25.3,26.02,24.8,21.9,18.67,15.63,11.35
7/18/2012 6:20,25.35,25.3,25.9,24.74,21.9,18.67,15.7,11.41
7/18/2012 6:25,25.35,25.24,25.9,24.74,21.84,18.67,15.63,11.41
7/18/2012 6:30,25.35,25.24,25.9,24.8,21.9,18.67,15.63,11.35
7/18/2012 6:35,25.35,25.3,25.96,24.86,21.9,18.67,15.63,11.35
7/18/2012 6:40,25.35,25.3,25.9,24.86,21.84,18.67,15.63,11.41
7/18/2012 6:45,25.29,25.24,25.9,24.86,21.9,18.67,15.63,11.41
7/18/2012 6:50,25.29,25.24,25.83,24.86,21.84,18.67,15.7,11.35
7/18/2012 6:55,25.29,25.24,25.83,24.8,21.84,18.67,15.63,11.35
7/18/2012 7:00,25.29,25.24,25.83,24.86,21.9,18.67,15.63,11.35
7/18/2012 7:05,25.29,25.24,25.77,24.86,21.84,18.73,15.63,11.35
7/18/2012 7:10,25.29,25.24,25.83,24.8,21.84,18.67,15.63,11.35
7/18/2012 7:15,25.29,25.24,25.77,24.8,21.9,18.67,15.7,11.35
7/18/2012 7:20,25.29,25.24,25.83,24.8,21.9,18.67,15.7,11.35
7/18/2012 7:25,25.29,25.24,25.77,24.8,21.9,18.67,15.7,11.35
7/18/2012 7:30,25.29,25.24,25.77,24.8,21.9,18.67,15.7,11.35
7/18/2012 7:35,25.29,25.24,25.77,24.8,21.9,18.67,15.7,11.35
7/18/2012 7:40,25.29,25.24,25.77,24.8,21.9,18.67,15.63,11.35
7/18/2012 7:45,25.29,25.24,25.71,24.8,21.9,18.67,15.63,11.35
7/18/2012 7:50,25.29,25.24,25.65,24.86,21.97,18.67,15.63,11.35
7/18/2012 7:55,25.29,25.24,25.65,24.86,21.9,18.67,15.63,11.35
7/18/2012 8:00,25.29,25.24,25.65,24.86,21.9,18.73,15.63,11.35
7/18/2012 8:05,25.29,25.24,25.65,24.86,21.9,18.73,15.63,11.35
7/18/2012 8:10,25.29,25.18,25.71,24.86,21.9,18.67,15.7,11.35
7/18/2012 8:15,25.29,25.18,25.71,24.8,21.9,18.67,15.7,11.41
7/18/2012 8:20,25.23,25.18,25.65,24.8,21.9,18.67,15.7,11.41
7/18/2012 8:25,25.29,25.18,25.71,24.8,21.9,18.67,15.63,11.41
7/18/2012 8:30,25.23,25.18,25.71,24.8,21.9,18.67,15.63,11.35
7/18/2012 8:35,25.23,25.11,25.77,24.8,21.9,18.67,15.7,11.41
7/18/2012 8:40,25.23,25.11,25.77,24.8,21.84,18.67,15.7,11.35
7/18/2012 8:45,25.23,25.11,25.71,24.8,21.84,18.67,15.7,11.35
7/18/2012 8:50,25.23,25.11,25.83,24.8,21.9,18.6,15.7,11.28
7/18/2012 8:55,25.23,25.11,25.83,24.8,21.9,18.6,15.7,11.35
7/18/2012 9:00,25.23,25.11,25.83,24.8,21.9,18.67,15.7,11.35
7/18/2012 9:05,25.23,25.11,25.83,24.8,21.9,18.67,15.7,11.35
7/18/2012 9:10,25.23,25.11,25.9,24.8,21.84,18.67,15.7,11.35
7/18/2012 9:15,25.23,25.11,25.83,24.8,21.9,18.73,15.7,11.41
7/18/2012 9:20,25.23,25.11,25.83,24.8,21.9,18.73,15.63,11.41
7/18/2012 9:25,25.23,25.11,25.9,24.8,21.9,18.73,15.7,11.41
7/18/2012 9:30,25.23,25.18,25.9,24.74,21.9,18.73,15.7,11.41
7/18/2012 9:35,25.23,25.18,25.9,24.74,21.84,18.67,15.7,11.35
7/18/2012 9:40,25.23,25.18,25.83,24.74,21.84,18.67,15.7,11.35
7/18/2012 9:45,25.29,25.24,25.83,24.74,21.84,18.67,15.7,11.41
7/18/2012 9:50,25.29,25.18,25.9,24.74,21.9,18.67,15.7,11.35
7/18/2012 9:55,25.29,25.18,25.9,24.74,21.84,18.67,15.76,11.35
7/18/2012 10:00,25.29,25.18,25.83,24.74,21.9,18.67,15.76,11.35
7/18/2012 10:05,25.29,25.18,25.9,24.74,21.9,18.67,15.7,11.35
7/18/2012 10:10,25.29,25.18,25.9,24.74,21.97,18.6,15.63,11.35
7/18/2012 10:15,25.23,25.18,25.9,24.74,21.97,18.67,15.7,11.35
7/18/2012 10:20,25.23,25.18,25.83,24.74,21.97,18.73,15.7,11.35
7/18/2012 10:25,25.23,25.18,25.83,24.8,21.97,18.67,15.7,11.41
7/18/2012 10:30,25.23,25.18,25.9,24.8,22.03,18.73,15.7,11.35
7/18/2012 10:35,25.23,25.18,25.9,24.8,22.03,18.73,15.63,11.35
7/18/2012 10:40,25.23,25.18,25.9,24.86,21.97,18.73,15.7,11.35
7/18/2012 10:45,25.23,25.18,25.83,24.86,21.97,18.73,15.7,11.35
7/18/2012 10:50,25.23,25.18,25.9,24.86,21.9,18.67,15.76,11.35
7/18/2012 10:55,25.23,25.18,25.9,24.86,21.9,18.67,15.76,11.35
7/18/2012 11:00,25.29,25.18,25.9,24.86,21.9,18.67,15.7,11.41
7/18/2012 11:05,25.29,25.18,25.9,24.8,21.84,18.73,15.76,11.41
7/18/2012 11:10,25.29,25.18,25.77,24.86,21.84,18.67,15.7,11.41
7/18/2012 11:15,25.29,25.18,25.9,24.86,21.84,18.67,15.63,11.35
7/18/2012 11:20,25.29,25.18,25.96,24.8,21.84,18.67,15.7,11.35
7/18/2012 11:25,25.29,25.18,25.96,24.8,21.84,18.67,15.63,11.35
7/18/2012 11:30,25.29,25.18,25.96,24.74,21.9,18.67,15.7,11.35
7/18/2012 11:35,25.29,25.18,25.96,24.74,22.03,18.67,15.76,11.35
7/18/2012 11:40,25.35,25.18,25.96,24.74,22.09,18.67,15.76,11.35
7/18/2012 11:45,25.35,25.18,25.96,24.74,22.15,18.67,15.7,11.35
7/18/2012 11:50,25.35,25.24,25.96,24.74,22.15,18.67,15.76,11.35
7/18/2012 11:55,25.35,25.24,26.02,24.68,22.15,18.67,15.76,11.35
7/18/2012 12:00,25.35,25.24,26.02,24.74,22.09,18.67,15.82,11.35
7/18/2012 12:05,25.35,25.24,26.02,24.74,22.09,18.67,15.82,11.35
7/18/2012 12:10,25.35,25.24,25.83,24.74,22.03,18.67,15.76,11.41
7/18/2012 12:15,25.35,25.24,25.9,24.74,21.97,18.67,15.76,11.41
7/18/2012 12:20,25.35,25.24,25.83,24.8,21.97,18.73,15.76,11.41
7/18/2012 12:25,25.35,25.24,25.77,24.8,21.97,18.73,15.7,11.41
7/18/2012 12:30,25.35,25.24,25.77,24.8,21.9,18.73,15.7,11.41
7/18/2012 12:35,25.35,25.3,25.83,24.74,21.9,18.79,15.63,11.41
7/18/2012 12:40,25.42,25.3,25.83,24.8,21.9,18.79,15.63,11.41
7/18/2012 12:45,25.42,25.3,25.83,24.8,21.9,18.79,15.57,11.41
7/18/2012 12:50,25.42,25.3,25.83,24.8,21.84,18.79,15.57,11.41
7/18/2012 12:55,25.42,25.3,25.83,24.8,21.84,18.79,15.63,11.41
7/18/2012 13:00,25.42,25.24,25.83,24.8,21.84,18.79,15.63,11.41
7/18/2012 13:05,25.42,25.3,25.96,24.8,21.78,18.73,15.7,11.35
7/18/2012 13:10,25.42,25.3,26.02,24.86,21.78,18.73,15.7,11.35
7/18/2012 13:15,25.42,25.3,26.02,24.8,21.78,18.67,15.76,11.28
7/18/2012 13:20,25.42,25.24,26.02,24.86,21.78,18.67,15.76,11.35
7/18/2012 13:25,25.48,25.3,26.02,24.86,21.84,18.67,15.82,11.35
7/18/2012 13:30,25.48,25.3,26.02,24.86,21.84,18.67,15.76,11.35
7/18/2012 13:35,25.48,25.3,25.9,24.86,21.84,18.67,15.82,11.35
7/18/2012 13:40,25.48,25.3,25.96,24.86,21.9,18.67,15.82,11.35
7/18/2012 13:45,25.48,25.3,25.96,24.8,21.97,18.67,15.82,11.35
7/18/2012 13:50,25.48,25.3,26.02,24.8,22.03,18.6,15.82,11.41
7/18/2012 13:55,25.48,25.3,26.02,24.8,22.09,18.6,15.82,11.41
7/18/2012 14:00,25.48,25.3,26.02,24.8,22.09,18.6,15.82,11.41
7/18/2012 14:05,25.48,25.3,26.02,24.8,22.09,18.67,15.82,11.41
7/18/2012 14:10,25.54,25.3,25.96,24.8,22.03,18.67,15.76,11.41
7/18/2012 14:15,25.54,25.3,25.96,24.8,22.03,18.67,15.76,11.35
7/18/2012 14:20,25.54,25.3,26.02,24.86,22.03,18.67,15.7,11.41
7/18/2012 14:25,25.54,25.3,26.02,24.86,22.03,18.67,15.7,11.41
7/18/2012 14:30,25.54,25.3,26.02,24.86,21.97,18.67,15.63,11.41
7/18/2012 14:35,25.54,25.3,26.08,24.86,21.97,18.73,15.63,11.41
7/18/2012 14:40,25.54,25.3,26.15,24.86,21.97,18.79,15.63,11.41
7/18/2012 14:45,25.54,25.3,26.02,24.86,22.03,18.85,15.7,11.41
7/18/2012 14:50,25.54,25.36,26.15,24.86,22.03,18.79,15.7,11.35
7/18/2012 14:55,25.54,25.36,25.96,24.86,22.03,18.79,15.7,11.35
7/18/2012 15:00,25.48,25.36,25.96,24.86,22.03,18.79,15.7,11.35
7/18/2012 15:05,25.54,25.3,25.83,24.86,22.03,18.73,15.7,11.35
7/18/2012 15:10,25.54,25.3,25.83,24.8,22.03,18.67,15.7,11.28
7/18/2012 15:15,25.54,25.3,25.77,24.8,22.03,18.67,15.7,11.28
7/18/2012 15:20,25.54,25.36,25.83,24.86,22.03,18.6,15.7,11.35
7/18/2012 15:25,25.54,25.36,25.9,24.8,22.03,18.6,15.76,11.35
7/18/2012 15:30,25.54,25.36,25.83,24.8,22.03,18.67,15.76,11.41
7/18/2012 15:35,25.54,25.36,25.58,24.8,21.97,18.73,15.76,11.41
7/18/2012 15:40,25.54,25.36,25.65,24.8,21.97,18.73,15.7,11.41
7/18/2012 15:45,25.54,25.36,25.65,24.8,21.9,18.73,15.7,11.41
7/18/2012 15:50,25.54,25.36,25.58,24.8,21.9,18.73,15.7,11.47
7/18/2012 15:55,25.54,25.36,25.58,24.8,21.9,18.73,15.7,11.41
7/18/2012 16:00,25.54,25.36,25.58,24.8,21.97,18.67,15.7,11.41
7/18/2012 16:05,25.54,25.36,25.58,24.8,21.97,18.67,15.7,11.41
7/18/2012 16:10,25.54,25.36,25.65,24.8,22.03,18.67,15.7,11.35
7/18/2012 16:15,25.54,25.36,25.58,24.8,22.03,18.67,15.76,11.35
7/18/2012 16:20,25.54,25.36,25.58,24.8,22.03,18.67,15.7,11.35
7/18/2012 16:25,25.54,25.36,25.58,24.8,21.97,18.6,15.7,11.35
7/18/2012 16:30,25.54,25.36,25.58,24.8,21.9,18.67,15.63,11.41
7/18/2012 16:35,25.6,25.36,25.58,24.8,21.9,18.73,15.63,11.41
7/18/2012 16:40,25.6,25.36,25.58,24.8,21.84,18.79,15.63,11.41
7/18/2012 16:45,25.6,25.36,25.58,24.8,21.84,18.85,15.63,11.35
7/18/2012 16:50,25.6,25.36,25.58,24.8,21.9,18.85,15.57,11.41
7/18/2012 16:55,25.6,25.36,25.58,24.8,21.9,18.85,15.57,11.35
7/18/2012 17:00,25.6,25.36,25.58,24.8,21.9,18.79,15.57,11.41
7/18/2012 17:05,25.6,25.36,25.65,24.8,21.9,18.79,15.63,11.41
7/18/2012 17:10,25.6,25.36,25.58,24.86,21.9,18.73,15.7,11.41
7/18/2012 17:15,25.54,25.36,25.65,24.86,21.9,18.73,15.63,11.35
7/18/2012 17:20,25.6,25.36,25.65,24.86,21.97,18.67,15.63,11.35
7/18/2012 17:25,25.6,25.36,25.65,24.86,22.03,18.67,15.63,11.35
7/18/2012 17:30,25.6,25.36,25.65,24.86,22.09,18.67,15.7,11.35
7/18/2012 17:35,25.6,25.43,25.58,24.86,22.09,18.73,15.76,11.35
7/18/2012 17:40,25.6,25.43,25.65,24.86,22.15,18.73,15.76,11.28
7/18/2012 17:45,25.6,25.43,25.9,24.86,22.09,18.73,15.7,11.35
7/18/2012 17:50,25.6,25.43,25.58,24.86,22.09,18.73,15.63,11.35
7/18/2012 17:55,25.6,25.43,25.58,24.86,22.09,18.79,15.63,11.41
7/18/2012 18:00,25.67,25.43,25.58,24.86,22.15,18.79,15.7,11.41
7/18/2012 18:05,25.67,25.43,25.58,24.86,22.09,18.79,15.7,11.41
7/18/2012 18:10,25.67,25.43,25.58,24.86,22.03,18.73,15.7,11.41
7/18/2012 18:15,25.67,25.36,25.71,24.86,22.03,18.67,15.82,11.35
7/18/2012 18:20,25.67,25.43,25.77,24.86,22.03,18.67,15.82,11.35
7/18/2012 18:25,25.67,25.43,25.77,24.86,21.97,18.73,15.82,11.35
7/18/2012 18:30,25.67,25.36,25.77,24.8,21.97,18.73,15.76,11.41
7/18/2012 18:35,25.67,25.43,25.77,24.86,21.9,18.73,15.7,11.47
7/18/2012 18:40,25.73,25.43,25.77,24.8,21.9,18.67,15.7,11.47
7/18/2012 18:45,25.73,25.43,25.77,24.8,21.9,18.67,15.63,11.41
7/18/2012 18:50,25.67,25.43,25.96,24.8,21.9,18.73,15.63,11.35
7/18/2012 18:55,25.67,25.36,25.77,24.8,21.9,18.73,15.63,11.35
7/18/2012 19:00,25.67,25.43,25.77,24.8,21.9,18.73,15.63,11.35
7/18/2012 19:05,25.67,25.43,25.71,24.8,21.97,18.79,15.63,11.35
7/18/2012 19:10,25.67,25.43,25.77,24.8,21.9,18.79,15.7,11.35
7/18/2012 19:15,25.67,25.43,25.96,24.8,21.97,18.79,15.7,11.35
7/18/2012 19:20,25.67,25.43,26.02,24.8,21.9,18.73,15.7,11.35
7/18/2012 19:25,25.67,25.43,26.08,24.8,21.97,18.73,15.76,11.41
7/18/2012 19:30,25.67,25.36,25.65,24.8,21.97,18.73,15.76,11.35
7/18/2012 19:35,25.67,25.36,25.58,24.8,21.97,18.67,15.76,11.35
7/18/2012 19:40,25.6,25.36,25.58,24.8,22.09,18.67,15.7,11.35
7/18/2012 19:45,25.67,25.36,25.52,24.8,22.15,18.6,15.7,11.41
7/18/2012 19:50,25.6,25.36,25.71,24.8,22.09,18.6,15.7,11.41
7/18/2012 19:55,25.6,25.36,25.77,24.8,22.09,18.67,15.7,11.41
7/18/2012 20:00,25.6,25.43,25.71,24.8,22.09,18.67,15.63,11.47
7/18/2012 20:05,25.6,25.43,25.65,24.8,22.09,18.67,15.63,11.47
7/18/2012 20:10,25.6,25.43,25.65,24.8,22.03,18.73,15.63,11.41
7/18/2012 20:15,25.6,25.36,25.65,24.8,22.03,18.73,15.63,11.41
7/18/2012 20:20,25.6,25.36,25.65,24.8,21.97,18.73,15.7,11.41
7/18/2012 20:25,25.54,25.43,25.65,24.86,21.97,18.73,15.7,11.35
7/18/2012 20:30,25.54,25.43,25.65,24.86,21.97,18.73,15.7,11.35
7/18/2012 20:35,25.54,25.43,25.65,24.86,21.97,18.79,15.7,11.35
7/18/2012 20:40,25.54,25.43,25.65,24.86,21.9,18.79,15.7,11.35
