Date,Time,AirTemp,WindSpeed,PAR
2012-05-29,17:55,12.122,1.3,153.7
2012-05-29,18:00,11.929,2.04,441.2
2012-05-29,18:05,12.751,1.48,406.2
2012-05-29,18:10,12.364,1.11,206.2
2012-05-29,18:15,12.316,1.3,213.7
2012-05-29,18:20,12.268,1.3,148.7
2012-05-29,18:25,12.074,1.11,78.7
2012-05-29,18:30,11.832,2.04,58.7
2012-05-29,18:35,11.443,1.86,66.2
2012-05-29,18:40,11.492,0.93,91.2
2012-05-29,18:45,11.321,1.48,101.2
2012-05-29,18:50,11.102,1.11,56.2
2012-05-29,18:55,11.102,1.11,68.7
2012-05-29,19:00,10.932,1.11,96.2
2012-05-29,19:05,10.932,1.3,111.2
2012-05-29,19:10,10.98,1.3,168.7
2012-05-29,19:15,10.883,0.74,103.7
2012-05-29,19:20,10.858,0.74,43.7
2012-05-29,19:25,10.81,0.56,38.7
2012-05-29,19:30,11.029,0.19,36.2
2012-05-29,19:35,10.98,0.74,33.7
2012-05-29,19:40,10.858,0.37,63.7
2012-05-29,19:45,10.932,0.74,38.7
2012-05-29,19:50,10.81,0.56,26.2
2012-05-29,19:55,10.663,1.11,28.7
2012-05-29,20:00,10.81,1.11,26.2
2012-05-29,20:05,10.492,1.11,23.7
2012-05-29,20:10,10.663,0.93,21.2
2012-05-29,20:15,10.394,0.74,21.2
2012-05-29,20:20,10.32,1.11,16.2
2012-05-29,20:25,10.345,1.11,11.2
2012-05-29,20:30,10.32,0.93,8.7
2012-05-29,20:35,10.296,0.74,6.2
2012-05-29,20:40,10.271,0.56,3.7
2012-05-29,20:45,10.296,0.93,1.2
2012-05-29,20:50,10.271,0.56,1.2
2012-05-29,20:55,10.443,0.56,1.2
2012-05-29,21:00,10.026,0.74,1.2
2012-05-29,21:05,10.075,1.11,1.2
2012-05-29,21:10,10.247,0.93,1.2
2012-05-29,21:15,10.051,0.74,1.2
2012-05-29,21:20,9.879,1.3,1.2
2012-05-29,21:25,9.731,1.48,1.2
2012-05-29,21:30,9.632,0.93,1.2
2012-05-29,21:35,9.632,0.93,1.2
2012-05-29,21:40,9.583,1.11,1.2
2012-05-29,21:45,9.632,0.93,1.2
2012-05-29,21:50,9.238,1.11,1.2
2012-05-29,21:55,9.386,0.56,1.2
2012-05-29,22:00,9.04,0.37,1.2
2012-05-29,22:05,9.188,0.37,1.2
2012-05-29,22:10,9.089,0.93,1.2
2012-05-29,22:15,9.139,0.56,1.2
2012-05-29,22:20,9.114,0.93,1.2
2012-05-29,22:25,8.99,0.93,1.2
2012-05-29,22:30,9.114,0.74,1.2
2012-05-29,22:35,8.99,1.48,1.2
2012-05-29,22:40,8.941,1.48,1.2
2012-05-29,22:45,9.015,0.93,1.2
2012-05-29,22:50,8.965,1.11,1.2
2012-05-29,22:55,8.891,1.3,1.2
2012-05-29,23:00,8.792,1.11,1.2
2012-05-29,23:05,8.99,0.93,1.2
2012-05-29,23:10,8.891,1.11,1.2
2012-05-29,23:15,9.04,0.74,1.2
2012-05-29,23:20,8.841,0.56,1.2
2012-05-29,23:25,8.866,0.93,1.2
2012-05-29,23:30,8.742,0.93,1.2
2012-05-29,23:35,9.015,0.56,1.2
2012-05-29,23:40,8.693,1.11,1.2
2012-05-29,23:45,8.693,1.11,1.2
2012-05-29,23:50,8.668,1.11,1.2
2012-05-29,23:55,8.792,0.74,1.2
2012-05-30,00:00,8.742,0.74,1.2
2012-05-30,00:05,8.668,0.74,1.2
2012-05-30,00:10,8.494,1.11,1.2
2012-05-30,00:15,8.568,1.11,1.2
2012-05-30,00:20,8.145,1.3,1.2
2012-05-30,00:25,7.845,1.67,1.2
2012-05-30,00:30,8.02,0.93,1.2
2012-05-30,00:35,7.87,1.11,1.2
2012-05-30,00:40,7.77,1.48,1.2
2012-05-30,00:45,7.594,1.11,1.2
2012-05-30,00:50,7.419,1.48,1.2
2012-05-30,00:55,7.544,0.74,1.2
2012-05-30,01:00,7.318,1.3,1.2
2012-05-30,01:05,7.091,1.67,1.2
2012-05-30,01:10,7.268,1.11,1.2
2012-05-30,01:15,7.167,1.11,1.2
2012-05-30,01:20,7.368,0.56,1.2
2012-05-30,01:25,7.066,1.3,1.2
2012-05-30,01:30,7.116,1.3,1.2
2012-05-30,01:35,6.889,1.11,1.2
2012-05-30,01:40,6.763,1.3,1.2
2012-05-30,01:45,6.889,0.74,1.2
2012-05-30,01:50,6.889,1.48,1.2
2012-05-30,01:55,6.585,1.3,1.2
2012-05-30,02:00,6.636,1.11,1.2
2012-05-30,02:05,6.458,1.11,1.2
2012-05-30,02:10,6.56,1.48,1.2
2012-05-30,02:15,6.408,1.67,1.2
2012-05-30,02:20,6.357,1.3,1.2
2012-05-30,02:25,5.821,1.3,1.2
2012-05-30,02:30,5.949,1.48,1.2
2012-05-30,02:35,5.642,2.04,1.2
2012-05-30,02:40,5.719,1.48,1.2
2012-05-30,02:45,5.411,1.86,1.2
2012-05-30,02:50,5.385,2.23,1.2
2012-05-30,02:55,5.36,1.48,1.2
2012-05-30,03:00,5.154,1.67,1.2
2012-05-30,03:05,5.205,1.67,1.2
2012-05-30,03:10,5.462,1.3,1.2
2012-05-30,03:15,4.947,1.48,1.2
2012-05-30,03:20,4.973,1.67,1.2
2012-05-30,03:25,4.74,1.67,1.2
2012-05-30,03:30,4.61,2.23,1.2
2012-05-30,03:35,4.766,1.67,1.2
2012-05-30,03:40,4.766,1.67,1.2
2012-05-30,03:45,4.74,1.11,1.2
2012-05-30,03:50,5.024,1.11,1.2
2012-05-30,03:55,4.636,1.3,1.2
2012-05-30,04:00,4.636,1.3,1.2
2012-05-30,04:05,4.454,1.48,1.2
2012-05-30,04:10,4.506,2.04,1.2
2012-05-30,04:15,4.089,1.67,1.2
2012-05-30,04:20,4.089,1.3,1.2
2012-05-30,04:25,3.932,2.04,1.2
2012-05-30,04:30,3.696,1.48,1.2
2012-05-30,04:35,3.722,2.23,1.2
2012-05-30,04:40,3.67,1.3,1.2
2012-05-30,04:45,3.406,1.67,1.2
2012-05-30,04:50,3.327,1.86,1.2
2012-05-30,04:55,3.354,1.86,1.2
2012-05-30,05:00,3.617,1.48,1.2
2012-05-30,05:05,3.327,0.93,1.2
2012-05-30,05:10,3.38,1.48,3.7
2012-05-30,05:15,3.248,1.86,6.2
2012-05-30,05:20,3.459,0.93,6.2
2012-05-30,05:25,3.274,1.48,8.7
2012-05-30,05:30,3.354,1.86,16.2
2012-05-30,05:35,2.983,2.23,18.7
2012-05-30,05:40,3.168,1.86,36.2
2012-05-30,05:45,3.168,1.67,33.7
2012-05-30,05:50,3.327,1.3,36.2
2012-05-30,05:55,3.538,0.93,58.7
2012-05-30,06:00,3.327,1.67,76.2
2012-05-30,06:05,3.089,1.3,76.2
2012-05-30,06:10,3.327,1.3,91.2
2012-05-30,06:15,3.168,0.74,78.7
2012-05-30,06:20,3.063,1.3,88.7
2012-05-30,06:25,3.195,1.3,88.7
2012-05-30,06:30,3.116,1.3,81.2
2012-05-30,06:35,3.195,0.93,91.2
2012-05-30,06:40,3.089,1.48,121.2
2012-05-30,06:45,3.168,1.3,156.2
2012-05-30,06:50,3.168,1.3,176.2
2012-05-30,06:55,3.274,0.74,138.7
2012-05-30,07:00,3.485,0.93,121.2
2012-05-30,07:05,3.406,1.3,126.2
2012-05-30,07:10,3.564,0.74,146.2
2012-05-30,07:15,3.591,0.93,181.2
2012-05-30,07:20,3.327,1.3,211.2
2012-05-30,07:25,3.591,1.11,268.7
2012-05-30,07:30,3.485,1.3,268.7
2012-05-30,07:35,3.459,1.48,221.2
2012-05-30,07:40,3.433,1.67,283.7
2012-05-30,07:45,4.063,1.86,1053.7
2012-05-30,07:50,4.168,1.48,401.2
2012-05-30,07:55,3.854,2.04,218.7
2012-05-30,08:00,3.827,1.67,286.2
2012-05-30,08:05,3.932,1.11,233.7
2012-05-30,08:10,3.722,1.86,361.2
2012-05-30,08:15,3.906,1.3,281.2
2012-05-30,08:20,4.168,1.86,403.7
2012-05-30,08:25,4.61,1.67,1168.7
2012-05-30,08:30,4.74,2.04,546.2
2012-05-30,08:35,4.298,2.04,473.7
2012-05-30,08:40,4.298,1.67,376.2
2012-05-30,08:45,4.532,1.3,348.7
2012-05-30,08:50,4.168,1.67,348.7
2012-05-30,08:55,4.089,1.67,336.2
2012-05-30,09:00,4.35,1.48,313.7
2012-05-30,09:05,3.958,2.04,343.7
2012-05-30,09:10,4.011,1.67,441.2
2012-05-30,09:15,3.958,1.67,346.2
2012-05-30,09:20,4.063,1.3,326.2
2012-05-30,09:25,4.168,1.11,346.2
2012-05-30,09:30,4.298,0.93,311.2
2012-05-30,09:35,3.958,1.48,318.7
2012-05-30,09:40,4.063,1.67,326.2
2012-05-30,09:45,4.037,1.48,378.7
2012-05-30,09:50,4.428,1.48,481.2
2012-05-30,09:55,4.168,1.48,556.2
2012-05-30,10:00,4.22,1.48,521.2
2012-05-30,10:05,4.558,1.3,471.2
2012-05-30,10:10,5.154,1.3,1066.2
2012-05-30,10:15,4.973,1.3,678.7
2012-05-30,10:20,5.102,1.11,823.7
2012-05-30,10:25,4.947,2.04,701.2
2012-05-30,10:30,5.205,1.48,741.2
2012-05-30,10:35,5.334,1.67,716.2
2012-05-30,10:40,5.36,1.3,533.7
2012-05-30,10:45,5.154,1.48,658.7
2012-05-30,10:50,5.102,1.48,636.2
2012-05-30,10:55,5.205,2.04,688.7
2012-05-30,11:00,5.488,1.48,828.7
2012-05-30,11:05,5.77,1.48,661.2
2012-05-30,11:10,5.257,1.86,608.7
2012-05-30,11:15,5.642,1.67,541.2
2012-05-30,11:20,5.975,1.11,668.7
2012-05-30,11:25,5.745,2.04,1028.7
2012-05-30,11:30,6.306,1.48,938.7
2012-05-30,11:35,6.433,1.67,1203.7
2012-05-30,11:40,6.255,2.23,756.2
2012-05-30,11:45,6.153,2.04,651.2
2012-05-30,11:50,5.949,1.86,723.7
2012-05-30,11:55,6.179,1.67,648.7
2012-05-30,12:00,6.331,1.3,588.7
2012-05-30,12:05,6.23,2.04,708.7
2012-05-30,12:10,6.331,1.86,666.2
2012-05-30,12:15,6.153,2.04,633.7
2012-05-30,12:20,6.458,2.23,1086.2
2012-05-30,12:25,6.839,1.86,831.2
2012-05-30,12:30,6.864,2.04,1153.7
2012-05-30,12:35,7.217,2.04,1028.7
2012-05-30,12:40,7.192,1.86,966.2
2012-05-30,12:45,7.419,1.48,968.7
2012-05-30,12:50,7.343,1.86,988.7
2012-05-30,12:55,7.293,2.23,1213.7
2012-05-30,13:00,7.242,1.86,911.2
2012-05-30,13:05,6.94,1.67,756.2
2012-05-30,13:10,6.94,1.67,843.7
2012-05-30,13:15,7.318,1.86,1008.7
2012-05-30,13:20,7.343,1.48,766.2
2012-05-30,13:25,7.544,1.67,1031.2
2012-05-30,13:30,7.293,2.41,1171.2
2012-05-30,13:35,7.67,1.86,801.2
2012-05-30,13:40,7.544,1.86,658.7
2012-05-30,13:45,7.116,2.04,926.2
2012-05-30,13:50,7.519,1.86,786.2
2012-05-30,13:55,7.645,1.86,866.2
2012-05-30,14:00,7.67,1.86,716.2
2012-05-30,14:05,7.318,2.04,848.7
2012-05-30,14:10,7.67,1.67,758.7
2012-05-30,14:15,7.569,1.67,791.2
2012-05-30,14:20,7.845,1.86,783.7
2012-05-30,14:25,7.97,1.48,628.7
2012-05-30,14:30,7.895,1.3,633.7
2012-05-30,14:35,8.045,1.3,823.7
2012-05-30,14:40,7.619,1.86,583.7
2012-05-30,14:45,7.87,1.3,523.7
2012-05-30,14:50,7.82,1.86,618.7
2012-05-30,14:55,7.945,1.48,713.7
2012-05-30,15:00,7.97,1.67,648.7
2012-05-30,15:05,7.845,1.67,588.7
2012-05-30,15:10,7.92,1.48,633.7
2012-05-30,15:15,7.945,1.48,596.2
2012-05-30,15:20,7.97,1.67,653.7
2012-05-30,15:25,7.82,1.48,608.7
2012-05-30,15:30,8.12,1.3,626.2
2012-05-30,15:35,8.095,1.3,631.2
2012-05-30,15:40,8.145,1.48,776.2
2012-05-30,15:45,8.369,1.48,763.7
2012-05-30,15:50,8.394,1.3,1911.2
2012-05-30,15:55,8.817,1.3,711.2
2012-05-30,16:00,8.593,1.3,533.7
2012-05-30,16:05,8.693,1.3,526.2
2012-05-30,16:10,8.319,1.48,641.2
2012-05-30,16:15,8.369,1.67,676.2
2012-05-30,16:20,8.643,1.48,448.7
2012-05-30,16:25,8.394,1.3,483.7
2012-05-30,16:30,8.618,1.11,481.2
2012-05-30,16:35,8.444,1.11,466.2
2012-05-30,16:40,8.245,1.48,396.2
2012-05-30,16:45,8.095,1.48,348.7
2012-05-30,16:50,8.245,1.48,308.7
2012-05-30,16:55,8.369,0.93,388.7
2012-05-30,17:00,8.419,1.3,346.2
2012-05-30,17:05,8.469,1.3,313.7
2012-05-30,17:10,8.394,1.3,311.2
2012-05-30,17:15,8.543,0.93,368.7
2012-05-30,17:20,8.643,1.3,401.2
2012-05-30,17:25,9.089,0.74,543.7
2012-05-30,17:30,9.114,1.3,671.2
2012-05-30,17:35,8.941,1.48,496.2
2012-05-30,17:40,8.693,1.86,458.7
2012-05-30,17:45,8.817,1.3,681.2
2012-05-30,17:50,9.163,0.93,373.7
2012-05-30,17:55,8.817,0.93,323.7
2012-05-30,18:00,8.891,1.11,908.7
2012-05-30,18:05,9.04,1.3,578.7
2012-05-30,18:10,9.805,1.11,746.2
2012-05-30,18:15,9.287,2.04,358.7
2012-05-30,18:20,8.965,1.11,301.2
2012-05-30,18:25,8.941,0.93,416.2
2012-05-30,18:30,9.312,1.3,471.2
2012-05-30,18:35,9.386,1.48,508.7
2012-05-30,18:40,9.46,1.48,348.7
2012-05-30,18:45,9.706,0.93,266.2
2012-05-30,18:50,8.841,1.48,236.2
2012-05-30,18:55,9.114,0.56,198.7
2012-05-30,19:00,8.941,0.74,183.7
2012-05-30,19:05,8.643,1.11,181.2
2012-05-30,19:10,9.089,0.56,181.2
2012-05-30,19:15,9.213,0.56,201.2
2012-05-30,19:20,9.089,0.74,276.2
2012-05-30,19:25,9.188,0.56,163.7
2012-05-30,19:30,8.668,1.11,146.2
2012-05-30,19:35,8.618,1.11,108.7
2012-05-30,19:40,8.369,0.93,103.7
2012-05-30,19:45,8.145,0.93,101.2
2012-05-30,19:50,8.12,0.93,98.7
2012-05-30,19:55,7.895,1.11,83.7
2012-05-30,20:00,7.845,0.93,68.7
2012-05-30,20:05,7.544,0.93,56.2
2012-05-30,20:10,7.519,0.74,51.2
2012-05-30,20:15,7.343,0.74,43.7
2012-05-30,20:20,7.217,0.56,36.2
2012-05-30,20:25,6.56,0.56,28.7
2012-05-30,20:30,6.357,0.56,21.2
2012-05-30,20:35,5.949,0.56,13.7
2012-05-30,20:40,5.591,0.56,8.7
2012-05-30,20:45,5.488,0.56,6.2
2012-05-30,20:50,5.102,0.56,3.7
2012-05-30,20:55,4.844,0.74,1.2
2012-05-30,21:00,4.895,0.74,1.2
2012-05-30,21:05,4.506,0.56,1.2
2012-05-30,21:10,4.558,0.56,1.2
2012-05-30,21:15,4.298,0.56,1.2
2012-05-30,21:20,4.35,0.56,1.2
2012-05-30,21:25,4.246,0.56,1.2
2012-05-30,21:30,4.48,0.37,1.2
2012-05-30,21:35,4.246,0.37,1.2
2012-05-30,21:40,4.141,0.37,1.2
2012-05-30,21:45,3.906,0.37,1.2
2012-05-30,21:50,3.775,0.37,1.2
2012-05-30,21:55,4.089,0.37,1.2
2012-05-30,22:00,3.958,0.37,1.2
2012-05-30,22:05,3.932,0.37,1.2
2012-05-30,22:10,3.459,0.37,1.2
2012-05-30,22:15,3.116,0.74,1.2
2012-05-30,22:20,3.116,0.56,1.2
2012-05-30,22:25,3.327,0.56,1.2
2012-05-30,22:30,3.459,0.19,1.2
2012-05-30,22:35,3.168,0.19,1.2
2012-05-30,22:40,3.38,0.19,1.2
2012-05-30,22:45,3.485,0,1.2
2012-05-30,22:50,3.512,0.19,1.2
2012-05-30,22:55,3.67,0.19,1.2
2012-05-30,23:00,3.248,0,1.2
2012-05-30,23:05,3.089,0,1.2
2012-05-30,23:10,3.274,0,1.2
2012-05-30,23:15,2.983,0.19,1.2
2012-05-30,23:20,3.063,0.19,1.2
2012-05-30,23:25,3.116,0.19,1.2
2012-05-30,23:30,2.823,0.19,1.2
2012-05-30,23:35,2.93,0.37,1.2
2012-05-30,23:40,2.956,0.37,1.2
2012-05-30,23:45,3.009,0.37,1.2
2012-05-30,23:50,2.877,0.37,1.2
2012-05-30,23:55,2.797,0.37,1.2
2012-05-31,00:00,2.717,0.56,1.2
2012-05-31,00:05,2.396,0.56,1.2
2012-05-31,00:10,2.343,0.56,1.2
2012-05-31,00:15,2.45,0.56,1.2
2012-05-31,00:20,1.886,0.37,1.2
2012-05-31,00:25,2.37,0.37,1.2
2012-05-31,00:30,2.316,0.37,1.2
2012-05-31,00:35,2.182,0.37,1.2
2012-05-31,00:40,2.53,0.19,1.2
2012-05-31,00:45,2.503,0.19,1.2
2012-05-31,00:50,2.53,0.19,1.2
2012-05-31,00:55,2.37,0.56,1.2
2012-05-31,01:00,2.557,0.56,1.2
2012-05-31,01:05,2.101,0.56,1.2
2012-05-31,01:10,2.289,0.37,1.2
2012-05-31,01:15,2.503,0.37,1.2
2012-05-31,01:20,2.557,0.37,1.2
2012-05-31,01:25,2.584,0.56,1.2
2012-05-31,01:30,2.316,0.56,1.2
2012-05-31,01:35,2.557,0.37,1.2
2012-05-31,01:40,2.744,0.37,1.2
2012-05-31,01:45,2.877,0.37,1.2
2012-05-31,01:50,2.93,0.37,1.2
2012-05-31,01:55,3.142,0.37,1.2
2012-05-31,02:00,3.009,0.56,1.2
2012-05-31,02:05,2.797,0.56,1.2
2012-05-31,02:10,2.77,0.56,1.2
2012-05-31,02:15,2.503,0.56,1.2
2012-05-31,02:20,2.877,0.56,1.2
2012-05-31,02:25,2.637,0.74,1.2
2012-05-31,02:30,2.477,0.56,1.2
2012-05-31,02:35,2.797,0.56,1.2
2012-05-31,02:40,2.637,0.56,1.2
2012-05-31,02:45,2.744,0.56,1.2
2012-05-31,02:50,2.53,0.56,1.2
2012-05-31,02:55,2.956,0.56,1.2
2012-05-31,03:00,2.956,0.37,1.2
2012-05-31,03:05,2.664,0.37,1.2
2012-05-31,03:10,2.744,0.37,1.2
2012-05-31,03:15,2.584,0.56,1.2
2012-05-31,03:20,2.45,0.37,1.2
2012-05-31,03:25,2.956,0.56,1.2
2012-05-31,03:30,2.664,0.56,1.2
2012-05-31,03:35,2.503,0.74,1.2
2012-05-31,03:40,2.343,0.74,1.2
2012-05-31,03:45,2.61,0.74,1.2
2012-05-31,03:50,2.77,0.37,1.2
2012-05-31,03:55,2.823,0.37,1.2
2012-05-31,04:00,2.557,0.56,1.2
2012-05-31,04:05,2.021,0.74,1.2
2012-05-31,04:10,2.477,0.56,1.2
2012-05-31,04:15,2.316,0.56,1.2
2012-05-31,04:20,1.859,0.56,1.2
2012-05-31,04:25,2.262,0.37,1.2
2012-05-31,04:30,2.128,0.56,1.2
2012-05-31,04:35,2.074,0.56,1.2
2012-05-31,04:40,2.128,0.56,1.2
2012-05-31,04:45,2.155,0.56,1.2
2012-05-31,04:50,1.534,0.56,1.2
2012-05-31,04:55,1.615,0.37,1.2
2012-05-31,05:00,1.94,0.56,1.2
2012-05-31,05:05,1.643,0.56,6.2
2012-05-31,05:10,1.805,0.37,8.7
2012-05-31,05:15,2.101,0.37,13.7
2012-05-31,05:20,1.913,0.56,21.2
2012-05-31,05:25,2.047,0.56,28.7
2012-05-31,05:30,1.561,0.74,41.2
2012-05-31,05:35,1.94,0.37,51.2
2012-05-31,05:40,1.751,0.56,63.7
2012-05-31,05:45,2.236,0.56,76.2
2012-05-31,05:50,1.697,0.56,86.2
2012-05-31,05:55,1.94,0.74,98.7
2012-05-31,06:00,2.182,0.56,113.7
2012-05-31,06:05,2.236,0.74,128.7
2012-05-31,06:10,2.477,0.56,146.2
2012-05-31,06:15,2.85,0.37,258.7
2012-05-31,06:20,3.696,0.56,308.7
2012-05-31,06:25,4.35,0.56,341.2
2012-05-31,06:30,4.688,0.74,363.7
2012-05-31,06:35,5.308,0.37,403.7
2012-05-31,06:40,5.565,0.56,413.7
2012-05-31,06:45,5.616,0.56,398.7
2012-05-31,06:50,5.745,0.56,346.2
2012-05-31,06:55,5.872,0.56,336.2
2012-05-31,07:00,6.102,0.37,351.2
2012-05-31,07:05,6.56,0.37,333.7
2012-05-31,07:10,6.687,0.37,328.7
2012-05-31,07:15,6.712,0.37,323.7
2012-05-31,07:20,6.788,0.37,346.2
2012-05-31,07:25,6.94,0.56,348.7
2012-05-31,07:30,6.889,0.56,371.2
2012-05-31,07:35,6.636,0.56,433.7
2012-05-31,07:40,6.484,1.11,406.2
2012-05-31,07:45,6.94,0.74,426.2
2012-05-31,07:50,7.066,0.74,501.2
2012-05-31,07:55,7.217,0.74,413.7
2012-05-31,08:00,7.268,0.74,431.2
2012-05-31,08:05,7.318,0.56,408.7
2012-05-31,08:10,7.368,0.93,416.2
2012-05-31,08:15,7.745,0.74,491.2
2012-05-31,08:20,7.82,0.74,588.7
2012-05-31,08:25,8.245,0.56,463.7
2012-05-31,08:30,8.295,0.93,416.2
2012-05-31,08:35,8.369,0.56,416.2
2012-05-31,08:40,8.469,0.74,541.2
2012-05-31,08:45,9.238,0.56,801.2
2012-05-31,08:50,9.089,0.74,916.2
2012-05-31,08:55,9.361,0.74,803.7
2012-05-31,09:00,8.99,1.11,801.2
2012-05-31,09:05,9.534,0.93,888.7
2012-05-31,09:10,9.336,0.93,1053.7
2012-05-31,09:15,9.287,1.67,1138.7
2012-05-31,09:20,9.583,0.93,1161.2
2012-05-31,09:25,9.829,1.3,1208.7
2012-05-31,09:30,9.756,1.48,1201.2
2012-05-31,09:35,9.854,1.3,1223.7
2012-05-31,09:40,9.731,1.86,1246.2
2012-05-31,09:45,10.149,1.3,1308.7
2012-05-31,09:50,9.977,1.67,1278.7
2012-05-31,09:55,10.051,1.48,1236.2
2012-05-31,10:00,10.663,1.48,1248.7
2012-05-31,10:05,10.59,1.67,1243.7
2012-05-31,10:10,10.394,2.04,1288.7
2012-05-31,10:15,10.541,1.3,1256.2
2012-05-31,10:20,10.296,1.67,1236.2
2012-05-31,10:25,10.858,1.3,1166.2
2012-05-31,10:30,10.907,1.86,1226.2
2012-05-31,10:35,10.907,1.67,1218.7
2012-05-31,10:40,11.297,1.11,1358.7
2012-05-31,10:45,11.297,1.67,1451.2
2012-05-31,10:50,10.858,1.67,1478.7
2012-05-31,10:55,11.297,2.23,1333.7
2012-05-31,11:00,11.151,2.23,1198.7
2012-05-31,11:05,11.443,1.11,1248.7
2012-05-31,11:10,11.443,2.23,1131.2
2012-05-31,11:15,11.54,1.67,1578.7
2012-05-31,11:20,11.686,1.3,1756.2
2012-05-31,11:25,11.589,2.23,1871.2
2012-05-31,11:30,12.122,1.48,1891.2
2012-05-31,11:35,12.147,1.48,1911.2
2012-05-31,11:40,11.977,2.78,1936.2
2012-05-31,11:45,12.05,2.04,1823.7
2012-05-31,11:50,12.001,1.67,1886.2
2012-05-31,11:55,11.929,1.86,1953.7
2012-05-31,12:00,12.122,1.86,1853.7
2012-05-31,12:05,12.413,1.3,1771.2
2012-05-31,12:10,12.485,1.86,1981.2
2012-05-31,12:15,12.461,1.86,1996.2
2012-05-31,12:20,12.606,2.41,2013.7
2012-05-31,12:25,12.775,2.23,1953.7
2012-05-31,12:30,12.847,1.3,2016.2
2012-05-31,12:35,13.594,0.74,2358.7
2012-05-31,12:40,13.161,1.11,948.7
2012-05-31,12:45,13.185,0.74,2251.2
2012-05-31,12:50,13.594,1.67,966.2
2012-05-31,12:55,13.112,1.67,1556.2
2012-05-31,13:00,13.425,2.23,2141.2
2012-05-31,13:05,13.69,2.23,2208.7
2012-05-31,13:10,14.002,2.04,673.7
2012-05-31,13:15,14.29,1.67,2118.7
2012-05-31,13:20,14.385,0.93,1063.7
2012-05-31,13:25,13.978,1.48,2033.7
2012-05-31,13:30,13.978,1.86,1938.7
2012-05-31,13:35,14.002,2.78,2043.7
2012-05-31,13:40,14.266,1.86,1716.2
2012-05-31,13:45,14.194,1.48,1846.2
2012-05-31,13:50,14.242,1.86,1578.7
2012-05-31,13:55,14.002,2.23,1216.2
2012-05-31,14:00,14.098,2.04,1758.7
2012-05-31,14:05,14.481,1.48,1836.2
2012-05-31,14:10,14.242,2.6,1961.2
2012-05-31,14:15,14.673,2.04,1806.2
2012-05-31,14:20,14.337,2.04,1871.2
2012-05-31,14:25,14.673,1.11,1901.2
2012-05-31,14:30,15.103,2.78,1891.2
2012-05-31,14:35,14.433,1.86,1826.2
2012-05-31,14:40,14.601,2.04,1908.7
2012-05-31,14:45,14.792,1.86,1903.7
2012-05-31,14:50,15.414,0.74,1911.2
2012-05-31,14:55,15.008,1.86,2018.7
2012-05-31,15:00,14.936,2.78,563.7
2012-05-31,15:05,14.721,2.41,1791.2
2012-05-31,15:10,14.768,1.67,1868.7
2012-05-31,15:15,14.768,2.04,1838.7
2012-05-31,15:20,16.106,0.56,721.2
2012-05-31,15:25,15.247,1.11,396.2
2012-05-31,15:30,14.816,1.86,1676.2
2012-05-31,15:35,15.7,0.93,1643.7
2012-05-31,15:40,15.247,1.67,1646.2
2012-05-31,15:45,15.485,2.04,1676.2
2012-05-31,15:50,15.939,1.11,1746.2
2012-05-31,15:55,15.963,1.67,1806.2
2012-05-31,16:00,15.986,1.67,1568.7
2012-05-31,16:05,15.055,1.67,438.7
2012-05-31,16:10,15.318,1.11,1548.7
2012-05-31,16:15,15.509,1.11,1518.7
2012-05-31,16:20,16.082,0.93,1491.2
2012-05-31,16:25,16.415,0.93,1518.7
2012-05-31,16:30,16.01,2.6,538.7
2012-05-31,16:35,15.175,2.23,431.2
2012-05-31,16:40,15.055,1.67,321.2
2012-05-31,16:45,15.079,1.48,293.7
2012-05-31,16:50,14.936,1.11,286.2
2012-05-31,16:55,15.055,0.56,286.2
2012-05-31,17:00,14.912,0.74,361.2
2012-05-31,17:05,14.984,0.56,411.2
2012-05-31,17:10,15.629,0.74,1266.2
2012-05-31,17:15,16.058,2.23,1213.7
2012-05-31,17:20,15.867,2.41,351.2
2012-05-31,17:25,14.96,2.04,341.2
2012-05-31,17:30,14.816,1.86,391.2
2012-05-31,17:35,15.676,1.3,1108.7
2012-05-31,17:40,15.438,2.04,1096.2
2012-05-31,17:45,15.581,1.67,1096.2
2012-05-31,17:50,15.629,1.48,1081.2
2012-05-31,17:55,15.915,1.48,1058.7
2012-05-31,18:00,15.963,1.67,1011.2
2012-05-31,18:05,15.843,1.48,938.7
2012-05-31,18:10,16.201,1.48,866.2
2012-05-31,18:15,15.055,1.86,536.2
2012-05-31,18:20,15.581,1.86,713.7
2012-05-31,18:25,15.819,1.86,656.2
2012-05-31,18:30,16.058,1.3,611.2
2012-05-31,18:35,15.986,1.67,571.2
2012-05-31,18:40,15.724,1.48,523.7
2012-05-31,18:45,15.247,1.67,491.2
2012-05-31,18:50,15.318,1.86,461.2
2012-05-31,18:55,15.366,1.67,431.2
2012-05-31,19:00,15.772,0.93,403.7
2012-05-31,19:05,15.39,1.3,376.2
2012-05-31,19:10,15.079,1.67,348.7
2012-05-31,19:15,15.103,2.04,323.7
2012-05-31,19:20,14.673,1.48,296.2
2012-05-31,19:25,14.242,1.67,256.2
2012-05-31,19:30,14.098,1.11,133.7
2012-05-31,19:35,13.858,1.3,96.2
2012-05-31,19:40,13.69,1.11,88.7
2012-05-31,19:45,13.666,1.11,83.7
2012-05-31,19:50,13.522,1.11,78.7
2012-05-31,19:55,13.329,0.93,71.2
2012-05-31,20:00,13.137,1.86,66.2
2012-05-31,20:05,12.992,1.11,58.7
