"datetime" "do.obs" "do.sat" "wtr" "z.mix" "baro" "z1perc" "irr" "wnd" "top" "k600.cole" "k.gas"
2010-05-27 07:20:00 8.71411079261177 8.42880906989735 21.84 1 958.999992020672 4.5 596.2 1.18393660745817 NA 0.565555598251139 0.628670400105532
2010-05-27 07:25:00 8.74399928721683 8.43007033485188 21.83 1 958.999992020672 4.5 626.2 1.18393660745817 NA 0.565555598251139 0.628519018464553
2010-05-27 07:30:00 8.69388773940869 8.43133243779954 21.82 1 958.999992020672 4.5 653.7 1.18393660745817 NA 0.565555598251139 0.628367652085301
2010-05-27 07:35:00 8.71369785570287 8.43133243779954 21.82 1 958.999992020672 4.5 683.7 1.18393660745817 NA 0.565555598251139 0.628367652085301
2010-05-27 07:40:00 8.68356953793423 8.4338591592704 21.8 1 958.999992020672 4.5 713.7 1.88411417100871 NA 0.648271863673885 0.719923640877575
2010-05-27 07:45:00 8.68349126860072 8.43259537913928 21.81 1 958.999992020672 4.5 743.7 1.65496515021035 NA 0.618304049294615 0.686809013853424
2010-05-27 07:50:00 8.68339630841257 8.43259537913928 21.81 1 958.999992020672 4.5 771.2 1.65496515021035 NA 0.618304049294615 0.686809013853424
2010-05-27 07:55:00 8.66317285377207 8.43512377859247 21.79 1 958.999992020672 4.5 188.7 1.65496515021035 NA 0.618304049294615 0.686478129015977
2010-05-27 08:00:00 8.68307785689436 8.43512377859247 21.79 1 958.999992020672 4.5 443.7 1.65496515021035 NA 0.618304049294615 0.686478129015977
2010-05-27 08:05:00 8.66301646766 8.43259537913928 21.81 1 958.999992020672 4.5 866.2 1.88411417100871 NA 0.648271863673885 0.720097110647631
2010-05-27 08:10:00 8.65290468822603 8.4338591592704 21.8 1 958.999992020672 4.5 896.2 2.12599369296253 NA 0.682796620666215 0.758264328090917
2010-05-27 08:15:00 8.58273158709557 8.43259537913928 21.81 1 958.999992020672 4.5 923.7 2.5970222357147 NA 0.758171564448111 0.842173142977749
2010-05-27 08:20:00 8.6026197526368 8.4338591592704 21.8 1 958.999992020672 4.5 961.2 2.12599369296253 NA 0.682796620666215 0.758264328090917
2010-05-27 08:25:00 8.59254166671928 8.43259537913928 21.81 1 958.999992020672 4.5 993.7 2.12599369296253 NA 0.682796620666215 0.758447036271573
2010-05-27 08:30:00 8.58241287875038 8.43512377859247 21.79 1 958.999992020672 4.5 1033.7 2.83890175766852 NA 0.800892227539719 0.889198442953967
2010-05-27 08:35:00 8.64217198907925 8.43892267570456 21.76 1 958.999992020672 4.5 1066.2 3.06805077846688 NA 0.843789253911501 0.936148127471081
2010-05-27 08:40:00 8.73209392668609 8.43765553640924 21.77 1 958.999992020672 4.5 1103.7 2.5970222357147 NA 0.758171564448111 0.841361754956117
2010-05-27 08:45:00 8.83198188515951 8.43892267570456 21.76 1 958.999992020672 4.5 1133.7 2.5970222357147 NA 0.758171564448111 0.841158958910326
2010-05-27 08:50:00 8.56192087988688 8.43638923750536 21.78 1 958.999992020672 4.5 1136.2 2.83890175766852 NA 0.800892227539719 0.888984176918317
2010-05-27 08:55:00 8.67176494586912 8.4338591592704 21.8 1 958.999992020672 4.5 1176.2 2.83890175766852 NA 0.800892227539719 0.889412730537686
2010-05-27 09:00:00 8.63168702502598 8.43259537913928 21.81 1 958.999992020672 4.5 1206.2 3.06805077846688 NA 0.843789253911501 0.937276839833437
2010-05-27 09:05:00 8.65159206483784 8.43259537913928 21.81 1 958.999992020672 4.5 1246.2 2.5970222357147 NA 0.758171564448111 0.842173142977749
2010-05-27 09:10:00 8.63149710464969 8.43259537913928 21.81 1 958.999992020672 4.5 1323.7 3.3099303004207 NA 0.891567820826148 0.990349030551604
2010-05-27 09:15:00 8.67134142854362 8.43007033485188 21.83 1 958.999992020672 4.5 1271.2 2.12599369296253 NA 0.682796620666215 0.758812507840256
2010-05-27 09:20:00 8.68122936752715 8.43133243779954 21.82 1 958.999992020672 4.5 663.7 1.88411417100871 NA 0.648271863673885 0.720270597885291
2010-05-27 09:25:00 8.70111726389712 8.43259537913928 21.81 1 958.999992020672 4.5 1356.2 2.36787321491635 NA 0.720187597769578 0.799980744712711
2010-05-27 09:30:00 8.66102230370897 8.43259537913928 21.81 1 958.999992020672 4.5 1361.2 3.53907932121906 NA 0.939147121780857 1.0431998776483
2010-05-27 09:35:00 8.6608668109234 8.43007033485188 21.83 1 958.999992020672 4.5 478.7 3.3099303004207 NA 0.891567820826148 0.990826248335351
2010-05-27 09:40:00 8.75078911055808 8.42880906989735 21.84 1 958.999992020672 4.5 1551.2 3.53907932121906 NA 0.939147121780857 1.04395394304938
2010-05-27 09:45:00 8.70071144085662 8.42754864253724 21.85 1 958.999992020672 4.5 1498.7 2.83890175766852 NA 0.800892227539719 0.890484492237511
2010-05-27 09:50:00 8.72061655397124 8.42754864253724 21.85 1 958.999992020672 4.5 1626.2 2.5970222357147 NA 0.758171564448111 0.84298485786343
2010-05-27 09:55:00 8.74047861557727 8.4237723820411 21.88 1 958.999992020672 4.5 1573.7 4.72301592867723 NA 1.21927479272145 1.35664904351437
2010-05-27 10:00:00 8.82040106837319 8.42251530107779 21.89 1 958.999992020672 4.5 1416.2 3.06805077846688 NA 0.843789253911501 0.939083962786136
2010-05-27 10:05:00 8.80032355175401 8.42125905571992 21.9 1 958.999992020672 4.5 1541.2 3.06805077846688 NA 0.843789253911501 0.939309955910255
2010-05-27 10:10:00 8.80022875635417 8.42125905571992 21.9 1 958.999992020672 4.5 1428.7 3.78095884317288 NA 0.991763320559345 1.10403534601747
2010-05-27 10:15:00 8.76003916555449 8.42125905571992 21.9 1 958.999992020672 4.5 1376.2 3.06805077846688 NA 0.843789253911501 0.939309955910255
2010-05-27 10:20:00 8.76997909250731 8.41874907023314 21.92 1 958.999992020672 4.5 1491.2 3.06805077846688 NA 0.843789253911501 0.939762010859665
2010-05-27 10:25:00 8.79990170407917 8.41749532931129 21.93 1 958.999992020672 4.5 1433.7 3.78095884317288 NA 0.991763320559345 1.10483238316585
2010-05-27 10:30:00 8.81982434616033 8.41624242240901 21.94 1 958.999992020672 4.5 1388.7 2.83890175766852 NA 0.800892227539719 0.892415028398316
2010-05-27 10:35:00 8.7997219070307 8.40999038435046 21.99 1 958.999992020672 4.5 1671.2 3.06805077846688 NA 0.843789253911501 0.941344926504686
2010-05-27 10:40:00 8.84966207242596 8.40749539343579 22.01 1 958.999992020672 4.5 1743.7 3.78095884317288 NA 0.991763320559345 1.10695900408558
2010-05-27 10:45:00 8.87961968202537 8.40375913754514 22.04 1 958.999992020672 4.5 1691.2 2.83890175766852 NA 0.800892227539719 0.894562140336651
2010-05-27 10:50:00 8.86955995111648 8.40127244935279 22.06 1 958.999992020672 4.5 1728.7 3.53907932121906 NA 0.939147121780857 1.04949076601206
2010-05-27 10:55:00 8.85938837562315 8.40003034879949 22.07 1 958.999992020672 4.5 1496.2 3.3099303004207 NA 0.891567820826148 0.996560412097921
2010-05-27 11:00:00 8.82932877221829 8.39754863281895 22.09 1 958.999992020672 4.5 1753.7 3.53907932121906 NA 0.939147121780857 1.05024675065834
2010-05-27 11:05:00 8.80926921738163 8.39507022773031 22.11 1 958.999992020672 4.5 1761.2 3.53907932121906 NA 0.939147121780857 1.05075086987894
2010-05-27 11:10:00 8.81919226079144 8.39383226579299 22.12 1 958.999992020672 4.5 1763.7 3.3099303004207 NA 0.891567820826148 0.997756799210447
2010-05-27 11:15:00 8.79909084379223 8.38765484656564 22.17 1 958.999992020672 4.5 1688.7 2.5970222357147 NA 0.758171564448111 0.849490470289671
2010-05-27 11:20:00 8.81903148274023 8.38518965381758 22.19 1 958.999992020672 4.5 1766.2 3.53907932121906 NA 0.939147121780857 1.05276838657483
2010-05-27 11:25:00 8.81891972822919 8.38642183808473 22.18 1 958.999992020672 4.5 1781.2 2.5970222357147 NA 0.758171564448111 0.849694115004525
2010-05-27 11:30:00 8.84886044564245 8.38395829337574 22.2 1 958.999992020672 4.5 1793.7 2.5970222357147 NA 0.758171564448111 0.850101467711523
2010-05-27 11:35:00 8.82870699769402 8.38149804241556 22.22 1 958.999992020672 4.5 1806.2 3.06805077846688 NA 0.843789253911501 0.946553930513409
2010-05-27 11:40:00 8.80868288726674 8.37658740933867 22.26 1 958.999992020672 4.5 1813.7 2.12599369296253 NA 0.682796620666215 0.766688175143991
2010-05-27 11:45:00 8.79855367025641 8.37904108210232 22.24 1 958.999992020672 4.5 1823.7 3.3099303004207 NA 0.891567820826148 1.00063064869737
2010-05-27 11:50:00 8.80844192782403 8.38026915112177 22.23 1 958.999992020672 4.5 1833.7 2.83890175766852 NA 0.800892227539719 0.898647727542248
2010-05-27 11:55:00 8.8083414816773 8.37413702103189 22.28 1 958.999992020672 4.5 1841.2 3.3099303004207 NA 0.891567820826148 1.00158939459729
2010-05-27 12:00:00 8.7882825481435 8.37168991409386 22.3 1 958.999992020672 4.5 1848.7 3.53907932121906 NA 0.939147121780857 1.05554520688913
2010-05-27 12:05:00 8.80818847896211 8.37168991409386 22.3 1 958.999992020672 4.5 1853.7 3.53907932121906 NA 0.939147121780857 1.05554520688913
2010-05-27 12:10:00 8.78812962942485 8.36924608544103 22.32 1 958.999992020672 4.5 1861.2 2.36787321491635 NA 0.720187597769578 0.809835223596956
2010-05-27 12:15:00 8.77799445531708 8.3655864825125 22.35 1 958.999992020672 4.5 1871.2 2.12599369296253 NA 0.682796620666215 0.768341001941581
2010-05-27 12:20:00 8.80798859873635 8.35950349217054 22.4 1 958.999992020672 4.5 1871.2 3.06805077846688 NA 0.843789253911501 0.950639223328978
2010-05-27 12:25:00 8.79789470955138 8.35950349217054 22.4 1 958.999992020672 4.5 1876.2 3.78095884317288 NA 0.991763320559345 1.1173514102155
2010-05-27 12:30:00 8.79781846266549 8.35828934283451 22.41 1 958.999992020672 4.5 1883.7 3.78095884317288 NA 0.991763320559345 1.11761843911
2010-05-27 12:35:00 8.78771902050582 8.35223081879699 22.46 1 958.999992020672 4.5 1888.7 2.5970222357147 NA 0.758171564448111 0.855404805882057
2010-05-27 12:40:00 8.79781916505404 8.33897358228533 22.57 1 958.999992020672 4.5 1888.7 2.5970222357147 NA 0.758171564448111 0.857652920871332
2010-05-27 12:45:00 8.77761978583333 8.34619263090211 22.51 1 958.999992020672 4.5 1888.7 1.65496515021035 NA 0.618304049294615 0.698432787662288
2010-05-27 12:50:00 8.837579072059 8.34257945975117 22.54 1 958.999992020672 4.5 1891.2 2.83890175766852 NA 0.800892227539719 0.90533110891294
2010-05-27 12:55:00 8.87777943119266 8.3163050776157 22.76 1 958.999992020672 4.5 1893.7 2.36787321491635 NA 0.720187597769578 0.818379534318944
2010-05-27 13:00:00 8.89759825237784 8.32224229361559 22.71 1 958.999992020672 4.5 1893.7 2.83890175766852 NA 0.800892227539719 0.909005586002473
2010-05-27 13:05:00 8.85757534635616 8.31749091501949 22.75 1 958.999992020672 4.5 1891.2 4.01010786397123 NA 1.04383484914541 1.185871442395
2010-05-27 13:10:00 8.89767546352436 8.30449076068457 22.86 1 958.999992020672 4.5 1891.2 3.3099303004207 NA 0.891567820826148 1.01553715188818
2010-05-27 13:15:00 8.90762979552746 8.29509681300665 22.94 1 958.999992020672 4.5 1888.7 3.06805077846688 NA 0.843789253911501 0.962942442295039
2010-05-27 13:20:00 8.93764207626735 8.28808477346687 23 1 958.999992020672 4.5 1891.2 2.36787321491635 NA 0.720187597769578 0.823057386082367
2010-05-27 13:25:00 8.90746150723766 8.293926153147 22.95 1 958.999992020672 4.5 1886.2 3.53907932121906 NA 0.939147121780857 1.07202034118916
2010-05-27 13:30:00 8.88726299822399 8.30096205211683 22.89 1 958.999992020672 4.5 1883.7 3.3099303004207 NA 0.891567820826148 1.01626098666834
2010-05-27 13:35:00 8.87739375385253 8.27994015024517 23.07 1 958.999992020672 4.5 1876.2 3.3099303004207 NA 0.891567820826148 1.02060912351693
2010-05-27 13:40:00 8.89731861523894 8.27877979853758 23.08 1 958.999992020672 4.5 1873.7 3.53907932121906 NA 0.939147121780857 1.07532955583184
2010-05-27 13:45:00 8.90724350580404 8.27762023721175 23.09 1 958.999992020672 4.5 1868.7 3.78095884317288 NA 0.991763320559345 1.13584447610826
2010-05-27 13:50:00 8.90725625428016 8.27067944694399 23.15 1 958.999992020672 4.5 1863.7 3.78095884317288 NA 0.991763320559345 1.13745931034378
2010-05-27 13:55:00 8.9169478896999 8.27877979853758 23.08 1 958.999992020672 4.5 1851.2 2.83890175766852 NA 0.800892227539719 0.917026803719913
2010-05-27 14:00:00 8.93685520831513 8.27877979853758 23.08 1 958.999992020672 4.5 1841.2 3.06805077846688 NA 0.843789253911501 0.966144177606344
2010-05-27 14:05:00 8.90678018665221 8.27762023721175 23.09 1 958.999992020672 4.5 1833.7 3.06805077846688 NA 0.843789253911501 0.966373068238049
2010-05-27 14:10:00 8.90668752282185 8.27762023721175 23.09 1 958.999992020672 4.5 1826.2 3.3099303004207 NA 0.891567820826148 1.02109279842102
2010-05-27 14:15:00 8.96683759694783 8.25573826288716 23.28 1 958.999992020672 4.5 1821.2 3.3099303004207 NA 0.891567820826148 1.02569328787301
2010-05-27 14:20:00 8.95678048107762 8.25345138641403 23.3 1 958.999992020672 4.5 1803.7 3.3099303004207 NA 0.891567820826148 1.02617814396476
2010-05-27 14:25:00 8.9667234112317 8.2511676397398 23.32 1 958.999992020672 4.5 1793.7 2.83890175766852 NA 0.800892227539719 0.922247853217369
2010-05-27 14:30:00 8.9667016015321 8.24660952435701 23.36 1 958.999992020672 4.5 1781.2 3.3099303004207 NA 0.891567820826148 1.02763340073319
2010-05-27 14:35:00 8.97671085511616 8.23413901415598 23.47 1 958.999992020672 4.5 1766.2 3.78095884317288 NA 0.991763320559345 1.14609093429752
2010-05-27 14:40:00 8.976336684325 8.25230912203083 23.31 1 958.999992020672 4.5 1751.2 3.53907932121906 NA 0.939147121780857 1.08119645385202
2010-05-27 14:45:00 8.92620899236164 8.25459443324689 23.29 1 958.999992020672 4.5 1736.2 2.5970222357147 NA 0.758171564448111 0.872435341156577
2010-05-27 14:50:00 8.93611667837775 8.25459443324689 23.29 1 958.999992020672 4.5 1723.7 2.36787321491635 NA 0.720187597769578 0.828726823874228
2010-05-27 14:55:00 8.93594981209713 8.25345138641403 23.3 1 958.999992020672 4.5 1706.2 3.06805077846688 NA 0.843789253911501 0.971185893266059
2010-05-27 15:00:00 8.92587528868128 8.25230912203083 23.31 1 958.999992020672 4.5 1691.2 2.83890175766852 NA 0.800892227539719 0.922030016651266
2010-05-27 15:05:00 8.92578300955254 8.25230912203083 23.31 1 958.999992020672 4.5 1676.2 3.06805077846688 NA 0.843789253911501 0.971415370360298
2010-05-27 15:10:00 8.95567292243696 8.25345138641403 23.3 1 958.999992020672 4.5 1661.2 3.06805077846688 NA 0.843789253911501 0.971185893266059
2010-05-27 15:15:00 8.98552400900223 8.2511676397398 23.32 1 958.999992020672 4.5 1641.2 2.36787321491635 NA 0.720187597769578 0.829314411000234
2010-05-27 15:20:00 8.95536029422351 8.25573826288716 23.28 1 958.999992020672 4.5 1623.7 2.12599369296253 NA 0.682796620666215 0.785515015728988
2010-05-27 15:25:00 8.96560684156724 8.23413901415598 23.47 1 958.999992020672 4.5 1603.7 2.12599369296253 NA 0.682796620666215 0.789046137008962
2010-05-27 15:30:00 8.98542578456665 8.23979575344196 23.42 1 958.999992020672 4.5 1588.7 3.06805077846688 NA 0.843789253911501 0.973941418916229
2010-05-27 15:35:00 8.98550884908264 8.22288372219047 23.57 1 958.999992020672 4.5 1563.7 2.5970222357147 NA 0.758171564448111 0.878217381196007
2010-05-27 15:40:00 9.01547035999984 8.21952222193938 23.6 1 958.999992020672 4.5 1546.2 3.06805077846688 NA 0.843789253911501 0.978082190693015
2010-05-27 15:45:00 9.03543192100688 8.21616766824705 23.63 1 958.999992020672 4.5 1521.2 2.36787321491635 NA 0.720187597769578 0.835398557828204
2010-05-27 15:50:00 8.99546456326652 8.20836733774697 23.7 1 958.999992020672 4.5 1498.7 3.06805077846688 NA 0.843789253911501 0.980386587529148
2010-05-27 15:55:00 9.01533466948826 8.20503587124375 23.73 1 958.999992020672 4.5 1476.2 2.5970222357147 NA 0.758171564448111 0.881530304400642
2010-05-27 16:00:00 9.07524311694424 8.20503587124375 23.73 1 958.999992020672 4.5 1456.2 3.06805077846688 NA 0.843789253911501 0.981078469214342
2010-05-27 16:05:00 9.10516935839376 8.20392691750117 23.74 1 958.999992020672 4.5 1436.2 3.06805077846688 NA 0.843789253911501 0.981309154625184
2010-05-27 16:10:00 9.1351312209719 8.20060465670133 23.77 1 958.999992020672 4.5 1411.2 3.3099303004207 NA 0.891567820826148 1.03760605130228
2010-05-27 16:15:00 9.10496607499942 8.19949876875818 23.78 1 958.999992020672 4.5 1386.2 2.83890175766852 NA 0.800892227539719 0.932296923451735
2010-05-27 16:20:00 9.16487460827661 8.19949876875818 23.78 1 958.999992020672 4.5 1361.2 3.06805077846688 NA 0.843789253911501 0.982232188567861
2010-05-27 16:25:00 9.24481883591113 8.19728928928531 23.8 1 958.999992020672 4.5 1333.7 2.83890175766852 NA 0.800892227539719 0.932735144729163
2010-05-27 16:30:00 9.26472740347685 8.19728928928531 23.8 1 958.999992020672 4.5 1311.2 3.3099303004207 NA 0.891567820826148 1.03833775856303
2010-05-27 16:35:00 9.28461606169875 8.19287950634287 23.84 1 958.999992020672 4.5 1283.7 2.5970222357147 NA 0.758171564448111 0.8838118143534
2010-05-27 16:40:00 9.28463190702437 8.18628773067814 23.9 1 958.999992020672 4.5 1261.2 2.83890175766852 NA 0.800892227539719 0.934927938986039
2010-05-27 16:45:00 9.25450489881591 8.18848193972721 23.88 1 958.999992020672 4.5 1228.7 2.5970222357147 NA 0.758171564448111 0.884642251811798
2010-05-27 16:50:00 9.24446726598488 8.18519176851956 23.91 1 958.999992020672 4.5 1203.7 2.83890175766852 NA 0.800892227539719 0.935147374364722
2010-05-27 16:55:00 9.20430268732187 8.18409656748233 23.92 1 958.999992020672 4.5 1176.2 3.06805077846688 NA 0.843789253911501 0.985466532811951
2010-05-27 17:00:00 9.20422938111803 8.18300212722477 23.93 1 958.999992020672 4.5 1148.7 2.36787321491635 NA 0.720187597769578 0.841308791577119
2010-05-27 17:05:00 9.23419194949062 8.17972336771727 23.96 1 958.999992020672 4.5 1123.7 2.83890175766852 NA 0.800892227539719 0.93624498079501
2010-05-27 17:10:00 9.2141366472823 8.17754132569149 23.98 1 958.999992020672 4.5 1093.7 2.83890175766852 NA 0.800892227539719 0.9366842248181
2010-05-27 17:15:00 9.22395439756231 8.17754132569149 23.98 1 958.999992020672 4.5 1063.7 2.36787321491635 NA 0.720187597769578 0.842296052507205
2010-05-27 17:20:00 9.22391716657737 8.17427395231617 24.01 1 958.999992020672 4.5 1033.7 2.5970222357147 NA 0.758171564448111 0.887344161736534
2010-05-27 17:25:00 9.21380811709735 8.17536231860594 24 1 958.999992020672 4.5 1008.7 2.36787321491635 NA 0.720187597769578 0.842691138711143
2010-05-27 17:30:00 9.21380693046874 8.16992806092762 24.05 1 958.999992020672 4.5 976.2 2.36787321491635 NA 0.720187597769578 0.843679312245781
2010-05-27 17:35:00 9.33364291598499 8.1688434798293 24.06 1 958.999992020672 4.5 948.7 3.06805077846688 NA 0.843789253911501 0.988706787310947
2010-05-27 17:40:00 9.36351589329417 8.17101339838696 24.04 1 958.999992020672 4.5 918.7 2.5970222357147 NA 0.758171564448111 0.88796833656341
2010-05-27 17:45:00 9.32344290749984 8.16992806092762 24.05 1 958.999992020672 4.5 888.7 2.36787321491635 NA 0.720187597769578 0.843679312245781
2010-05-27 17:50:00 9.37338799176439 8.16775965475386 24.07 1 958.999992020672 4.5 856.2 2.83890175766852 NA 0.800892227539719 0.938662261859706
2010-05-27 17:55:00 9.36315180232547 8.17101339838696 24.04 1 958.999992020672 4.5 826.2 2.36787321491635 NA 0.720187597769578 0.843481624994152
2010-05-27 18:00:00 9.35304266865121 8.17209949254569 24.03 1 958.999992020672 4.5 828.7 1.88411417100871 NA 0.648271863673885 0.759076202761192
2010-05-27 18:05:00 9.38296975684112 8.17101339838696 24.04 1 958.999992020672 4.5 768.7 2.36787321491635 NA 0.720187597769578 0.843481624994152
2010-05-27 18:10:00 9.37287873409894 8.17101339838696 24.04 1 958.999992020672 4.5 738.7 2.5970222357147 NA 0.758171564448111 0.88796833656341
2010-05-27 18:15:00 9.38262393672071 8.17536231860594 24 1 958.999992020672 4.5 706.2 2.36787321491635 NA 0.720187597769578 0.842691138711143
