"datetime" "wtr" "SpCond" "pH" "DOsat" "do.obs" "Chl_conc" "z.mix" "irr" "wnd" "do.sat" "k600.cole" "k.gas"
2012-06-26 14:00:00 23.31 0.014 6.78 99.8 8.51 2.2 1.94478545109894 1771.2 2.5970222357147 8.26091532810939 0.758171564448111 0.872847701793859
2012-06-26 14:05:00 23.37 0.014 6.78 100 8.52 2.5 1.95675820967223 1761.2 1.88411417100871 8.25407102286807 0.648271863673885 0.74738354545031
2012-06-26 14:10:00 23.44 0.014 6.77 100.6 8.56 1.2 1.95977796494145 1748.7 2.83890175766852 8.24612151959089 0.800892227539719 0.924863916057688
2012-06-26 14:15:00 23.45 0.014 6.78 100.6 8.55 3.1 1.95291727691656 1743.7 2.5970222357147 8.2449889922226 0.758171564448111 0.875736974645026
2012-06-26 14:20:00 23.44 0.014 6.78 100.1 8.51 0.9 1.95796718181971 1733.7 2.36787321491635 8.24612151959089 0.720187597769578 0.831666857369168
2012-06-26 14:25:00 23.45 0.014 6.76 100.2 8.53 0.6 1.95577473910267 1721.2 2.36787321491635 8.2449889922226 0.720187597769578 0.831863047391781
2012-06-26 14:30:00 23.4 0.014 6.77 100.7 8.57 3.5 1.95577473910267 1711.2 2.12599369296253 8.25065941540713 0.682796620666215 0.787744264390802
2012-06-26 14:35:00 23.52 0.014 6.77 100.7 8.55 1.8 1.95577473910267 1688.7 2.12599369296253 8.23708306276144 0.682796620666215 0.789976721378342
2012-06-26 14:40:00 23.67 0.014 6.8 101.3 8.58 4.2 1.94781234186673 1671.2 2.83890175766852 8.22026958086377 0.800892227539719 0.929888690168322
2012-06-26 14:45:00 23.59 0.014 6.81 101.6 8.62 1.5 2.16093910953626 1658.7 2.12599369296253 8.22921513058911 0.682796620666215 0.791280495076911
2012-06-26 14:50:00 23.51 0.014 6.8 100.5 8.54 1.5 1.92188197897266 1643.7 2.36787321491635 8.23821015207319 0.720187597769578 0.833040686434733
2012-06-26 14:55:00 23.49 0.014 6.78 100.7 8.56 1.8 2.18007385017005 1631.2 1.65496515021035 8.24046665846774 0.618304049294615 0.714854934085715
2012-06-26 15:00:00 23.61 0.014 6.79 100.8 8.54 1.1 2.1702739329911 1618.7 1.88411417100871 8.22697411218519 0.648271863673885 0.751624254073607
2012-06-26 15:05:00 23.63 0.014 6.8 101 8.57 1.5 1.95291727691656 1603.7 2.5970222357147 8.22473618296012 0.758171564448111 0.879458954150099
2012-06-26 15:10:00 23.67 0.014 6.8 101.3 8.59 4.5 1.95577473910267 1571.2 2.36787321491635 8.22026958086377 0.720187597769578 0.83618529302335
2012-06-26 15:15:00 23.68 0.014 6.81 101.7 8.61 2.7 1.94814794743556 1551.2 1.18393660745817 8.2191548567116 0.565555598251139 0.65680184642139
2012-06-26 15:20:00 23.73 0.014 6.83 101.5 8.59 2 1.94814794743556 1528.7 1.88411417100871 8.21359277677718 0.648271863673885 0.753749309676099
2012-06-26 15:25:00 23.64 0.014 6.82 101 8.56 1.9 1.94470509666264 1531.2 3.06805077846688 8.22361837591551 0.843789253911501 0.979003605008869
2012-06-26 15:30:00 23.7 0.014 6.83 101.5 8.59 1.9 1.92193009786242 1516.2 2.12599369296253 8.21692771761551 0.682796620666215 0.79333156449702
2012-06-26 15:35:00 23.74 0.014 6.83 101.8 8.61 2.4 1.92766624266484 1483.7 1.65496515021035 8.21248266652383 0.618304049294615 0.719074604354068
2012-06-26 15:40:00 23.72 0.014 6.83 101.7 8.61 1.7 1.9152243532148 1458.7 2.5970222357147 8.21470365514562 0.758171564448111 0.881323052369687
2012-06-26 15:45:00 23.76 0.014 6.83 101.9 8.62 1.4 1.92193009786242 1436.2 2.12599369296253 8.21026474897616 0.682796620666215 0.794451521798994
2012-06-26 15:50:00 23.81 0.014 6.82 101.3 8.56 1.7 1.93339160148898 1428.7 2.36787321491635 8.20473337288899 0.720187597769578 0.838941983854857
2012-06-26 15:55:00 23.9 0.014 6.83 101.9 8.6 4.9 1.94692993860534 1401.2 2.12599369296253 8.19482508406455 0.682796620666215 0.797068089007566
2012-06-26 16:00:00 23.89 0.014 6.82 102.3 8.63 4 1.94343626304313 1388.7 2.36787321491635 8.19592295144254 0.720187597769578 0.840519447204008
2012-06-26 16:05:00 23.81 0.014 6.82 101.8 8.6 3.7 1.93584620553673 1373.7 2.12599369296253 8.20473337288899 0.682796620666215 0.79538547079282
2012-06-26 16:10:00 23.84 0.014 6.81 102.4 8.65 1.3 1.94814794743556 1343.7 2.12599369296253 8.20142373419058 0.682796620666215 0.795946126764397
2012-06-26 16:15:00 23.89 0.014 6.81 101.9 8.59 6 1.93450173630818 1313.7 1.88411417100871 8.19592295144254 0.648271863673885 0.756587742111355
2012-06-26 16:20:00 23.89 0.014 6.81 101.9 8.6 3.1 1.93042049796281 1283.7 2.12599369296253 8.19592295144254 0.682796620666215 0.796881034792202
2012-06-26 16:25:00 24.01 0.014 6.82 102.6 8.63 2.3 1.93042049796281 1263.7 2.83890175766852 8.18279877671817 0.800892227539719 0.93734330804776
2012-06-26 16:30:00 24.12 0.014 6.83 102.7 8.63 2.1 1.93450173630818 1228.7 2.12599369296253 8.17086424893609 0.682796620666215 0.801189513074454
2012-06-26 16:35:00 23.98 0.014 6.83 102 8.59 1.5 2.12682269533256 1198.7 2.5970222357147 8.18606955758685 0.758171564448111 0.886720234888265
2012-06-26 16:40:00 23.91 0.014 6.8 101.7 8.58 4 1.938707428717 1178.7 1.65496515021035 8.19372797894392 0.618304049294615 0.721951578969793
2012-06-26 16:45:00 24.01 0.014 6.81 101.5 8.55 2.8 1.93450173630818 1151.2 1.88411417100871 8.18279877671817 0.648271863673885 0.758720427437574
2012-06-26 16:50:00 24.06 0.014 6.82 102.8 8.65 1.9 1.94368862111492 1141.2 1.88411417100871 8.17736264087518 0.648271863673885 0.75961004322569
2012-06-26 16:55:00 23.98 0.014 6.82 101.9 8.58 2 1.93971553243082 1121.2 1.88411417100871 8.18606955758685 0.648271863673885 0.75818694103464
2012-06-26 17:00:00 23.97 0.014 6.8 101.8 8.57 1.8 1.94368862111492 1091.2 1.88411417100871 8.18716133647536 0.648271863673885 0.7580091591446
2012-06-26 17:05:00 24.03 0.014 6.81 102.3 8.61 2.6 1.93971553243082 1068.7 1.88411417100871 8.18062204923709 0.648271863673885 0.759076202761192
2012-06-26 17:10:00 24.08 0.014 6.82 103.3 8.69 2.3 1.94368862111492 1036.2 2.12599369296253 8.17519348658843 0.682796620666215 0.800439265902052
2012-06-26 17:15:00 23.93 0.014 6.82 102.1 8.61 2.3 1.93857505067612 1001.2 2.12599369296253 8.19153605410594 0.682796620666215 0.797629397680109
2012-06-26 17:20:00 24.09 0.014 6.81 102.5 8.62 4.1 1.93857505067612 973.7 2.36787321491635 8.17411004381671 0.720187597769578 0.844470325484629
2012-06-26 17:25:00 24.17 0.014 6.83 104.2 8.75 2.4 1.93385885175498 928.7 2.83890175766852 8.16546968203121 0.800892227539719 0.94086287958753
2012-06-26 17:30:00 24.16 0.014 6.83 103.8 8.72 3.7 1.93385885175498 911.2 2.5970222357147 8.16654708785949 0.758171564448111 0.890467544276995
2012-06-26 17:35:00 23.98 0.014 6.82 102.6 8.64 3.9 1.93385885175498 896.2 2.36787321491635 8.18606955758685 0.720187597769578 0.842296052507205
2012-06-26 17:40:00 24.05 0.014 6.79 102.3 8.6 4.1 1.94178722347542 883.7 2.12599369296253 8.17844835306641 0.682796620666215 0.799876844743617
2012-06-26 17:45:00 23.93 0.014 6.77 101.8 8.58 2.3 2.13096304722536 838.7 2.12599369296253 8.19153605410594 0.682796620666215 0.797629397680109
2012-06-26 17:50:00 23.94 0.014 6.8 102.6 8.65 5.1 1.93723556750118 581.2 1.88411417100871 8.1904412337048 0.648271863673885 0.757475953590781
2012-06-26 17:55:00 23.91 0.014 6.77 102.3 8.63 4.3 1.93385885175498 386.2 1.65496515021035 8.19372797894392 0.618304049294615 0.721951578969793
2012-06-26 18:00:00 24.02 0.014 6.8 102.7 8.65 3.3 1.9238847598803 406.2 2.12599369296253 8.18171003389423 0.682796620666215 0.799314648617066
2012-06-26 18:05:00 24.08 0.014 6.81 103.1 8.67 2.8 1.92848955984146 816.2 1.88411417100871 8.17519348658843 0.648271863673885 0.759966055716239
2012-06-26 18:10:00 24.16 0.014 6.83 104.4 8.76 2.6 1.92848955984146 366.2 2.12599369296253 8.16654708785949 0.682796620666215 0.801940165729978
2012-06-26 18:15:00 24.17 0.014 6.84 104.5 8.77 4 1.92848955984146 233.7 2.12599369296253 8.16546968203121 0.682796620666215 0.802127892620596
2012-06-26 18:20:00 24.15 0.014 6.82 103.9 8.72 2.6 1.92418105776347 276.2 2.36787321491635 8.16762524712802 0.720187597769578 0.84565764365395
2012-06-26 18:25:00 24.1 0.014 6.82 103.6 8.7 2.3 1.92418105776347 316.2 1.65496515021035 8.17302735684236 0.618304049294615 0.725174574023327
2012-06-26 18:30:00 24.14 0.014 6.84 104.2 8.75 3.2 1.9238847598803 278.7 1.88411417100871 8.16870416017276 0.648271863673885 0.761034667691023
2012-06-26 18:35:00 24.07 0.014 6.83 104 8.74 1.9 1.93385885175498 236.2 1.41308562825653 8.17627768549526 0.589682974884423 0.691120647637602
2012-06-26 18:40:00 24.12 0.014 6.83 104.4 8.77 3.5 1.93010795631349 281.2 1.65496515021035 8.17086424893609 0.618304049294615 0.725514311571969
2012-06-26 18:45:00 24.19 0.014 6.83 104.5 8.77 4.4 1.93857505067612 408.7 1.41308562825653 8.16331712935266 0.589682974884423 0.693065243204175
2012-06-26 18:50:00 24.2 0.014 6.84 104.8 8.79 4.8 1.93857505067612 238.7 1.18393660745817 8.16224198183168 0.565555598251139 0.664863450369495
2012-06-26 18:55:00 24.22 0.014 6.84 105 8.81 2.1 1.93499705386957 208.7 1.18393660745817 8.16009394275134 0.565555598251139 0.665174627506867
2012-06-26 19:00:00 24.18 0.014 6.84 104.7 8.78 2.7 2.11785172224606 193.7 1.41308562825653 8.16439302930743 0.589682974884423 0.692903072569632
2012-06-26 19:05:00 24.29 0.014 6.84 104.7 8.76 3.2 1.93499705386957 238.7 1.18393660745817 8.15259945847172 0.565555598251139 0.666264423996153
2012-06-26 19:10:00 24.25 0.014 6.84 104.5 8.76 3.8 1.93499705386957 421.2 0.712908064705997 8.15687751901754 0.525827303824376 0.618882572575283
2012-06-26 19:15:00 24.26 0.014 6.83 104.6 8.76 5.2 2.11785172224606 241.2 2.12599369296253 8.15580687907316 0.682796620666215 0.803818592257816
2012-06-26 19:20:00 24.23 0.014 6.86 104.9 8.79 2.1 1.94178722347542 151.2 1.41308562825653 8.15902105052275 0.589682974884423 0.69371414805268
2012-06-26 19:25:00 24.3 0.014 6.86 104.6 8.75 2.8 1.93010795631349 131.2 1.88411417100871 8.15153181690512 0.648271863673885 0.763888578917084
2012-06-26 19:30:00 24.37 0.014 6.85 104.4 8.73 2.7 1.94178722347542 126.2 1.65496515021035 8.14407927270062 0.618304049294615 0.729768893993711
2012-06-26 19:35:00 24.33 0.014 6.87 104.3 8.72 2.9 1.94178722347542 111.2 1.88411417100871 8.14833338345177 0.648271863673885 0.764424391696104
2012-06-26 19:40:00 24.22 0.014 6.87 104 8.72 1.2 1.93857505067612 96.2 1.18393660745817 8.16009394275134 0.565555598251139 0.665174627506867
2012-06-26 19:45:00 24.19 0.014 6.88 104.1 8.73 1.8 1.93857505067612 88.7 1.18393660745817 8.16331712935266 0.565555598251139 0.664707893803842
2012-06-26 19:50:00 24.16 0.014 6.87 104.2 8.75 3.1 1.93010795631349 78.7 1.41308562825653 8.16654708785949 0.589682974884423 0.692578797688768
2012-06-26 19:55:00 24.17 0.014 6.87 104 8.73 6.3 2.13894854013005 76.2 1.18393660745817 8.16546968203121 0.565555598251139 0.664396844469347
2012-06-26 20:00:00 24.15 0.014 6.87 104 8.73 2.2 1.91942406366319 81.2 0.942057085504353 8.16762524712802 0.543420934685262 0.638094947151807
2012-06-26 20:05:00 24.13 0.014 6.88 103.9 8.73 2.3 1.92036090144324 88.7 0.712908064705997 8.16978382732996 0.525827303824376 0.617147137405601
2012-06-26 20:10:00 24.13 0.014 6.88 104.4 8.77 2.8 1.91490535895743 83.7 1.18393660745817 8.16978382732996 0.565555598251139 0.663774999825755
2012-06-26 20:15:00 24.16 0.014 6.89 104.2 8.75 3.5 1.91490535895743 63.7 0.712908064705997 8.16654708785949 0.525827303824376 0.617580729621694
2012-06-26 20:20:00 24.21 0.014 6.88 104.6 8.78 3.4 2.10963514771672 48.7 0.942057085504353 8.16116758640949 0.543420934685262 0.638991574013481
2012-06-26 20:25:00 24.15 0.014 6.9 104.2 8.75 3 1.93010795631349 38.7 0.712908064705997 8.16762524712802 0.525827303824376 0.617436179265201
2012-06-26 20:30:00 24.17 0.014 6.89 104.5 8.77 2.5 2.10963514771672 31.2 0.471028542752177 8.16546968203121 0.511149275820669 0.600482016194701
2012-06-26 20:35:00 24.15 0.014 6.88 104.6 8.78 2.7 2.5 23.7 0.471028542752177 8.16762524712802 0.511149275820669 0.600200966365752
2012-06-26 20:40:00 24.19 0.014 6.88 105.1 8.82 4 2.5 18.7 0.471028542752177 8.16331712935266 0.511149275820669 0.600763142652584
2012-06-26 20:45:00 24.22 0.014 6.86 105.1 8.82 4.6 2.5 13.7 0.712908064705997 8.16009394275134 0.525827303824376 0.618448446157902
2012-06-26 20:50:00 24.19 0.014 6.85 105 8.81 2.9 1.93723556750118 11.2 0.712908064705997 8.16331712935266 0.525827303824376 0.618014498858248
2012-06-26 20:55:00 24 0.014 6.81 104.9 8.83 2.5 2.13096304722536 6.2 0.712908064705997 8.18388827804838 0.525827303824376 0.615270258468052
2012-06-26 21:00:00 24.09 0.014 6.86 105 8.83 2.4 1.94178722347542 3.7 0.712908064705997 8.17411004381671 0.525827303824376 0.61656928803618
2012-06-26 21:05:00 24.06 0.014 6.86 105.4 8.87 5.5 2.14811963818692 1.2 0.942057085504353 8.17736264087518 0.543420934685262 0.63675137363924
2012-06-26 21:10:00 24.43 0.014 6.87 105.2 8.79 3.1 2.18035935580765 1.2 0.712908064705997 8.13772049323313 0.525827303824376 0.621491153137431
2012-06-26 21:15:00 24.26 0.014 6.87 104.6 8.76 2.7 2.18035935580765 1.2 0.712908064705997 8.15580687907316 0.525827303824376 0.619027321369031
2012-06-26 21:20:00 24.16 0.014 6.87 104.6 8.78 2.7 2.14035200340473 1.2 0.942057085504353 8.16654708785949 0.543420934685262 0.638244334011833
2012-06-26 21:25:00 24.15 0.014 6.85 104.1 8.74 3 2.15426477765252 1.2 0.712908064705997 8.16762524712802 0.525827303824376 0.617436179265201
2012-06-26 21:30:00 24.15 0.014 6.85 104.2 8.75 3.1 2.16212211213407 1.2 0.942057085504353 8.16762524712802 0.543420934685262 0.638094947151807
2012-06-26 21:35:00 24.19 0.014 6.83 104.3 8.75 3.2 2.20265056943132 1.2 0.471028542752177 8.16331712935266 0.511149275820669 0.600763142652584
2012-06-26 21:40:00 24.18 0.014 6.84 104 8.73 2.7 2.16212211213407 1.2 0.712908064705997 8.16439302930743 0.525827303824376 0.617869889379675
2012-06-26 21:45:00 24.14 0.014 6.83 104.6 8.78 4.2 2.18835067906443 1.2 0.712908064705997 8.16870416017276 0.525827303824376 0.617291648539229
2012-06-26 21:50:00 24.18 0.014 6.81 104.4 8.76 5 2.16212211213407 1.2 0.712908064705997 8.16439302930743 0.525827303824376 0.617869889379675
2012-06-26 21:55:00 24.21 0.014 6.83 103.7 8.7 2.4 2.17031727084137 1.2 0.471028542752177 8.16116758640949 0.511149275820669 0.601044346040279
2012-06-26 22:00:00 24.13 0.014 6.81 103.6 8.7 4.4 2.2036897079868 1.2 0.471028542752177 8.16978382732996 0.511149275820669 0.599919992867149
2012-06-26 22:05:00 24.14 0.014 6.8 103.5 8.69 2.4 2.17472842158663 1.2 0.712908064705997 8.16870416017276 0.525827303824376 0.617291648539229
2012-06-26 22:10:00 24.16 0.014 6.81 104.5 8.77 3.6 2.5 1.2 1.18393660745817 8.16654708785949 0.565555598251139 0.664241351617277
2012-06-26 22:15:00 24.11 0.014 6.81 105.1 8.83 3 2.19088093077179 1.2 0.712908064705997 8.1719454253279 0.525827303824376 0.616858173763417
2012-06-26 22:20:00 24.11 0.014 6.82 104.7 8.8 2.9 2.17661041067988 1.2 1.18393660745817 8.1719454253279 0.565555598251139 0.663464203858449
2012-06-26 22:25:00 24.07 0.014 6.82 104.7 8.81 3.4 2.20831282383743 1.2 0.942057085504353 8.17627768549526 0.543420934685262 0.636900579320813
2012-06-26 22:30:00 24.17 0.014 6.83 104.4 8.76 3.5 2.16574086080523 1.2 0.942057085504353 8.16546968203121 0.543420934685262 0.638393741198801
2012-06-26 22:35:00 24.19 0.014 6.83 104.1 8.73 2.9 2.21101963756247 1.2 0.942057085504353 8.16331712935266 0.543420934685262 0.638692616712734
2012-06-26 22:40:00 24.1 0.014 6.82 104.2 8.76 2.5 2.19667111565724 1.2 0.942057085504353 8.17302735684236 0.543420934685262 0.63734831637496
2012-06-26 22:45:00 24.11 0.014 6.8 103.6 8.7 3.9 2.20831282383743 1.2 0.942057085504353 8.1719454253279 0.543420934685262 0.637497602191307
2012-06-26 22:50:00 24.16 0.014 6.8 104 8.73 2.7 2.18006127910763 1.2 1.88411417100871 8.16654708785949 0.648271863673885 0.761391064421889
2012-06-26 22:55:00 24.06 0.014 6.8 104.4 8.78 5 2.20449066751657 1.2 1.88411417100871 8.17736264087518 0.648271863673885 0.75961004322569
2012-06-26 23:00:00 24.22 0.014 6.79 103.8 8.7 2.9 2.20532841734872 1.2 1.88411417100871 8.16009394275134 0.648271863673885 0.762460838113701
2012-06-26 23:05:00 24.14 0.014 6.8 104.3 8.76 3.1 2.21101963756247 1.2 2.5970222357147 8.16870416017276 0.758171564448111 0.890050728613465
2012-06-26 23:10:00 24.08 0.014 6.81 104.6 8.79 2.3 2.16858265905 1.2 2.5970222357147 8.17519348658843 0.758171564448111 0.888800957864325
2012-06-26 23:15:00 24.11 0.014 6.82 105 8.82 3 2.5 1.2 1.88411417100871 8.1719454253279 0.648271863673885 0.760500253637726
2012-06-26 23:20:00 24.16 0.014 6.82 103.4 8.68 2.3 2.18378471094129 1.2 2.12599369296253 8.16654708785949 0.682796620666215 0.801940165729978
2012-06-26 23:25:00 24.22 0.014 6.8 103.1 8.64 2.4 2.18460985061699 1.2 2.36787321491635 8.16009394275134 0.720187597769578 0.847044072347275
2012-06-26 23:30:00 24.25 0.014 6.79 103.1 8.64 3.3 2.20265056943132 1.2 2.12599369296253 8.15687751901754 0.682796620666215 0.803630633233061
2012-06-26 23:35:00 24.22 0.014 6.78 102.8 8.62 4.3 2.1946049192487 1.2 1.88411417100871 8.16009394275134 0.648271863673885 0.762460838113701
2012-06-26 23:40:00 24.29 0.014 6.78 100.5 8.41 1.7 2.18094607857565 1.2 1.65496515021035 8.15259945847172 0.618304049294615 0.728405823462178
2012-06-26 23:45:00 24.22 0.014 6.77 102.6 8.6 4.1 2.1946049192487 1.2 1.88411417100871 8.16009394275134 0.648271863673885 0.762460838113701
2012-06-26 23:50:00 24.21 0.014 6.77 101.3 8.49 2.6 2.20629000953681 1.2 1.65496515021035 8.16116758640949 0.618304049294615 0.727044271686926
2012-06-26 23:55:00 24.19 0.014 6.76 102 8.56 1.1 2.18035935580765 1.2 1.41308562825653 8.16331712935266 0.589682974884423 0.693065243204175
2012-06-27 00:00:00 24.2 0.014 6.76 101.7 8.53 2.4 2.22562510217593 1.2 2.36787321491635 8.16224198183168 0.720187597769578 0.846647814374163
2012-06-27 00:05:00 24.17 0.014 6.76 100.8 8.46 2.7 2.20182402816918 1.2 2.12599369296253 8.16546968203121 0.682796620666215 0.802127892620596
2012-06-27 00:10:00 24.12 0.014 6.75 101 8.48 5.4 2.19667111565724 1.2 2.36787321491635 8.17086424893609 0.720187597769578 0.845063864282567
2012-06-27 00:15:00 24.11 0.014 6.75 101.9 8.56 3.7 2.24578630183587 1.2 2.12599369296253 8.1719454253279 0.682796620666215 0.801001913389931
2012-06-27 00:20:00 24.11 0.014 6.75 102.5 8.61 3.2 2.24578630183587 1.2 2.12599369296253 8.1719454253279 0.682796620666215 0.801001913389931
2012-06-27 00:25:00 24.09 0.014 6.76 101.6 8.54 4.5 2.2227689089048 1.2 2.5970222357147 8.17411004381671 0.758171564448111 0.889009182865064
2012-06-27 00:30:00 24.08 0.014 6.76 101 8.49 2.9 2.2227689089048 1.2 2.36787321491635 8.17519348658843 0.720187597769578 0.844272532438688
2012-06-27 00:35:00 24.07 0.014 6.77 100.8 8.48 4.7 2.21101963756247 1.2 2.5970222357147 8.17627768549526 0.758171564448111 0.888592760787258
2012-06-27 00:40:00 24.03 0.014 6.76 101.4 8.54 2.5 2.23234531570208 1.2 3.06805077846688 8.18062204923709 0.843789253911501 0.9880119417184
2012-06-27 00:45:00 24 0.014 6.76 101.2 8.52 2.7 2.25446664648833 1.2 2.83890175766852 8.18388827804838 0.800892227539719 0.937123584605637
2012-06-27 00:50:00 23.99 0.014 6.76 100.8 8.49 1.7 2.23234531570208 1.2 2.5970222357147 8.1849785382246 0.758171564448111 0.886928183038041
2012-06-27 00:55:00 23.96 0.014 6.76 100.8 8.49 1.7 2.24363425926183 1.2 2.5970222357147 8.18825387523065 0.758171564448111 0.886304420729119
2012-06-27 01:00:00 23.96 0.014 6.75 100.5 8.47 3 2.25446664648833 1.2 2.5970222357147 8.18825387523065 0.758171564448111 0.886304420729119
2012-06-27 01:05:00 23.93 0.014 6.74 100.9 8.5 2.7 2.24363425926183 1.2 3.3099303004207 8.19153605410594 0.891567820826148 1.04151175092615
2012-06-27 01:10:00 23.91 0.014 6.74 100.5 8.48 2.7 2.23404329974778 1.2 2.83890175766852 8.19372797894392 0.800892227539719 0.935147374364722
2012-06-27 01:15:00 23.88 0.014 6.74 100.1 8.44 2.2 2.2227689089048 1.2 2.5970222357147 8.19702158142044 0.758171564448111 0.884642251811798
2012-06-27 01:20:00 23.88 0.014 6.74 100.9 8.51 2.5 2.2227689089048 1.2 3.06805077846688 8.19702158142044 0.843789253911501 0.984541838070945
2012-06-27 01:25:00 23.85 0.014 6.75 100.8 8.51 2.3 2.2227689089048 1.2 2.12599369296253 8.20032205038268 0.682796620666215 0.796133060111627
2012-06-27 01:30:00 23.83 0.014 6.74 100.6 8.5 2.5 2.2143703155645 1.2 1.88411417100871 8.20252618231485 0.648271863673885 0.755522648067382
2012-06-27 01:35:00 23.82 0.014 6.73 100.5 8.49 3.4 2.20124754086995 1.2 2.5970222357147 8.20362939509955 0.758171564448111 0.883396755989075
2012-06-27 01:40:00 23.78 0.014 6.74 100.6 8.5 1.7 2.2227689089048 1.2 2.5970222357147 8.20804989973272 0.758171564448111 0.882566958047434
2012-06-27 01:45:00 23.77 0.014 6.74 100.3 8.48 4.9 2.23404329974778 1.2 2.36787321491635 8.20915694098937 0.720187597769578 0.83815385892475
2012-06-27 01:50:00 23.76 0.014 6.74 100.3 8.48 3.7 2.2227689089048 1.2 2.36787321491635 8.21026474897616 0.720187597769578 0.837956890399581
2012-06-27 01:55:00 23.72 0.014 6.74 99.8 8.45 2.7 2.27864221803269 1.2 2.36787321491635 8.21470365514562 0.720187597769578 0.837169265781026
2012-06-27 02:00:00 23.72 0.014 6.75 100.1 8.48 4.1 2.23404329974778 1.2 2.12599369296253 8.21470365514562 0.682796620666215 0.793704789378764
2012-06-27 02:05:00 23.7 0.014 6.75 99.9 8.46 2.6 2.24487090927034 1.2 2.12599369296253 8.21692771761551 0.682796620666215 0.79333156449702
2012-06-27 02:10:00 23.66 0.014 6.74 99.6 8.44 2.7 2.5 1.2 2.36787321491635 8.22138507521615 0.720187597769578 0.83598857243642
2012-06-27 02:15:00 23.64 0.014 6.74 99.5 8.43 2.5 2.23644193976921 1.2 2.36787321491635 8.22361837591551 0.720187597769578 0.835595204881625
2012-06-27 02:20:00 23.62 0.014 6.74 99.7 8.45 2.6 2.22562510217593 1.2 2.5970222357147 8.22585476160019 0.758171564448111 0.879251961297734
