year	doy	datetime	airTemp	RH	wnd	irr	baro
2010	15	2010-01-15 00:00:00	-5.359	90.8	1.654048	0	959.5050982
2010	15	2010-01-15 01:00:00	-5.684	90.6	1.42739872	0	959.5050982
2010	15	2010-01-15 02:00:00	-5.783	90.8	1.00092256	0	959.5050982
2010	15	2010-01-15 03:00:00	-6.111	91.9	1.16096288	0	959.5050982
2010	15	2010-01-15 04:00:00	-6.637	94.2	1.20074944	0	960.7609949
2010	15	2010-01-15 05:00:00	-6.996	95.2	1.80067712	0	960.7609949
2010	15	2010-01-15 06:00:00	-7.72	91.2	1.6272256	0	960.7609949
2010	15	2010-01-15 07:00:00	-9.4	92	1.08094272	0	960.7609949
2010	15	2010-01-15 08:00:00	-9.67	90.1	1.54765248	13.43	960.7609949
2010	15	2010-01-15 09:00:00	-8.28	86.6	1.50741888	92.7	960.7609949
2010	15	2010-01-15 10:00:00	-5.908	79.4	2.3603712	302.7	960.7609949
2010	15	2010-01-15 11:00:00	-5.051	78.5	2.89368992	411.1	960.7609949
2010	15	2010-01-15 12:00:00	-3.205	75.9	2.80025856	577.5	959.5050982
2010	15	2010-01-15 13:00:00	-3.798	81.3	2.34740704	502.7	959.5050982
2010	15	2010-01-15 14:00:00	-3.211	81.5	2.18736672	388.7	958.2492015
2010	15	2010-01-15 15:00:00	-3.315	83.4	1.54765248	111	959.5050982
2010	15	2010-01-15 16:00:00	-4.338	87.2	2.45380256	31.89	958.2492015
2010	15	2010-01-15 17:00:00	-4.799	90.5	2.65362944	2.415	958.2492015
2010	15	2010-01-15 18:00:00	-4.959	92.1	3.01349664	0.048	956.9933048
2010	15	2010-01-15 19:00:00	-5.42	93.1	2.0139152	0.041	956.9933048
2010	15	2010-01-15 20:00:00	-5.614	94.4	2.18736672	0.045	956.9933048
2010	15	2010-01-15 21:00:00	-5.81	94.6	2.08052416	0.067	956.9933048
2010	15	2010-01-15 22:00:00	-6.271	94.1	1.77385472	0.036	956.9933048
2010	15	2010-01-15 23:00:00	-5.941	93.9	3.8400736	0.132	956.9933048
2010	16	2010-01-16 00:00:00	-6.172	93.4	3.24104	0.022	956.9933048
2010	16	2010-01-16 01:00:00	-6.403	94.3	2.33399584	0.045	955.737408
2010	16	2010-01-16 02:00:00	-6.601	95.4	2.49403616	0.099	955.737408
2010	16	2010-01-16 03:00:00	-6.271	94.1	3.3885632	0.133	955.737408
2010	16	2010-01-16 04:00:00	-6.37	92.6	2.25397568	0.056	955.737408
2010	16	2010-01-16 05:00:00	-6.502	92.5	2.28035104	0.022	954.4815113
2010	16	2010-01-16 06:00:00	-6.634	92.1	2.84049216	0.049	954.4815113
2010	16	2010-01-16 07:00:00	-7.06	91.8	1.93389504	0.036	954.4815113
2010	16	2010-01-16 08:00:00	-6.601	90.9	2.24056448	10.22	954.4815113
2010	16	2010-01-16 09:00:00	-4.458	85.8	1.78726592	110.8	954.4815113
2010	16	2010-01-16 10:00:00	-2.348	81	4.5195744	259.3	954.4815113
2010	16	2010-01-16 11:00:00	0.018	75	2.7202384	434.3	953.2256146
2010	16	2010-01-16 12:00:00	1.991	69.12	2.82708096	545.6	953.2256146
2010	16	2010-01-16 13:00:00	2.683	69.55	2.0541488	408.7	951.9697179
2010	16	2010-01-16 14:00:00	3.306	68.72	3.2544512	306.2	951.9697179
2010	16	2010-01-16 15:00:00	3.203	68.97	3.173984	77.5	950.7138211
2010	16	2010-01-16 16:00:00	1.917	71.3	3.2812736	25.71	950.7138211
2010	16	2010-01-16 17:00:00	0.467	76.5	2.49403616	2.319	950.7138211
2010	16	2010-01-16 18:00:00	-0.257	78	2.96029888	0	950.7138211
2010	16	2010-01-16 19:00:00	-0.883	78.7	3.1337504	0	950.7138211
2010	16	2010-01-16 20:00:00	-1.604	80.8	2.26738688	0	949.4579244
2010	16	2010-01-16 21:00:00	-1.635	81.2	0.97410016	0	949.4579244
2010	16	2010-01-16 22:00:00	-2.063	82.4	2.53382272	0	949.4579244
2010	16	2010-01-16 23:00:00	-2.525	84.6	3.04031904	0	949.4579244
2010	17	2010-01-17 00:00:00	-2.591	83.9	3.106928	0	949.4579244
2010	17	2010-01-17 01:00:00	-3.019	83.9	2.7336496	0	949.4579244
2010	17	2010-01-17 02:00:00	-3.612	84.2	2.16054432	0	949.4579244
2010	17	2010-01-17 03:00:00	-4.008	86.2	2.62725408	0	948.2020277
2010	17	2010-01-17 04:00:00	-4.634	88.1	1.42739872	0	948.2020277
2010	17	2010-01-17 05:00:00	-5.26	89.7	1.40102336	0	948.2020277
2010	17	2010-01-17 06:00:00	-6.344	92	1.6272256	0	948.2020277
2010	17	2010-01-17 07:00:00	-6.569	94.7	1.93389504	0.034	948.2020277
2010	17	2010-01-17 08:00:00	-6.634	92.7	1.654048	13.38	948.2020277
2010	17	2010-01-17 09:00:00	-4.227	84.6	2.28035104	101.3	949.4579244
2010	17	2010-01-17 10:00:00	-1.859	74.6	1.48059648	157.5	949.4579244
2010	17	2010-01-17 11:00:00	0.872	66.85	1.40102336	386.5	948.2020277
2010	17	2010-01-17 12:00:00	3.474	61.83	1.45422112	387.3	948.2020277
2010	17	2010-01-17 13:00:00	4.758	57.48	4.13512	371	946.946131
2010	17	2010-01-17 14:00:00	4.653	56.25	2.13416896	180.3	946.946131
2010	17	2010-01-17 15:00:00	4.514	54.4	3.7059616	81.5	946.946131
2010	17	2010-01-17 16:00:00	2.867	64.28	1.307592	23.94	948.2020277
2010	17	2010-01-17 17:00:00	0.264	76.2	1.22757184	1.949	948.2020277
2010	17	2010-01-17 18:00:00	-0.719	81.7	1.38761216	0	949.4579244
2010	17	2010-01-17 19:00:00	-0.389	81.4	1.88069728	0.398	949.4579244
2010	17	2010-01-17 20:00:00	-1.704	84.9	1.20074944	0	949.4579244
2010	17	2010-01-17 21:00:00	-2.426	87.9	2.24056448	0.005	949.4579244
2010	17	2010-01-17 22:00:00	-3.052	91.9	1.6406368	0.019	949.4579244
2010	17	2010-01-17 23:00:00	-4.074	95	2.414016	0	949.4579244
2010	18	2010-01-18 00:00:00	-4.041	95	1.654048	0	949.4579244
2010	18	2010-01-18 01:00:00	-2.788	90.8	3.0801056	0.029	950.7138211
2010	18	2010-01-18 02:00:00	-2.558	89.2	2.56064512	0	950.7138211
2010	18	2010-01-18 03:00:00	-2.129	86.5	2.0407376	0	950.7138211
2010	18	2010-01-18 04:00:00	-2.261	85.1	2.22715328	0	950.7138211
2010	18	2010-01-18 05:00:00	-2.525	84	2.44039136	0	950.7138211
2010	18	2010-01-18 06:00:00	-2.624	84	1.54765248	0	950.7138211
2010	18	2010-01-18 07:00:00	-2.525	83.8	2.61384288	0.045	951.9697179
2010	18	2010-01-18 08:00:00	-2.294	83.1	3.02690784	12.78	951.9697179
2010	18	2010-01-18 09:00:00	-1.767	81.3	1.93389504	47.26	951.9697179
2010	18	2010-01-18 10:00:00	-1.173	77.7	1.80067712	95	951.9697179
2010	18	2010-01-18 11:00:00	-0.877	76.8	3.2008064	125.2	951.9697179
2010	18	2010-01-18 12:00:00	-0.646	75.5	2.3603712	114.6	951.9697179
2010	18	2010-01-18 13:00:00	-1.107	76.9	2.93392352	95.3	950.7138211
2010	18	2010-01-18 14:00:00	-1.207	76	2.70727424	78.5	950.7138211
2010	18	2010-01-18 15:00:00	-1.075	73.6	1.00092256	77.6	951.9697179
2010	18	2010-01-18 16:00:00	-1.635	74.1	1.98753984	41.85	951.9697179
2010	18	2010-01-18 17:00:00	-2.854	77.3	1.72065696	2.829	951.9697179
2010	18	2010-01-18 18:00:00	-4.667	84.1	1.73406816	0	951.9697179
2010	18	2010-01-18 19:00:00	-5.821	89.5	0.78768448	0.074	951.9697179
2010	18	2010-01-18 20:00:00	-5.223	90	0.32097472	0.544	951.9697179
2010	18	2010-01-18 21:00:00	-4.66	89.1	0.42781728	0.327	953.2256146
2010	18	2010-01-18 22:00:00	-4.365	87.9	1.6406368	0.01	951.9697179
2010	18	2010-01-18 23:00:00	-4.201	87.8	1.24098304	0	951.9697179
2010	19	2010-01-19 00:00:00	-4.172	88.6	0.5878576	0	951.9697179
2010	19	2010-01-19 01:00:00	-4.074	88.5	0.98751136	0	951.9697179
2010	19	2010-01-19 02:00:00	-4.239	86.1	2.14713312	0	953.2256146
2010	19	2010-01-19 03:00:00	-4.338	86.2	1.00092256	0	953.2256146
2010	19	2010-01-19 04:00:00	-4.931	85.3	2.09393536	0	951.9697179
2010	19	2010-01-19 05:00:00	-5.028	86.5	0.88111584	0	951.9697179
2010	19	2010-01-19 06:00:00	-5.161	87.5	0.77427328	0	953.2256146
2010	19	2010-01-19 07:00:00	-5.521	87.9	1.53424128	0.033	953.2256146
2010	19	2010-01-19 08:00:00	-5.751	88.5	1.45422112	5.576	954.4815113
2010	19	2010-01-19 09:00:00	-5.584	86.4	1.45422112	34.77	954.4815113
2010	19	2010-01-19 10:00:00	-4.562	81.1	1.02774496	90.3	954.4815113
2010	19	2010-01-19 11:00:00	-4.797	75.5	4.3049952	123.3	954.4815113
2010	19	2010-01-19 12:00:00	-4.469	75.6	1.06753152	137.4	954.4815113
2010	19	2010-01-19 13:00:00	-4.766	76	1.654048	145.5	954.4815113
2010	19	2010-01-19 14:00:00	-5.096	77.1	0.68084192	126.3	954.4815113
2010	19	2010-01-19 15:00:00	-5.359	76.7	1.50741888	76.1	955.737408
2010	19	2010-01-19 16:00:00	-5.656	79.5	0.28118816	32.08	955.737408
2010	19	2010-01-19 17:00:00	-6.247	81.6	0.9477248	2.426	955.737408
2010	19	2010-01-19 18:00:00	-6.507	84	0.32097472	0	955.737408
2010	19	2010-01-19 19:00:00	-6.998	84.4	0.28118816	0	955.737408
2010	19	2010-01-19 20:00:00	-7.62	86.9	1.09435392	0	955.737408
2010	19	2010-01-19 21:00:00	-8.38	89.5	1.61426144	0	955.737408
2010	19	2010-01-19 22:00:00	-8.61	90.4	0.34779712	0	956.9933048
2010	19	2010-01-19 23:00:00	-9.11	92	1.45422112	0	956.9933048
2010	20	2010-01-20 00:00:00	-9.24	92.7	0.89452704	0	956.9933048
2010	20	2010-01-20 01:00:00	-9.57	93.1	0.68084192	0	956.9933048
2010	20	2010-01-20 02:00:00	-9.77	92.7	0.97410016	0	956.9933048
2010	20	2010-01-20 03:00:00	-10.26	92.4	0.9074912	0	956.9933048
2010	20	2010-01-20 04:00:00	-10.85	93.3	1.41398752	0	956.9933048
2010	20	2010-01-20 05:00:00	-12.04	92.3	2.12075776	0	956.9933048
2010	20	2010-01-20 06:00:00	-12.4	91.7	1.52083008	0	956.9933048
2010	20	2010-01-20 07:00:00	-11.83	91.6	1.18778528	0.132	956.9933048
2010	20	2010-01-20 08:00:00	-10.48	91.1	0.80109568	10.69	956.9933048
2010	20	2010-01-20 09:00:00	-9.1	89.8	1.2673584	54.34	956.9933048
2010	20	2010-01-20 10:00:00	-8.28	86.6	1.45422112	113.5	956.9933048
2010	20	2010-01-20 11:00:00	-7.13	82.7	2.7470608	193.4	956.9933048
2010	20	2010-01-20 12:00:00	-4.82	71.7	2.24056448	370	955.737408
2010	20	2010-01-20 13:00:00	-4.062	68.51	1.84091072	404.3	954.4815113
2010	20	2010-01-20 14:00:00	-3.304	64.66	1.2941808	329.2	954.4815113
2010	20	2010-01-20 15:00:00	-3.407	66.46	2.45380256	108.4	955.737408
2010	20	2010-01-20 16:00:00	-5.024	72.7	1.94730624	23.91	955.737408
2010	20	2010-01-20 17:00:00	-7.72	82.3	1.08094272	1.429	955.737408
2010	20	2010-01-20 18:00:00	-8.45	87.7	1.84091072	0.011	955.737408
2010	20	2010-01-20 19:00:00	-8.15	84.8	2.10734656	0	955.737408
2010	20	2010-01-20 20:00:00	-8.58	89	2.760472	0	955.737408
2010	20	2010-01-20 21:00:00	-9.27	91.5	2.44039136	0	955.737408
2010	20	2010-01-20 22:00:00	-9.27	90.9	2.16054432	0	955.737408
2010	20	2010-01-20 23:00:00	-10	92.4	1.6942816	0	955.737408
2010	21	2010-01-21 00:00:00	-10.59	92.9	2.25397568	0	955.737408
2010	21	2010-01-21 01:00:00	-7.78	93.9	2.26738688	0.175	955.737408
2010	21	2010-01-21 02:00:00	-7.99	92.6	2.0273264	0	955.737408
2010	21	2010-01-21 03:00:00	-8.15	93.5	1.6808704	0	954.4815113
2010	21	2010-01-21 04:00:00	-8.05	92.9	2.52041152	0	954.4815113
2010	21	2010-01-21 05:00:00	-7.13	92.8	2.3603712	0	955.737408
2010	21	2010-01-21 06:00:00	-6.799	92.6	3.4287968	0	955.737408
2010	21	2010-01-21 07:00:00	-7.1	92.5	2.88027872	0	955.737408
2010	21	2010-01-21 08:00:00	-7.06	91.5	2.86686752	10.84	955.737408
2010	21	2010-01-21 09:00:00	-5.513	85.3	1.97412864	89.5	955.737408
2010	21	2010-01-21 10:00:00	-3.864	76.7	2.62725408	226.5	955.737408
2010	21	2010-01-21 11:00:00	-2.413	70.7	2.81366976	317.4	955.737408
2010	21	2010-01-21 12:00:00	-1.2	64.74	2.10734656	393.9	954.4815113
2010	21	2010-01-21 13:00:00	-0.415	60.58	2.57360928	485.5	954.4815113
2010	21	2010-01-21 14:00:00	-0.218	60.91	2.57360928	350.1	954.4815113
2010	21	2010-01-21 15:00:00	-0.679	63.22	1.58743904	116.9	954.4815113
2010	21	2010-01-21 16:00:00	-1.701	70	1.84091072	24.42	954.4815113
2010	21	2010-01-21 17:00:00	-2.261	73.8	0.9343136	2.684	954.4815113
2010	21	2010-01-21 18:00:00	-3.744	79.1	0.66787776	0	954.4815113
2010	21	2010-01-21 19:00:00	-4.601	83.2	0.45463968	0.085	954.4815113
2010	21	2010-01-21 20:00:00	-5.755	87.9	1.08094272	0	954.4815113
2010	21	2010-01-21 21:00:00	-6.508	90.7	0.28118816	0	954.4815113
2010	21	2010-01-21 22:00:00	-6.139	92.2	1.46763232	0.318	954.4815113
2010	21	2010-01-21 23:00:00	-5.645	90.4	1.6942816	0.042	954.4815113
2010	22	2010-01-22 00:00:00	-5.842	90	1.16096288	0	954.4815113
2010	22	2010-01-22 01:00:00	-5.974	91.1	1.46763232	0	954.4815113
2010	22	2010-01-22 02:00:00	-5.842	90.5	0.76086208	0	954.4815113
2010	22	2010-01-22 03:00:00	-5.678	89.9	1.36078976	0	954.4815113
2010	22	2010-01-22 04:00:00	-5.678	90.1	1.46763232	0	954.4815113
2010	22	2010-01-22 05:00:00	-5.447	89.8	0.9074912	0	954.4815113
2010	22	2010-01-22 06:00:00	-5.283	89.9	1.12072928	0	954.4815113
2010	22	2010-01-22 07:00:00	-5.285	90.2	0.65446656	0.14	954.4815113
2010	22	2010-01-22 08:00:00	-4.889	88.4	1.73406816	22.34	954.4815113
2010	22	2010-01-22 09:00:00	-4.266	85.5	2.0407376	54.4	955.737408
2010	22	2010-01-22 10:00:00	-2.985	80.7	1.45422112	89.7	955.737408
2010	22	2010-01-22 11:00:00	-1.734	72.5	2.7738832	165.1	955.737408
2010	22	2010-01-22 12:00:00	-0.712	68.03	2.46721376	170.6	954.4815113
2010	22	2010-01-22 13:00:00	0.672	60.91	1.6272256	207.5	954.4815113
2010	22	2010-01-22 14:00:00	0.47	62.15	1.60085024	143.7	954.4815113
2010	22	2010-01-22 15:00:00	0.468	64.26	1.58743904	77.3	954.4815113
2010	22	2010-01-22 16:00:00	0.105	65.65	1.37420096	29.64	954.4815113
2010	22	2010-01-22 17:00:00	-0.587	67.92	2.32058464	2.596	954.4815113
2010	22	2010-01-22 18:00:00	-0.554	69.17	1.53424128	0	954.4815113
2010	22	2010-01-22 19:00:00	-0.652	71.5	1.3210032	0	954.4815113
2010	22	2010-01-22 20:00:00	-0.882	74.1	2.60043168	0	954.4815113
2010	22	2010-01-22 21:00:00	-1.636	79.1	2.12075776	0	954.4815113
2010	22	2010-01-22 22:00:00	-2.426	82.7	3.308096	0	954.4815113
2010	22	2010-01-22 23:00:00	-2.69	84	2.22715328	0	954.4815113
2010	23	2010-01-23 00:00:00	-2.393	86.4	3.9071296	0	954.4815113
2010	23	2010-01-23 01:00:00	-2.129	87.1	2.49403616	0	953.2256146
2010	23	2010-01-23 02:00:00	-1.833	86.9	3.1203392	0	953.2256146
2010	23	2010-01-23 03:00:00	-1.734	87.3	3.106928	0	953.2256146
2010	23	2010-01-23 04:00:00	-1.404	87.9	4.6805088	0.003	951.9697179
2010	23	2010-01-23 05:00:00	-1.042	87.9	4.13512	0	951.9697179
2010	23	2010-01-23 06:00:00	-0.811	89.6	3.2142176	0	950.7138211
2010	23	2010-01-23 07:00:00	-0.91	92	4.2647616	0.029	950.7138211
2010	23	2010-01-23 08:00:00	-0.911	95.1	2.20077792	4.188	950.7138211
2010	23	2010-01-23 09:00:00	-0.384	95.3	1.85387488	30.8	950.7138211
2010	23	2010-01-23 10:00:00	0.208	93.9	3.00053248	51.49	949.4579244
2010	23	2010-01-23 11:00:00	0.336	93.7	3.5584384	55.76	948.2020277
2010	23	2010-01-23 12:00:00	0.699	91.6	3.06714144	80.5	946.946131
2010	23	2010-01-23 13:00:00	0.995	90.4	3.05373024	80.2	945.6902342
2010	23	2010-01-23 14:00:00	0.962	93.4	4.5463968	38.12	945.6902342
2010	23	2010-01-23 15:00:00	0.698	95.5	5.4672992	30.75	944.4343375
2010	23	2010-01-23 16:00:00	1.093	94.1	4.224528	15.15	944.4343375
2010	23	2010-01-23 17:00:00	0.991	95	3.4153856	0.754	944.4343375
2010	23	2010-01-23 18:00:00	0.895	96.1	2.7202384	0	943.1784408
2010	23	2010-01-23 19:00:00	0.925	96.9	3.665728	0	943.1784408
2010	23	2010-01-23 20:00:00	1.023	97.3	3.598672	0	941.9225441
2010	23	2010-01-23 21:00:00	1.255	97.2	2.96029888	0	941.9225441
2010	23	2010-01-23 22:00:00	1.353	97.2	3.00053248	0	941.9225441
2010	23	2010-01-23 23:00:00	1.351	97.3	1.70724576	0	941.9225441
2010	24	2010-01-24 00:00:00	1.483	97.5	3.598672	0.001	940.6666473
2010	24	2010-01-24 01:00:00	1.45	97.5	2.0407376	0	939.4107506
2010	24	2010-01-24 02:00:00	1.351	97.5	2.33399584	0.003	939.4107506
2010	24	2010-01-24 03:00:00	1.351	97.8	1.78726592	0	938.1548539
2010	24	2010-01-24 04:00:00	1.252	97.5	1.3210032	0	936.8989571
2010	24	2010-01-24 05:00:00	1.054	97.4	2.58702048	0	936.8989571
2010	24	2010-01-24 06:00:00	0.791	97.4	2.13416896	0	935.6430604
2010	24	2010-01-24 07:00:00	0.693	97.3	1.37420096	0.045	934.3871637
2010	24	2010-01-24 08:00:00	0.696	97	1.01433376	2.232	933.131267
2010	24	2010-01-24 09:00:00	0.629	97	1.56061664	13.39	931.8753702
2010	24	2010-01-24 10:00:00	0.695	96.1	1.24098304	25.5	930.6194735
2010	24	2010-01-24 11:00:00	0.859	95.8	0.84088224	22.47	929.3635768
2010	24	2010-01-24 12:00:00	0.991	95	1.01433376	30.12	928.1076801
2010	24	2010-01-24 13:00:00	1.288	94.6	0.28118816	27.9	925.5958866
2010	24	2010-01-24 14:00:00	1.746	91.5	0.29459936	47.84	925.5958866
2010	24	2010-01-24 15:00:00	1.845	90.7	0.28118816	42.52	925.5958866
2010	24	2010-01-24 16:00:00	0.923	95.7	1.00092256	21.83	925.5958866
2010	24	2010-01-24 17:00:00	0.659	96.7	1.82749952	1.962	926.8517833
2010	24	2010-01-24 18:00:00	0.496	96.6	2.46721376	0	925.5958866
2010	24	2010-01-24 19:00:00	0.302	96.2	0.28118816	0	926.8517833
2010	24	2010-01-24 20:00:00	0.105	95.2	0.28118816	0	926.8517833
2010	24	2010-01-24 21:00:00	-0.125	95.9	0.28118816	0	926.8517833
2010	24	2010-01-24 22:00:00	-0.059	96	0.28118816	0	926.8517833
2010	24	2010-01-24 23:00:00	-0.092	95.3	0.28118816	0	926.8517833
2010	25	2010-01-25 00:00:00	-0.059	95	0.28118816	0	926.8517833
2010	25	2010-01-25 01:00:00	0.007	93.2	0.28118816	0	926.8517833
2010	25	2010-01-25 02:00:00	-0.158	93.6	0.28118816	0	926.8517833
2010	25	2010-01-25 03:00:00	-0.224	95	0.28118816	0	926.8517833
2010	25	2010-01-25 04:00:00	-0.191	93.6	0.28118816	0	925.5958866
2010	25	2010-01-25 05:00:00	-0.356	95.1	0.28118816	0	925.5958866
2010	25	2010-01-25 06:00:00	-0.422	94.4	0.28118816	0	925.5958866
2010	25	2010-01-25 07:00:00	-0.521	93.5	0.28118816	0	925.5958866
2010	25	2010-01-25 08:00:00	-0.751	91.3	0.28118816	6.043	926.8517833
2010	25	2010-01-25 09:00:00	-0.554	87.1	0.28118816	31.04	926.8517833
2010	25	2010-01-25 10:00:00	-1.015	83.3	0.28118816	46.28	926.8517833
2010	25	2010-01-25 11:00:00	-0.815	80.3	0.28118816	88.3	926.8517833
2010	25	2010-01-25 12:00:00	-1.243	78.2	0.28118816	106.4	926.8517833
2010	25	2010-01-25 13:00:00	-1.769	81.8	0.28118816	76.3	926.8517833
2010	25	2010-01-25 14:00:00	-2.13	85.2	0.28118816	46.15	928.1076801
2010	25	2010-01-25 15:00:00	-2.953	86.8	0.28118816	24.07	928.1076801
2010	25	2010-01-25 16:00:00	-3.481	89.2	0.28118816	6.328	929.3635768
2010	25	2010-01-25 17:00:00	-3.448	92	0.28118816	0.501	930.6194735
2010	25	2010-01-25 18:00:00	-3.052	94.8	0.28118816	0	931.8753702
2010	25	2010-01-25 19:00:00	-3.283	94.8	0.28118816	0	933.131267
2010	25	2010-01-25 20:00:00	-4.535	95.2	0.28118816	0	934.3871637
2010	25	2010-01-25 21:00:00	-5.524	92.1	0.28118816	0	935.6430604
2010	25	2010-01-25 22:00:00	-6.183	91.5	0.28118816	0	935.6430604
2010	25	2010-01-25 23:00:00	-7.14	91.3	0.28118816	0	936.8989571
2010	26	2010-01-26 00:00:00	-8.02	89.9	0.28118816	0	938.1548539
2010	26	2010-01-26 01:00:00	-8.41	90.1	0.28118816	0	939.4107506
2010	26	2010-01-26 02:00:00	-8.58	88.8	0.28118816	0	940.6666473
2010	26	2010-01-26 03:00:00	-8.81	90.6	0.28118816	0	941.9225441
2010	26	2010-01-26 04:00:00	-9.17	90.2	0.28118816	0	941.9225441
2010	26	2010-01-26 05:00:00	-9.47	89.2	0.28118816	0	943.1784408
2010	26	2010-01-26 06:00:00	-9.6	89.8	0.28118816	0	944.4343375
2010	26	2010-01-26 07:00:00	-10.03	90.3	0.28118816	0.015	945.6902342
2010	26	2010-01-26 08:00:00	-10.39	88.6	0.28118816	4.498	945.6902342
2010	26	2010-01-26 09:00:00	-11.12	83.4	0.28118816	20.56	946.946131
2010	26	2010-01-26 10:00:00	-10.66	81.8	0.28118816	44.03	948.2020277
2010	26	2010-01-26 11:00:00	-10.03	81.5	0.28118816	63.6	948.2020277
2010	26	2010-01-26 12:00:00	-9.7	73.5	0.28118816	101.4	948.2020277
2010	26	2010-01-26 13:00:00	-9.93	74	2.0541488	80.6	946.946131
2010	26	2010-01-26 14:00:00	-10.16	73.4	2.52041152	56.91	948.2020277
2010	26	2010-01-26 15:00:00	-10.72	72.9	3.1337504	50.32	948.2020277
2010	26	2010-01-26 16:00:00	-10.95	77.3	2.32058464	18.99	948.2020277
2010	26	2010-01-26 17:00:00	-11.71	79.9	0.36120832	2.201	948.2020277
2010	26	2010-01-26 18:00:00	-12.1	82.6	2.30717344	0	949.4579244
2010	26	2010-01-26 19:00:00	-13.42	84.2	1.45422112	0	949.4579244
2010	26	2010-01-26 20:00:00	-15	85.9	1.6808704	0	949.4579244
2010	26	2010-01-26 21:00:00	-15.03	82	1.05412032	0	949.4579244
2010	26	2010-01-26 22:00:00	-15.66	82.7	2.26738688	0	949.4579244
2010	26	2010-01-26 23:00:00	-16.64	78.9	3.1203392	0	949.4579244
2010	27	2010-01-27 00:00:00	-17.8	77.4	3.02690784	0	948.2020277
2010	27	2010-01-27 01:00:00	-18.52	78.6	3.531616	0	949.4579244
2010	27	2010-01-27 02:00:00	-18.75	81.5	2.89368992	0	949.4579244
2010	27	2010-01-27 03:00:00	-18.46	82.2	2.82708096	0	948.2020277
2010	27	2010-01-27 04:00:00	-18.32	82.3	2.85390336	0	949.4579244
2010	27	2010-01-27 05:00:00	-18.42	81.5	2.7202384	0	949.4579244
2010	27	2010-01-27 06:00:00	-18.59	81.2	1.60085024	0	949.4579244
2010	27	2010-01-27 07:00:00	-18.06	81.2	2.34740704	0.008	949.4579244
2010	27	2010-01-27 08:00:00	-17.66	80.5	1.93389504	4.847	950.7138211
2010	27	2010-01-27 09:00:00	-17.07	77.4	3.06714144	32.38	950.7138211
2010	27	2010-01-27 10:00:00	-17.24	73.5	3.2008064	53.78	950.7138211
2010	27	2010-01-27 11:00:00	-14.86	65.46	1.90751968	82.5	950.7138211
2010	27	2010-01-27 12:00:00	-15.09	65.72	3.8400736	149	950.7138211
2010	27	2010-01-27 13:00:00	-15.16	68.86	4.0144192	90.1	950.7138211
2010	27	2010-01-27 14:00:00	-14.93	73.9	2.32058464	59.65	950.7138211
2010	27	2010-01-27 15:00:00	-15.06	77.2	2.10734656	46.12	950.7138211
2010	27	2010-01-27 16:00:00	-16.05	78.6	3.7596064	19.62	951.9697179
2010	27	2010-01-27 17:00:00	-16.81	76.6	4.984496	2.515	951.9697179
2010	27	2010-01-27 18:00:00	-17.93	75.7	4.2647616	0	953.2256146
2010	27	2010-01-27 19:00:00	-18.75	75.9	2.81366976	0	953.2256146
2010	27	2010-01-27 20:00:00	-19.05	78	2.7872944	0	953.2256146
2010	27	2010-01-27 21:00:00	-19.02	80.7	4.9576736	0	953.2256146
2010	27	2010-01-27 22:00:00	-18.95	80.1	2.94688768	0	953.2256146
2010	27	2010-01-27 23:00:00	-18.85	80.3	4.2781728	0	953.2256146
2010	28	2010-01-28 00:00:00	-19.15	82.7	3.3885632	0	954.4815113
2010	28	2010-01-28 01:00:00	-18.55	83.3	3.866896	0	954.4815113
2010	28	2010-01-28 02:00:00	-18.59	82.7	2.64066528	0	955.737408
2010	28	2010-01-28 03:00:00	-18.98	82.5	3.2812736	0	956.9933048
2010	28	2010-01-28 04:00:00	-19.64	82.1	3.7059616	0	958.2492015
2010	28	2010-01-28 05:00:00	-20.33	82.3	3.6389056	0	959.5050982
2010	28	2010-01-28 06:00:00	-20.6	82.5	3.79984	0	959.5050982
2010	28	2010-01-28 07:00:00	-20.89	82.6	1.78726592	0.033	962.0168917
2010	28	2010-01-28 08:00:00	-20.56	82.3	3.4556192	7.94	963.2727884
2010	28	2010-01-28 09:00:00	-19.71	82.6	1.57402784	31.2	963.2727884
2010	28	2010-01-28 10:00:00	-18.82	80.5	4.9084992	72.5	964.5286851
2010	28	2010-01-28 11:00:00	-17.53	81.7	2.34740704	114.6	964.5286851
2010	28	2010-01-28 12:00:00	-17.53	81.4	3.6389056	115.4	964.5286851
2010	28	2010-01-28 13:00:00	-17.04	79.7	3.7461952	127.5	964.5286851
2010	28	2010-01-28 14:00:00	-17.73	78.2	4.224528	112.5	964.5286851
2010	28	2010-01-28 15:00:00	-17.83	80.2	2.18736672	68.29	965.7845818
2010	28	2010-01-28 16:00:00	-18.23	77.9	2.25397568	27.68	965.7845818
2010	28	2010-01-28 17:00:00	-19.64	79.8	1.89410848	3.02	967.0404786
2010	28	2010-01-28 18:00:00	-20.6	80.8	1.76089056	0	967.0404786
2010	28	2010-01-28 19:00:00	-21.06	81.2	1.06753152	0	967.0404786
2010	28	2010-01-28 20:00:00	-19.81	80.9	2.69386304	0	967.0404786
2010	28	2010-01-28 21:00:00	-19.34	80.9	2.64066528	0	968.2963753
2010	28	2010-01-28 22:00:00	-19.34	81.6	1.70724576	0	967.0404786
2010	28	2010-01-28 23:00:00	-19.81	82.3	1.96071744	0	967.0404786
