"datetime" "do.obs" "do.sat" "k.gas" "z.mix" "irr" "wtr" "wnd"
2012-05-25 04:50:00 8.49 8.86048227660714 0.848611207064114 2 22.8178333333273 18.81 2.95612650666644
2012-05-25 04:55:00 8.51 8.86048227660714 0.86467736831949 2 25.0339166666636 18.81 3.03845637333322
2012-05-25 05:00:00 8.48 8.86201875048744 0.880829379073597 2 27.2499999999819 18.8 3.12078623999933
2012-05-25 05:05:00 8.52 8.86355619892568 0.868183066690905 2 28.5091666666589 18.79 3.05842416000038
2012-05-25 05:10:00 8.56 8.87125807701699 0.85485709172152 2 29.7683333333282 18.74 2.99606208000026
2012-05-25 05:15:00 8.52 8.8697157482739 0.843013452566699 2 31.0274999999974 18.75 2.93370000000013
2012-05-25 05:20:00 8.52 8.8697157482739 0.831132470813723 2 32.2866666666667 18.75 2.87133792
2012-05-25 05:25:00 8.53 8.8743456677058 0.818811382450255 2 33.5458333333359 18.72 2.80897583999987
2012-05-25 05:30:00 8.53 8.8743456677058 0.807298837397051 2 34.8049999999948 18.72 2.74661376000026
2012-05-25 05:35:00 8.56 8.87743717268507 0.795566538184997 2 36.0641666666641 18.7 2.68425168000013
2012-05-25 05:40:00 8.54 8.8805325959844 0.784028357780738 2 37.3233333333333 18.68 2.6218896
2012-05-25 05:45:00 8.56 8.88363194163943 0.772685308136365 2 38.5824999999923 18.66 2.55952752000038
2012-05-25 05:50:00 8.55 8.88518308661313 0.761730662255886 2 39.8416666666615 18.65 2.49716544000026
2012-05-25 05:55:00 8.54 8.88518308661313 0.751157445531634 2 41.1008333333308 18.65 2.43480336000013
2012-05-25 06:00:00 8.54 8.88828832338178 0.740398271095125 2 42.36 18.63 2.37244128
2012-05-25 06:05:00 8.56 8.88984241618942 0.729691616184055 2 60.2300000000366 18.62 2.30803026666653
2012-05-25 06:10:00 8.63 8.88984241618942 0.719375383414564 2 78.1000000000731 18.62 2.24361925333307
2012-05-25 06:15:00 8.57 8.88984241618942 0.709264414302864 2 95.9699999999634 18.62 2.17920824000013
2012-05-25 06:20:00 8.55 8.89451059838976 0.698830883552991 2 113.84 18.59 2.11479722666667
2012-05-25 06:25:00 8.61 8.89762764474884 0.688795162835362 2 131.710000000037 18.57 2.0503862133332
2012-05-25 06:30:00 8.63 8.89606862874125 0.679494698981655 2 149.579999999927 18.58 1.98597520000026
2012-05-25 06:35:00 8.59 8.89606862874125 0.670232896587757 2 167.449999999963 18.58 1.9215641866668
2012-05-25 06:40:00 8.59 8.89606862874125 0.661185909809949 2 185.32 18.58 1.85715317333333
2012-05-25 06:45:00 8.61 8.90074863576796 0.651861628909315 2 203.190000000037 18.55 1.79274215999987
2012-05-25 06:50:00 8.68 8.90074863576796 0.643257527162917 2 221.060000000073 18.55 1.7283311466664
2012-05-25 06:55:00 8.64 8.90387357552222 0.634554142191504 2 238.93000000011 18.53 1.66392013333294
2012-05-25 07:00:00 8.62 8.90543752745016 0.626241533247622 2 256.8 18.52 1.59950912
2012-05-25 07:05:00 8.64 8.90387357552222 0.631717871063782 2 285.683333333373 18.53 1.64171714666672
2012-05-25 07:10:00 8.64 8.90543752745016 0.636971377534703 2 314.566666666746 18.52 1.68392517333345
2012-05-25 07:15:00 8.68 8.90387357552222 0.642642855723053 2 343.449999999882 18.53 1.72613319999983
2012-05-25 07:20:00 8.66 8.90387357552222 0.648248409592027 2 372.333333333255 18.53 1.76834122666655
2012-05-25 07:25:00 8.65 8.90543752745016 0.653783101088965 2 401.216666666627 18.52 1.81054925333328
2012-05-25 07:30:00 8.64 8.90856839796129 0.659241923919996 2 430.1 18.5 1.85275728
2012-05-25 07:35:00 8.6 8.90856839796129 0.665124387812926 2 458.983333333373 18.5 1.89496530666672
2012-05-25 07:40:00 8.66 8.90700246809282 0.671269033830793 2 487.866666666745 18.51 1.93717333333345
2012-05-25 07:45:00 8.67 8.90856839796129 0.677166029668123 2 516.749999999882 18.5 1.97938135999983
2012-05-25 07:50:00 8.6 8.91013531756707 0.683151192158981 2 545.633333333255 18.49 2.02158938666655
2012-05-25 07:55:00 8.62 8.91013531756707 0.689398253194572 2 574.516666666627 18.49 2.06379741333328
2012-05-25 08:00:00 8.65 8.91327212803843 0.695383456347873 2 603.399999999764 18.47 2.10600543999965
2012-05-25 08:05:00 8.63 8.91327212803843 0.704027084225179 2 612.533333333277 18.47 2.16266775999965
2012-05-25 08:10:00 8.65 8.91327212803843 0.712830712050966 2 621.666666666629 18.47 2.21933007999977
2012-05-25 08:15:00 8.69 8.91327212803843 0.721793103033718 2 630.799999999981 18.47 2.27599239999988
2012-05-25 08:20:00 8.69 8.91327212803843 0.730913060775151 2 639.933333333333 18.47 2.33265472
2012-05-25 08:25:00 8.69 8.91170322742203 0.740376724766609 2 649.066666666685 18.48 2.38931704000012
2012-05-25 08:30:00 8.73 8.91170322742203 0.749810763785885 2 658.199999999963 18.48 2.44597935999977
2012-05-25 08:35:00 8.74 8.91327212803843 0.759206929887647 2 667.333333333315 18.47 2.50264167999988
2012-05-25 08:40:00 8.74 8.91013531756707 0.769335092093102 2 676.466666666667 18.49 2.559304
2012-05-25 08:45:00 8.73 8.90856839796129 0.779428327151201 2 685.599999999944 18.5 2.61596631999965
2012-05-25 08:50:00 8.76 8.90700246809282 0.789677864160547 2 694.733333333296 18.51 2.67262863999977
2012-05-25 08:55:00 8.7 8.90856839796129 0.799678302065117 2 703.866666666648 18.5 2.72929095999988
2012-05-25 09:00:00 8.77 8.90700246809282 0.810232626306643 2 713 18.51 2.78595328
2012-05-25 09:05:00 8.78 8.90387357552222 0.821760626591022 2 724.000000000023 18.53 2.84589389333346
2012-05-25 09:10:00 8.81 8.90231061179826 0.833254553206312 2 735.000000000045 18.54 2.90583450666691
2012-05-25 09:15:00 8.78 8.90231061179826 0.844704877782168 2 745.999999999977 18.54 2.96577511999988
2012-05-25 09:20:00 8.77 8.90231061179826 0.856318354913449 2 757 18.54 3.02571573333333
2012-05-25 09:25:00 8.77 8.89918764692134 0.868532909827565 2.25 768.000000000023 18.56 3.08565634666679
2012-05-25 09:30:00 8.79 8.89606862874125 0.880920854652668 2.16376884565619 778.999999999955 18.58 3.14559695999975
2012-05-25 09:35:00 8.79 8.89295355318592 0.89348150836805 2.13710172040815 789.999999999977 18.6 3.20553757333321
2012-05-25 09:40:00 8.75 8.89295355318592 0.905756667914119 2.30264957024688 801 18.6 3.26547818666667
2012-05-25 09:45:00 8.74 8.89295355318592 0.918190575608768 2.30026295784271 812.000000000023 18.6 3.32541880000012
2012-05-25 09:50:00 8.71 8.88984241618942 0.931252552237079 2.30218822333938 823.000000000045 18.62 3.38535941333358
2012-05-25 09:55:00 8.71 8.88673521369186 0.944484550712635 2.00030454042738 834.000000000068 18.64 3.44530002666703
2012-05-25 10:00:00 8.72 8.88673521369186 0.957402637681249 1.85782686472044 845 18.64 3.50524064
2012-05-25 10:05:00 8.64 8.88518308661313 0.924917744950006 1.82453906951161 851.333333333342 18.65 3.35198042666646
